Course,Green,Tee,CR,SR,Yards
富士-つばめ,Aグリーン,バック,72.3,135,6737
富士-つばめ,Aグリーン,レギュラー,70.6,132,6367
富士-つばめ,Aグリーン,フロント,69.2,128,6054
富士-つばめ,Aグリーン,レディース,66.9,124,5610
富士-つばめ,Bグリーン,バック,70.9,130,6484
富士-つばめ,Bグリーン,レギュラー,69.0,127,6114
富士-つばめ,Bグリーン,フロント,67.6,124,5801
富士-つばめ,Bグリーン,レディース,65.5,120,5357
つばめ-さくら,Aグリーン,バック,72.2,134,6706
つばめ-さくら,Aグリーン,レギュラー,70.1,129,6257
つばめ-さくら,Aグリーン,フロント,68.9,125,5976
つばめ-さくら,Aグリーン,レディース,66.2,119,5430
つばめ-さくら,Bグリーン,バック,71.3,128,6473
つばめ-さくら,Bグリーン,レギュラー,69.2,125,6024
つばめ-さくら,Bグリーン,フロント,67.8,121,5743
つばめ-さくら,Bグリーン,レディース,65.1,116,5197
さくら-富士,Aグリーン,バック,72.1,138,6677
さくら-富士,Aグリーン,レギュラー,69.9,134,6214
さくら-富士,Aグリーン,フロント,68.5,130,5920
さくら-富士,Aグリーン,レディース,66.3,124,5462
さくら-富士,Bグリーン,バック,70.8,133,6417
さくら-富士,Bグリーン,レギュラー,68.6,129,5954
さくら-富士,Bグリーン,フロント,67.2,126,5660
さくら-富士,Bグリーン,レディース,65.0,120,5202
