Course,Green,Tee,CR,SR,Yards
南-西,ベント,バック,78.8,143,7057
南-西,ベント,レギュラー,76.9,139,6685
南-西,ベント,フロント1,74.9,133,6299
南-西,ベント,レディース,71.0,123,5522
南-西,ニューベント,バック,77.9,141,6912
南-西,ニューベント,レギュラー,76.0,136,6540
南-西,ニューベント,フロント1,74.1,131,6154
南-西,ニューベント,レディース,70.3,121,5378
北-南,ベント,バック,78.7,143,7011
北-南,ベント,レギュラー,76.7,138,6612
北-南,ベント,フロント1,74.5,132,6210
北-南,ベント,レディース,71.0,123,5519
北-南,ニューベント,バック,76.7,138,6708
北-南,ニューベント,レギュラー,74.7,133,6310
北-南,ニューベント,フロント1,72.7,128,5912
北-南,ニューベント,レディース,69.3,118,5218
西-北,ベント,バック,78.7,143,7034
西-北,ベント,レギュラー,76.8,138,6657
西-北,ベント,フロント1,74.6,133,6233
西-北,ベント,レディース,71.2,123,5589
西-北,ニューベント,バック,77.6,140,6876
西-北,ニューベント,レギュラー,75.7,135,6500
西-北,ニューベント,フロント1,73.6,130,6080
西-北,ニューベント,レディース,70.2,121,5432
