Course,Green,Tee,CR,SR,Yards
駿河-白糸,Aグリーン,バック,79.2,137,6688
駿河-白糸,Aグリーン,レギュラー,77.1,133,6360
駿河-白糸,Aグリーン,フロント,75.4,129,6044
駿河-白糸,Aグリーン,レディース,70.5,120,5184
駿河-白糸,Bグリーン,バック,77.8,134,6489
駿河-白糸,Bグリーン,レギュラー,75.7,131,6147
駿河-白糸,Bグリーン,フロント,74.0,127,5841
駿河-白糸,Bグリーン,レディース,69.1,117,4979
白糸-富士,Aグリーン,バック,78.1,133,6538
白糸-富士,Aグリーン,レギュラー,75.5,128,6118
白糸-富士,Aグリーン,フロント,73.9,124,5844
白糸-富士,Aグリーン,レディース,69.2,116,5024
白糸-富士,Bグリーン,バック,77.5,131,6432
白糸-富士,Bグリーン,レギュラー,74.8,126,5997
白糸-富士,Bグリーン,フロント,73.2,122,5725
白糸-富士,Bグリーン,レディース,68.5,113,4903
富士-駿河,Aグリーン,バック,77.7,135,6476
富士-駿河,Aグリーン,レギュラー,75.0,131,6058
富士-駿河,Aグリーン,フロント,73.5,127,5788
富士-駿河,Aグリーン,レディース,69.3,121,5102
富士-駿河,Bグリーン,バック,77.1,134,6387
富士-駿河,Bグリーン,レギュラー,74.3,130,5966
富士-駿河,Bグリーン,フロント,72.8,127,5704
富士-駿河,Bグリーン,レディース,68.8,120,5018
