Course,Green,Tee,CR,SR,Yards
東アウト-東イン(変更後),Aグリーン,バック,81.2,142,7132
東アウト-東イン(変更後),Aグリーン,レギュラー,79.1,139,6791
東アウト-東イン(変更後),Aグリーン,フロント1,77.4,135,6489
東アウト-東イン(変更後),Aグリーン,フロント2,75.5,130,6142
東アウト-東イン(変更後),Aグリーン,レディース,70.1,121,5211
東アウト-東イン(変更後),Bグリーン,バック,80.0,140,6963
東アウト-東イン(変更後),Bグリーン,レギュラー,78.2,136,6636
東アウト-東イン(変更後),Bグリーン,フロント1,76.3,133,6331
東アウト-東イン(変更後),Bグリーン,フロント2,74.3,129,5989
東アウト-東イン(変更後),Bグリーン,レディース,69.0,119,5063
西アウト-西イン(変更後),Aグリーン,バック,80.7,141,7017
西アウト-西イン(変更後),Aグリーン,レギュラー,79.0,139,6725
西アウト-西イン(変更後),Aグリーン,フロント1,77.0,133,6353
西アウト-西イン(変更後),Aグリーン,フロント2,74.6,129,5957
西アウト-西イン(変更後),Aグリーン,レディース,69.9,120,5123
西アウト-西イン(変更後),Bグリーン,バック,80.2,140,6912
西アウト-西イン(変更後),Bグリーン,レギュラー,78.4,137,6620
西アウト-西イン(変更後),Bグリーン,フロント1,76.3,133,6248
西アウト-西イン(変更後),Bグリーン,フロント2,74.0,129,5849
西アウト-西イン(変更後),Bグリーン,レディース,69.3,120,5015
