Course,Green,Tee,CR,SR,Yards
OUT-IN,トムソン,バック,73.7,138,6835
OUT-IN,トムソン,コンペ,72.2,136,6486
OUT-IN,トムソン,レギュラー,71.5,132,6346
OUT-IN,トムソン,フロント,70.1,132,6094
OUT-IN,トムソン,ゴールド,67.0,127,5433
OUT-IN,トムソン,レディース,66.8,125,5386
OUT-IN,陽光,バック,73.7,138,6852
OUT-IN,陽光,コンペ,72.1,137,6503
OUT-IN,陽光,レギュラー,71.6,132,6363
OUT-IN,陽光,フロント,70.3,132,6111
OUT-IN,陽光,ゴールド,67.0,128,5450
OUT-IN,陽光,レディース,66.8,126,5403
