Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,71.5,130,6464
アウト-イン,ベント,レギュラー,69.5,125,6033
アウト-イン,ベント,フロント1,68.4,123,5798
アウト-イン,ベント,レディース1,67.5,121,5601
