Course,Green,Tee,CR,SR,Yards
レッド-ホワイト,ベントA,レギュラー,78.2,143,6740
レッド-ホワイト,ベントA,フロント,76.4,139,6414
レッド-ホワイト,ベントA,シニア,74.5,134,6053
レッド-ホワイト,ベントA,レディース,70.5,126,5362
レッド-ホワイト,ベントB,レギュラー,77.4,142,6589
レッド-ホワイト,ベントB,フロント,75.5,138,6256
レッド-ホワイト,ベントB,シニア,73.6,133,5895
レッド-ホワイト,ベントB,レディース,69.6,125,5191
ホワイト-ブルー,ベントA,レギュラー,77.9,142,6731
ホワイト-ブルー,ベントA,フロント,76.1,139,6404
ホワイト-ブルー,ベントA,シニア,74.2,134,6051
ホワイト-ブルー,ベントA,レディース,69.6,125,5264
ホワイト-ブルー,ベントB,レギュラー,77.2,143,6598
ホワイト-ブルー,ベントB,フロント,75.3,140,6265
ホワイト-ブルー,ベントB,シニア,73.4,136,5914
ホワイト-ブルー,ベントB,レディース,69.0,126,5132
ブルー-レッド,ベントA,レギュラー,77.7,143,6677
ブルー-レッド,ベントA,フロント,76.1,140,6390
ブルー-レッド,ベントA,シニア,74.3,136,6062
ブルー-レッド,ベントA,レディース,69.9,126,5278
ブルー-レッド,ベントB,レギュラー,77.2,142,6567
ブルー-レッド,ベントB,フロント,75.6,139,6279
ブルー-レッド,ベントB,シニア,73.8,135,5949
ブルー-レッド,ベントB,レディース,69.4,125,5147
