Course,Green,Tee,CR,SR,Yards
中-西,Bグリーン,バック,72.3,132,6822
中-西,Bグリーン,レギュラー,70.7,127,6481
中-西,Bグリーン,フロント1,68.9,122,6038
中-西,Bグリーン,フロント2,66.5,115,5370
中-西,Aグリーン,バック,71.8,130,6662
中-西,Aグリーン,レギュラー,70.1,125,6310
中-西,Aグリーン,フロント1,68.5,121,5865
中-西,Aグリーン,フロント2,66.1,114,5194
東-中,Bグリーン,バック,72.0,131,6707
東-中,Bグリーン,レギュラー,70.9,128,6488
東-中,Bグリーン,フロント1,68.6,121,5904
東-中,Bグリーン,フロント2,66.6,115,5343
東-中,Aグリーン,バック,71.4,129,6588
東-中,Aグリーン,レギュラー,70.4,126,6369
東-中,Aグリーン,フロント1,68.1,119,5785
東-中,Aグリーン,フロント2,66.2,114,5224
西-東,Bグリーン,バック,72.0,131,6711
西-東,Bグリーン,レギュラー,70.7,127,6439
西-東,Bグリーン,フロント1,68.7,121,5946
西-東,Bグリーン,フロント2,66.5,115,5341
西-東,Aグリーン,バック,71.8,130,6704
西-東,Aグリーン,レギュラー,70.1,125,6353
西-東,Aグリーン,フロント1,68.5,121,5908
西-東,Aグリーン,フロント2,66.1,114,5236
