Course,Green,Tee,CR,SR,Yards
OUT-IN,ベント,バック,72.5,133,6835
OUT-IN,ベント,レギュラー,70.2,127,6320
OUT-IN,ベント,フロント,68.4,123,5920
OUT-IN,ベント,レディース,66.7,118,5530
