,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,4,4,5D,4,4,3N,5D,36
1,Black,416,210,442,430,526,404,379,195,542,3544
2,Blue,397,196,424,406,502,394,357,181,513,3370
3,White,354,173,364,379,488,365,321,170,475,3089
4,Pink,329,146,240,263,341,327,282,138,392,2458
5,Red,329,146,336,344,452,327,282,138,456,2810
6,Hdcp,9,15,3,1,7,13,5,17,11,­
