,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3,4,4,4D,4,3N,5,36
1,Champion,410,566,198,420,425,404,381,180,573,3557
2,Back,381,539,171,391,400,378,381,180,543,3364
3,Regular,353,513,142,369,379,349,356,143,516,3120
4,Front,315,480,118,332,347,308,282,121,487,2790
5,Hdcp,9,3,15,1,13,7,11,17,5,­
