,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,5D,3,4,4,36
1,Back(A),407,647,142,380,315,485,138,397,358,3269
2,Reg.（A）,345,609,124,363,290,450,123,360,333,2997
3,Back(B),373,635,142,349,307,472,131,395,337,3141
4,Reg.（B）,311,597,124,332,282,437,113,358,312,2866
5,Hdcp,9,3,15,1,13,7,17,5,11,­
