,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4D,3,4,4,3N,5,4,36
1,Blue,470,324,300,167,300,383,147,522,376,2989
2,White,454,304,290,155,283,368,128,512,346,2840
3,Red,372,294,202,142,265,363,128,308,212,2286
4,Hdcp,3,9,15,13,7,1,17,5,11,­
