,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4D,4,4,3,5,36
1,Back,529,202,406,401,414,399,348,173,520,3392
2,Reg.,507,175,383,388,397,375,332,153,504,3214
3,Gold,487,155,351,357,366,330,303,135,418,2902
4,Ladies,381,131,223,268,316,310,287,135,390,2441
5,Hdcp,9,13,3,7,11,1,15,17,5,­
