,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,4D,3N,4,5D,3N,5,36
1,Back,308,393,439,363,208,434,562,171,511,3389
2,Regular,296,373,419,341,182,413,505,160,493,3182
3,Front,281,356,377,331,171,397,491,143,476,3023
4,Ladies,243,272,248,268,144,250,402,143,333,2303
5,Hdcp,15,9,3,7,13,1,5,17,11,­
