,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,5,4,3N,5D,3,4,36
1,Back,412,389,359,525,383,180,539,165,373,3325
2,Reg.,396,357,327,487,365,168,517,146,363,3126
3,Hdcp,3,9,13,1,7,15,5,17,11,­
