,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,4,4,4,5D,3N,36
1,Back,415,492,414,235,319,415,335,509,180,3314
2,REGULAR,403,477,400,199,297,368,284,489,158,3075
3,GOLD,351,434,374,166,293,355,279,457,140,2849
4,LADIES,285,429,340,164,248,318,274,442,120,2620
5,Hdcp,5,15,1,3,11,7,17,13,9,­
