,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4.0,5.0,3.0,4.0,5D,4.0,4.0,3N,4.0,36
1,BLACK,427.0,530.0,225.0,403.0,576,362.0,414.0,197,411.0,3545
2,BLUE,391.0,487.0,181.0,387.0,532,339.0,385.0,186,376.0,3264
3,WHITE,366.0,443.0,153.0,367.0,493,338.0,338.0,161,355.0,3014
4,RED,333.0,389.0,126.0,282.0,466,315.0,311.0,135,326.0,2683
5,Hdcp,,,,,,,,,,­
