,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Clube de Golfe de Brasilia,dourado,M,72,73.2,96.8,127,36.2  /  127,37.0  /  127
,azul,M,72,71.3,94.3,124,35.3  /  125,36.0  /  122
,branco,M,72,70.0,92.5,122,34.7  /  123,35.3  /  120
,vermelho,F,72,72.3,102.2,127,36.0  /  127,36.3  /  126
