,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,3,4,5,4D,36
1,Champ,490,454,196,387,377,193,364,530,443,3434
2,Back,465,433,176,348,361,172,350,510,417,3232
3,South_P,433,404,169,333,338,162,318,450,377,2984
4,Front,408,371,147,321,315,154,302,394,348,2760
5,Ladies,393,346,129,280,285,137,288,363,314,2535
6,Hdcp,9,3,13,1,11,15,17,7,5,­
