,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,4,4,3,5,4,36
1,Back,432,422,490,201,353,445,219,535,353,3450
2,Regular,406,384,471,168,336,413,187,515,333,3213
3,Ladies,378,305,401,127,318,298,121,401,260,2609
4,Hdcp,9,3,11,17,15,5,7,1,13,­
