,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,5,4,3,4,4D,36
1,Back,419,424,563,202,507,362,185,348,357,3367
2,Front,389,394,536,176,474,334,155,318,337,3113
3,Ladies,325,310,485,108,401,290,148,310,305,2682
4,Hdcp,5,3,7,17,1,9,11,15,13,­
