,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4D,4,4,3,5,36
1,黒,528,202,368,436,431,403,392,232,555,3547
2,青,514,192,353,417,415,386,368,214,535,3394
3,白,490,178,337,398,397,370,349,195,520,3234
4,金,463,165,320,382,369,356,323,177,520,3075
5,赤,387,130,293,314,364,356,323,120,395,2682
6,Hdcp,13,17,15,5,1,9,11,3,7,­
