,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5D,4,3N,4,3N,5,4,36
1,BLUE,326,328,493,344,165,323,185,518,304,2986
2,WHITE,317,312,456,330,127,315,172,508,288,2825
3,GOLD,308,296,449,264,121,307,155,399,275,2574
4,Red,238,243,415,247,115,246,132,396,267,2299
5,Hdcp,9,3,5,13,15,11,7,1,17,­
