,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,4,5,3,4,5D,4,36
1,BLUE,371,454,177,371,553,216,220,508,310,3180
2,COMPE,361,436,161,358,541,179,212,492,276,3016
3,GOLD,313,353,148,351,484,145,206,474,252,2726
4,RED,310,298,148,283,484,145,205,419,225,2517
5,WHITE,351,415,153,355,528,150,210,479,260,2901
6,Hdcp,5,1,3,11,9,7,17,15,13,­
