,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
CLARENS GOLF CLUB,Yellow,M,72,71.1,97.9,145,35.1  /  137,36.0  /  152
,White,M,72,70.0,96.5,143,34.4  /  136,35.6  /  150
,Blue,M,72,67.3,92.6,136,33.0  /  129,34.3  /  143
,Red,M,72,64.4,88.2,128,31.9  /  123,32.5  /  133
,White(w),F,72,76.5,113.3,155,37.6  /  154,38.9  /  155
,Blue(w),F,72,73.4,108.8,150,35.9  /  148,37.5  /  152
,Red(w),F,72,69.8,103.4,142,34.6  /  142,35.2  /  142
KROONSTAD COUNTRY CLUB,White,M,72,72.3,94.1,118,36.4  /  112,35.9  /  123
,Blue,M,72,70.3,92.0,117,35.1  /  115,35.2  /  118
,Red,M,72,67.3,87.8,111,33.5  /  108,33.8  /  113
,White(w),F,72,78.8,112.3,142,39.5  /  138,39.3  /  146
,Blue(w),F,72,76.7,109.0,137,38.4  /  133,38.3  /  141
,Red(w),F,72,73.3,104.1,131,36.5  /  126,36.8  /  135
Reitz,Back,M,72,71.0,93.8,123,35.3  /  116,35.7  /  129
,Front,M,72,66.7,87.5,112,33.4  /  108,33.3  /  116
,Front(w),F,72,72.8,104.8,136,36.3  /  135,36.5  /  137
