,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Indwe,Back,M,70,69.4,90.7,115,34.7  /  114,34.7  /  115
,Front,M,70,66.5,86.7,109,33.0  /  108,33.5  /  110
,Front(w),F,72,72.8,102.3,125,36.0  /  120,36.8  /  130
Olivewood Estate,Black,M,72,74.1,101.6,148,38.3  /  155,35.8  /  140
,Green,M,72,72.5,99.0,143,37.3  /  155,35.2  /  130
,White,M,72,69.5,94.6,136,35.6  /  150,33.9  /  121
,Red,M,72,66.9,90.7,128,33.9  /  143,33.0  /  113
,White(w),F,72,75.0,109.5,145,38.6  /  155,36.4  /  135
,Red(w),F,72,72.4,105.5,141,36.9  /  150,35.5  /  131
Queenstown Golf Club,Yellow,M,72,71.5,93.9,121,35.4  /  115,36.1  /  126
,Blue,M,72,66.8,87.4,111,33.0  /  107,33.8  /  115
,Red,M,72,64.2,83.6,105,31.4  /  99,32.8  /  110
,Yellow(w),F,72,77.8,111.4,143,38.6  /  142,39.2  /  143
,Blue(w),F,72,72.7,103.8,132,36.0  /  131,36.7  /  132
,Red(w),F,72,69.5,98.9,125,34.0  /  123,35.5  /  126
SARDINIA BAY GOLF CLUB,Yellow Re-Rate 1,M,64,63.5,81.5,97,31.8  /  97,31.7  /  97
,Back,M,65,63.0,82.0,102,31.6  /  103,31.4  /  101
,Blue Re-Rate 1,M,64,62.1,78.7,89,31.1  /  91,31.0  /  87
,Front,M,66,61.7,80.1,99,30.9  /  100,30.8  /  98
,Yellow (w) Re-Rate 1,F,64,68.1,91.3,98,34.2  /  98,33.9  /  98
,Front(w),F,66,64.6,89.3,105,32.4  /  105,32.2  /  104
,Blue (w) Re-Rate 1,F,64,64.6,86.6,94,32.6  /  95,32.0  /  92
