,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
DGC Dragsholm Golfklub - Dragsholm Golfklub - 18 huller,"64, Herre",M,72,74.6,100.5,141,37.7  /  140,36.9  /  141
,"61, Herre",M,72,73.3,98.6,138,36.9  /  136,36.4  /  139
,"58, Herre",M,72,71.9,96.7,135,36.1  /  133,35.8  /  136
,"53, Herre",M,72,69.4,93.1,129,34.9  /  127,34.5  /  130
,"48, Herre",M,72,66.7,89.3,122,33.4  /  121,33.3  /  123
,"64, Dame",F,72,80.8,115.1,147,40.7  /  145,40.1  /  148
,"61, Dame",F,72,80.1,113.5,143,40.2  /  141,39.9  /  144
,"58, Dame",F,72,78.4,111.0,140,39.3  /  137,39.1  /  142
,"53, Dame",F,72,75.3,106.3,133,37.8  /  131,37.5  /  134
,"48, Dame",F,72,72.0,101.5,126,35.9  /  123,36.1  /  128
Falster Golfklub - 18 huller,"Hvid, Herre",M,72,73.7,98.9,137,38.6  /  144,35.1  /  129
,"Gul, Herre",M,72,72.4,97.0,133,37.8  /  139,34.6  /  126
,"Blå, Herre",M,72,70.3,94.1,128,36.6  /  133,33.7  /  123
,"Rød, Herre",M,72,69.0,92.2,125,36.0  /  130,33.0  /  119
,"Hvid, Dame",F,72,79.8,113.2,142,41.9  /  153,37.9  /  130
,"Gul, Dame",F,72,79.2,111.9,140,41.5  /  151,37.7  /  128
,"Blå, Dame",F,72,76.6,108.0,134,40.0  /  144,36.6  /  123
,"Rød, Dame",F,72,75.0,105.5,131,39.2  /  140,35.8  /  121
Golfclub Harekær - 18 huller,"59, Herre",M,71,72.1,97.1,136,35.3  /  140,36.8  /  131
,"56, Herre",M,71,70.3,94.7,132,34.5  /  136,35.8  /  127
,"51, Herre",M,71,67.9,91.4,126,33.1  /  129,34.8  /  123
,"48, Herre",M,71,66.1,89.0,122,32.5  /  127,33.6  /  117
,"59, Dame",F,71,79.0,112.4,143,38.7  /  141,40.3  /  144
,"56, Dame",F,71,76.7,108.8,138,37.7  /  137,39.0  /  138
,"51, Dame",F,71,73.8,104.6,132,36.0  /  130,37.8  /  133
,"48, Dame",F,71,71.5,101.0,127,35.2  /  126,36.3  /  127
Golfclub Harekær - 2x9 huller,"59, Herre",M,70,70.3,96.1,139,35.2  /  139,35.1  /  139
,"56, Herre",M,70,68.5,93.4,134,34.3  /  133,34.2  /  135
,"51, Herre",M,70,66.0,89.8,128,33.0  /  128,33.0  /  128
,"48, Herre",M,70,64.9,88.2,126,32.5  /  125,32.4  /  126
,"59, Dame",F,70,76.8,109.6,140,38.4  /  140,38.4  /  139
,"56, Dame",F,70,74.7,106.5,135,37.4  /  135,37.3  /  135
,"51, Dame",F,70,71.6,101.8,128,35.8  /  128,35.8  /  128
,"48, Dame",F,70,70.2,99.6,126,35.1  /  126,35.1  /  125
Golfklubben Storstrømmen - 18 huller,"59, Herre",M,72,71.3,95.7,132,35.7  /  132,35.6  /  131
,"54, Herre",M,72,68.7,92.0,126,34.7  /  127,34.0  /  124
,"50, Herre",M,72,66.4,88.8,121,33.0  /  119,33.4  /  122
,"41, Herre",M,72,62.1,82.7,110,30.8  /  109,31.3  /  111
,"59, Dame",F,72,77.9,109.8,137,39.0  /  138,38.9  /  135
,"54, Dame",F,72,74.8,105.1,130,37.8  /  132,37.0  /  127
,"50, Dame",F,72,72.0,101.0,124,35.7  /  124,36.3  /  123
,"41, Dame",F,72,66.7,93.4,113,32.8  /  111,33.9  /  115
Halsted Kloster golfklub - 18 huller,"Gul, Herre",M,72,71.9,95.2,125,36.2  /  123,35.7  /  127
,"Blå, Herre",M,72,68.2,90.3,119,34.3  /  117,33.9  /  121
,"Rød, Herre",M,72,67.0,88.1,114,33.7  /  111,33.3  /  116
,"Gul, Dame",F,72,78.4,110.6,138,39.5  /  136,38.9  /  139
,"Blå, Dame",F,72,74.3,104.7,129,37.7  /  129,36.6  /  129
,"Rød, Dame",F,72,72.4,101.7,125,36.7  /  124,35.7  /  125
