,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Aabybro Golfklub - 18 huller,"Gul, Herre",M,71,70.5,94.0,126,34.4  /  121,36.1  /  131
,"Rød, Herre",M,71,66.1,87.6,116,32.1  /  112,34.0  /  119
,"Gul, Dame",F,71,76.5,109.2,140,37.3  /  132,39.2  /  147
,"Rød, Dame",F,71,71.1,101.1,128,34.5  /  121,36.6  /  134
"Aalborg Golfklub - Blå / Blå, 18 huller","59, Herre",M,70,71.8,95.4,128,35.9  /  128,35.9  /  127
,"55, Herre",M,70,70.0,92.8,124,35.0  /  124,35.0  /  123
,"53, Herre",M,70,69.0,91.6,122,34.5  /  122,34.5  /  122
,"46, Herre",M,70,65.7,86.8,114,32.9  /  113,32.8  /  114
,"59, Dame",F,70,77.9,109.3,134,39.0  /  134,38.9  /  133
,"55, Dame",F,70,75.7,106.1,130,37.9  /  130,37.8  /  129
,"53, Dame",F,70,74.5,104.2,127,37.3  /  127,37.2  /  126
,"46, Dame",F,70,70.4,98.2,118,35.2  /  118,35.2  /  118
"Aalborg Golfklub - Blå / Gul, 18 huller","59, Herre",M,70,71.8,95.9,130,35.9  /  129,35.9  /  130
,"55, Herre",M,70,69.7,92.6,125,35.0  /  124,34.7  /  125
,"53, Herre",M,70,68.7,91.4,122,34.5  /  122,34.2  /  122
,"46, Herre",M,70,65.2,86.4,114,32.8  /  114,32.4  /  114
,"59, Dame",F,70,78.2,110.2,136,39.0  /  134,39.2  /  137
,"55, Dame",F,70,75.6,106.0,130,37.8  /  129,37.8  /  130
,"53, Dame",F,70,74.4,104.4,128,37.2  /  127,37.2  /  128
,"46, Dame",F,70,70.1,98.0,119,35.2  /  118,34.9  /  119
"Aalborg Golfklub - Gul / Gul, 18 huller","59, Herre",M,70,73.2,98.0,134,36.6  /  135,36.6  /  132
,"55, Herre",M,70,69.4,92.5,125,34.7  /  124,34.7  /  125
,"53, Herre",M,70,69.1,91.9,124,34.6  /  123,34.5  /  124
,"46, Herre",M,70,64.8,86.0,114,32.4  /  114,32.4  /  114
,"59, Dame",F,70,80.3,113.6,142,40.2  /  141,40.1  /  142
,"55, Dame",F,70,75.5,106.5,132,37.8  /  132,37.7  /  131
,"53, Dame",F,70,75.2,106.1,131,37.6  /  131,37.6  /  131
,"46, Dame",F,70,69.9,98.2,120,35.0  /  120,34.9  /  120
"Aalborg Golfklub - Gul / Rød, 18 huller","62, Herre",M,71,73.5,98.7,136,35.9  /  130,37.6  /  141
,"57, Herre",M,71,70.8,94.8,130,34.7  /  124,36.1  /  135
,"54, Herre",M,71,69.4,92.8,127,34.2  /  124,35.2  /  129
,"48, Herre",M,71,66.1,88.2,119,32.4  /  115,33.7  /  123
,"62, Dame",F,70,80.6,114.2,143,40.3  /  142,40.3  /  143
,"57, Dame",F,71,77.3,109.0,136,37.9  /  131,39.4  /  140
,"54, Dame",F,71,75.6,106.6,132,37.3  /  128,38.3  /  135
,"48, Dame",F,71,71.5,100.4,123,35.0  /  119,36.5  /  126
"Aalborg Golfklub - Rød / Blå, 18 huller","61, Herre",M,71,73.5,98.6,135,37.6  /  141,35.9  /  129
,"57, Herre",M,71,71.1,94.8,129,36.1  /  133,35.0  /  124
,"54, Herre",M,71,69.7,93.0,126,35.2  /  129,34.5  /  122
,"48, Herre",M,71,66.5,88.4,118,33.7  /  122,32.8  /  114
,"61, Dame",F,71,80.3,113.4,141,41.3  /  147,39.0  /  134
,"57, Dame",F,71,77.4,108.9,135,39.5  /  140,37.9  /  129
,"54, Dame",F,71,75.6,106.3,131,38.4  /  135,37.2  /  126
,"48, Dame",F,71,71.7,100.5,123,36.5  /  127,35.2  /  118
"Aalborg Golfklub - Rød / Rød, 18 huller","62, Herre",M,72,75.0,101.2,142,37.5  /  142,37.5  /  141
,"57, Herre",M,72,72.0,96.9,134,36.0  /  133,36.0  /  135
,"54, Herre",M,72,70.1,94.0,130,35.1  /  129,35.0  /  130
,"48, Herre",M,72,67.1,90.0,123,33.5  /  123,33.6  /  123
,"62, Dame",F,72,82.4,116.6,145,41.2  /  145,41.2  /  145
,"57, Dame",F,72,78.8,111.1,137,39.4  /  137,39.4  /  137
,"54, Dame",F,72,76.4,107.5,132,38.2  /  132,38.2  /  131
,"48, Dame",F,72,72.7,101.8,124,36.4  /  123,36.3  /  124
Aars Golfklub - 18 huller,"59, Herre",M,72,72.5,98.2,139,35.6  /  138,36.9  /  139
,"55, Herre",M,72,70.5,95.2,134,34.5  /  133,36.0  /  134
,"47, Herre",M,72,66.1,89.1,124,32.7  /  125,33.4  /  123
,"37, Herre",M,72,60.8,81.5,111,30.2  /  111,30.6  /  111
,"59, Dame",F,72,78.8,112.8,145,38.9  /  141,39.9  /  148
,"55, Dame",F,72,76.4,109.3,140,37.7  /  137,38.7  /  142
,"47, Dame",F,72,71.0,101.0,128,35.3  /  127,35.7  /  128
,"37, Dame",F,72,64.5,91.2,114,32.2  /  114,32.3  /  113
Blokhus Golfklub - 18 huller,"63, Herre",M,72,75.2,100.2,136,37.7  /  137,37.5  /  134
,"58, Herre",M,72,73.0,96.9,130,36.6  /  129,36.4  /  130
,"54, Herre",M,72,70.9,93.8,125,35.1  /  124,35.8  /  125
,"50, Herre",M,72,68.7,90.8,120,34.3  /  119,34.4  /  120
,"63, Dame",F,72,81.6,116.1,148,40.9  /  148,40.7  /  147
,"58, Dame",F,72,78.9,112.0,142,39.6  /  141,39.3  /  142
,"54, Dame",F,72,76.3,108.1,136,37.8  /  134,38.5  /  137
,"50, Dame",F,72,73.6,104.1,131,36.8  /  129,36.8  /  132
Dronninglund Golfklub - 18 huller,"62, Herre",M,72,74.4,99.1,134,37.0  /  132,37.4  /  135
,"58, Herre",M,72,73.0,97.2,131,36.3  /  129,36.7  /  132
,"53, Herre",M,72,70.0,92.4,122,34.9  /  120,35.1  /  123
,"49, Herre",M,72,68.2,90.1,119,34.0  /  118,34.2  /  119
,"37, Herre",M,72,61.9,81.2,104,31.1  /  105,30.8  /  102
,"62, Dame",F,72,80.8,114.2,142,40.1  /  141,40.7  /  142
,"58, Dame",F,72,79.4,111.9,138,39.4  /  138,40.0  /  137
,"53, Dame",F,72,75.7,106.0,129,37.6  /  129,38.1  /  128
,"49, Dame",F,72,73.5,103.0,126,36.6  /  125,36.9  /  126
,"37, Dame",F,72,65.7,91.3,109,33.2  /  110,32.5  /  107
Frederikshavn Golf Klub - 18 huller,"64, Herre",M,72,76.2,102.2,141,38.2  /  139,38.0  /  142
,"58, Herre",M,72,72.6,97.5,134,36.2  /  131,36.4  /  137
,"54, Herre",M,72,70.3,93.7,127,35.1  /  125,35.2  /  128
,"50, Herre",M,72,68.7,91.5,123,34.1  /  119,34.6  /  126
,"36, Herre",M,72,61.5,81.2,106,30.9  /  104,30.6  /  108
,"64, Dame",F,72,83.1,117.8,148,41.3  /  149,41.8  /  146
,"58, Dame",F,72,78.7,111.2,139,38.9  /  141,39.8  /  137
,"54, Dame",F,72,75.9,107.2,133,37.6  /  135,38.3  /  131
,"50, Dame",F,72,74.0,104.3,129,36.4  /  129,37.6  /  128
,"36, Dame",F,72,65.0,90.8,110,32.4  /  112,32.6  /  107
Golfklubben Hvide Klit - 18 huller,"62, Herre",M,72,76.9,102.4,139,38.2  /  138,38.7  /  139
,"58, Herre",M,72,72.8,97.6,134,36.0  /  132,36.8  /  135
,"52, Herre",M,72,69.1,92.5,126,34.3  /  126,34.8  /  126
,"48, Herre",M,72,67.2,89.6,121,33.5  /  119,33.7  /  122
,"62, Dame",F,72,81.9,116.5,148,40.7  /  145,41.2  /  150
,"58, Dame",F,72,79.2,112.4,142,39.2  /  139,40.0  /  144
,"52, Dame",F,72,74.7,105.7,133,37.2  /  130,37.5  /  135
,"48, Dame",F,72,72.4,102.2,128,36.2  /  126,36.2  /  129
Hals golfklub - 18 huller,"55, Herre",M,69,71.7,95.6,130,35.4  /  130,36.3  /  129
,"51, Herre",M,69,69.5,92.4,125,34.6  /  126,34.9  /  123
,"47, Herre",M,69,67.3,89.4,120,33.3  /  120,34.0  /  119
,"41, Herre",M,69,64.4,85.5,113,31.8  /  113,32.6  /  113
,"55, Dame",F,69,77.6,110.1,139,38.5  /  134,39.1  /  143
,"51, Dame",F,69,74.9,106.1,134,37.6  /  129,37.3  /  138
,"47, Dame",F,69,72.2,102.0,128,35.9  /  123,36.3  /  132
,"41, Dame",F,69,68.7,96.6,120,34.0  /  114,34.7  /  125
Haunstrup Golfklub - 18 huller,"Gul, Herre",M,69,66.8,88.5,117,31.7  /  108,35.1  /  126
,"Rød, Herre",M,69,63.9,84.6,110,30.8  /  103,33.1  /  117
,"Gul, Dame",F,69,71.3,99.8,122,33.6  /  111,37.7  /  132
,"Rød, Dame",F,69,67.7,94.5,115,32.3  /  105,35.4  /  124
"Himmerland Golf Klub - Backtee Course, 18 huller","63, Herre",M,73,76.0,102.9,146,37.7  /  143,38.3  /  148
,"60, Herre",M,73,74.3,100.5,142,36.9  /  140,37.4  /  143
,"56, Herre",M,73,72.4,97.9,138,36.1  /  136,36.3  /  139
,"52, Herre",M,73,70.4,95.1,133,35.0  /  130,35.4  /  136
,"63, Dame",F,73,82.9,118.8,153,41.0  /  150,41.9  /  155
,"60, Dame",F,73,80.9,115.8,149,40.0  /  147,40.9  /  150
,"56, Dame",F,73,78.6,112.4,144,39.1  /  142,39.5  /  145
,"52, Dame",F,73,76.1,108.5,139,37.7  /  136,38.4  /  141
"Himmerland Golf Klub - Garia Course, 18 huller","Gul, Herre",M,70,69.3,93.9,133,36.5  /  139,32.8  /  126
,"Rød, Herre",M,70,65.6,88.6,124,34.3  /  128,31.3  /  119
,"Gul, Dame",F,70,74.9,105.6,131,39.5  /  138,35.4  /  123
,"Rød, Dame",F,70,70.4,98.9,121,37.3  /  128,33.1  /  114
Hirtshals Golfklub - 18 huller,"Gul, Herre",M,72,71.4,95.5,131,35.4  /  128,36.0  /  133
,"Blå, Herre",M,72,69.2,92.1,125,34.4  /  122,34.8  /  127
,"Rød, Herre",M,72,67.6,90.1,122,33.7  /  119,33.9  /  124
,"Gul, Dame",F,72,77.2,110.4,142,38.3  /  139,38.9  /  144
