,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
あさひケ丘カントリークラブ,筑波,Rグリーン,バック_,,日光,Rグリーン,バック_,,72,6524,70.5,126
,筑波,Rグリーン,レギュラー_,,日光,Rグリーン,レギュラー_,,72,6165,69.1,122
,筑波,Rグリーン,フロント1,2010.07.30,日光,Rグリーン,フロント1,2010.07.30,72,5984,68.4,120
,筑波,Rグリーン,フロント2,2010.07.30,日光,Rグリーン,フロント2,2010.07.30,72,5486,66.5,115
,筑波,Lグリーン,バック_,,日光,Lグリーン,バック_,,72,6462,70.2,125
,筑波,Lグリーン,レギュラー_,,日光,Lグリーン,レギュラー,2010.07.30,72,6103,68.9,122
,筑波,Lグリーン,フロント1_,,日光,Lグリーン,フロント1,2010.07.30,72,5922,68.1,119
,筑波,Lグリーン,フロント2_,,日光,Lグリーン,フロント2,2010.07.30,72,5424,66.3,114
,日光,Rグリーン,バック,2010.07.30,富士,Rグリーン,バック,2010.07.30,72,6659,71.4,129
,日光,Rグリーン,レギュラー,2010.07.30,富士,Rグリーン,レギュラー,2010.07.30,72,6278,69.7,124
,日光,Rグリーン,フロント1_,,富士,Rグリーン,フロント1_,,72,5990,68.7,121
,日光,Rグリーン,フロント2_,,富士,Rグリーン,フロント2_,,72,5269,66.1,114
,日光,Lグリーン,バック,2010.07.30,富士,Lグリーン,バック,2010.07.30,72,6640,71.4,129
,日光,Lグリーン,レギュラー,2010.07.30,富士,Lグリーン,レギュラー,2010.07.30,72,6259,69.6,124
,日光,Lグリーン,フロント1,2010.07.30,富士,Lグリーン,フロント1,2010.07.30,72,5971,68.6,121
,日光,Lグリーン,フロント2,2010.07.30,富士,Lグリーン,フロント2,2010.07.30,72,5250,66.0,113
,富士,Rグリーン,バック,2010.07.30,筑波,Rグリーン,バック,2010.07.30,72,6571,70.7,127
,富士,Rグリーン,レギュラー,2010.07.30,筑波,Rグリーン,レギュラー,2010.07.30,72,6201,69.2,123
,富士,Rグリーン,フロント1,2010.07.30,筑波,Rグリーン,フロント1,2010.07.30,72,6034,68.5,121
,富士,Rグリーン,フロント2,2010.07.30,筑波,Rグリーン,フロント2_,,72,5395,66.2,114
,富士,Lグリーン,バック,2010.07.30,筑波,Lグリーン,バック,2010.07.30,72,6524,70.4,126
,富士,Lグリーン,レギュラー_,,筑波,Lグリーン,レギュラー,2010.07.30,72,6154,69.0,122
,富士,Lグリーン,フロント1,2010.07.30,筑波,Lグリーン,フロント1,2010.07.30,72,5987,68.4,120
,富士,Lグリーン,フロント2,2010.07.30,筑波,Lグリーン,フロント2,2010.07.30,72,5348,66.1,114
足利カントリークラブ,多幸OUT,Aグリーン,バック,2016.09.20,多幸IN,Aグリーン,バック,2016.09.20,72,6053,69.5,124
,多幸OUT,Aグリーン,レギュラー,2016.09.20,多幸IN,Aグリーン,レギュラー,2016.09.20,72,5709,68.1,121
,多幸OUT,Aグリーン,シニア,2016.09.20,多幸IN,Aグリーン,シニア,2016.09.20,72,4762,63.7,112
,多幸OUT,Aグリーン,フロント,2016.09.20,多幸IN,Aグリーン,フロント,2016.09.20,72,4254,61.4,108
,多幸OUT,Bグリーン,バック,2016.09.20,多幸IN,Bグリーン,バック,2016.09.20,72,6084,69.7,127
,多幸OUT,Bグリーン,レギュラー,2016.09.20,多幸IN,Bグリーン,レギュラー,2016.09.20,72,5754,68.3,124
,多幸OUT,Bグリーン,シニア,2016.09.20,多幸IN,Bグリーン,シニア,2016.09.20,72,4818,63.9,116
,多幸OUT,Bグリーン,フロント,2016.09.20,多幸IN,Bグリーン,フロント,2016.09.20,72,4322,61.8,111
,飛駒OUT,Aグリーン,バック,2016.09.20,飛駒IN,Aグリーン,バック,2016.09.20,72,5669,68.2,118
,飛駒OUT,Aグリーン,レギュラー,2016.09.20,飛駒IN,Aグリーン,レギュラー,2016.09.20,72,5311,66.5,116
