,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿蘇大津ゴルフクラブ,アウト,ベント(A),バック,2018.11.16,イン,ベント(A),バック,2018.11.16,72,7004,74.0,135
,アウト,ベント(A),レギュラー,2018.11.16,イン,ベント(A),レギュラー,2018.11.16,72,6584,72.1,130
,アウト,ベント(A),フロント1,2018.11.16,イン,ベント(A),フロント1,2018.11.16,72,6220,70.4,124
,アウト,ベント(A),フロント2,2018.11.16,イン,ベント(A),フロント2,2018.11.16,72,5997,69.4,122
,アウト,ベント(B),バック,2018.11.16,イン,ベント(B),バック,2018.11.16,72,6650,71.7,129
,アウト,ベント(B),レギュラー,2018.11.16,イン,ベント(B),レギュラー,2018.11.16,72,6233,69.8,121
,アウト,ベント(B),フロント1,2018.11.16,イン,ベント(B),フロント1,2018.11.16,72,5865,68.1,118
,アウト,ベント(B),フロント2,2018.11.16,イン,ベント(B),フロント2,2018.11.16,72,5655,67.1,117
阿蘇グリーンヒルカントリークラブ,アウト,ベント(メイン),バック,2007.04.27,イン,ベント(メイン),バック,2007.04.27,72,7094,74.0,136
,アウト,ベント(メイン),レギュラー,2007.04.27,イン,ベント(メイン),レギュラー,2007.04.27,72,6602,71.5,129
,アウト,ベント(メイン),フロント1,2007.04.27,イン,ベント(メイン),フロント1,2007.04.27,72,6007,68.8,121
,アウト,ベント(サブ),バック,2007.04.27,イン,ベント(サブ),バック,2007.04.27,72,6952,73.2,134
,アウト,ベント(サブ),レギュラー,2007.04.27,イン,ベント(サブ),レギュラー,2007.04.27,72,6460,70.8,128
,アウト,ベント(サブ),フロント1,2007.04.27,イン,ベント(サブ),フロント1,2007.04.27,72,5867,68.2,119
阿蘇東急ゴルフクラブ,アウト,Aグリーン(ベント),フルバック,2019.03.12,イン,Aグリーン(ベント),フルバック,2019.03.12,72,6737,72.7,133
,アウト,Aグリーン(ベント),レギュラー,2019.03.12,イン,Aグリーン(ベント),レギュラー,2019.03.12,72,6354,70.9,131
,アウト,Aグリーン(ベント),フロント1,2019.03.12,イン,Aグリーン(ベント),フロント1,2019.03.12,72,6069,69.6,130
,アウト,Aグリーン(ベント),ゴールド,2019.03.12,イン,Aグリーン(ベント),ゴールド,2019.03.12,72,5699,68.0,123
,アウト,Bグリーン(ベント),フルバック,2019.03.12,イン,Bグリーン(ベント),フルバック,2019.03.12,72,6667,72.4,132
,アウト,Bグリーン(ベント),レギュラー,2019.03.12,イン,Bグリーン(ベント),レギュラー,2019.03.12,72,6278,70.7,129
