,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
魚津国際カントリークラブ,アウト,メイン,バック,2011.09.13,イン,メイン,バック,2011.09.13,72,6570,78.0,136
,アウト,メイン,レギュラー,2011.09.13,イン,メイン,レギュラー,2011.09.13,72,6270,76.5,132
,アウト,メイン,フロント,2011.09.13,イン,メイン,フロント,2011.09.13,72,6120,75.5,130
,アウト,メイン,ゴールド,2011.09.13,イン,メイン,ゴールド,2011.09.13,72,5480,71.4,124
,アウト,メイン,レディス,2011.09.13,イン,メイン,レディス,2011.09.13,72,5055,69.1,122
,アウト,サブ,バック,2011.09.13,イン,サブ,バック,2011.09.13,72,6260,76.4,130
,アウト,サブ,レギュラー,2011.09.13,イン,サブ,レギュラー,2011.09.13,72,5965,74.7,126
,アウト,サブ,フロント,2011.09.13,イン,サブ,フロント,2011.09.13,72,5790,73.4,124
,アウト,サブ,ゴールド,2011.09.13,イン,サブ,ゴールド,2011.09.13,72,5170,69.7,118
,アウト,サブ,レディス,2011.09.13,イン,サブ,レディス,2011.09.13,72,4750,67.3,116
大山カメリアカントリークラブ,アウト,ベント,バック,2011.09.14,イン,ベント,バック,2011.09.14,72,6631,77.8,134
,アウト,ベント,レギュラー,2011.09.14,イン,ベント,レギュラー,2011.09.14,72,6269,75.7,129
,アウト,ベント,フロント,2011.09.14,イン,ベント,フロント,2011.09.14,72,5909,73.5,125
,アウト,ベント,シニア,2011.09.14,イン,ベント,シニア,2011.09.14,72,5396,70.7,120
,アウト,ベント,レディース,2011.09.14,イン,ベント,レディース,2011.09.14,72,5262,70.1,120
呉羽カントリークラブ,立山アウト,マスター,バック,2005.02.15,立山イン,マスター,バック,2005.02.15,71,6640,77.5,140
,立山アウト,マスター,レギュラー,2005.02.15,立山イン,マスター,レギュラー,2005.02.15,71,6226,75.3,134
