,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
鮎滝カントリークラブ,アウト,ベント,チャンピオン,2009.04.27,イン,ベント,チャンピオン,2009.04.27,72,6759,72.3,132
,アウト,ベント,バック,2009.04.27,イン,ベント,バック,2009.04.27,72,6434,70.8,128
,アウト,ベント,レギュラー,2009.04.27,イン,ベント,レギュラー,2009.04.27,72,5943,68.8,121
,アウト,ベント,シニア,2009.04.27,イン,ベント,シニア,2009.04.27,72,5387,66.7,115
アルファ津田カントリークラブ,アウト,ベント,バック,2014.03.20,イン,ベント,バック,2014.03.20,72,6262,70.7,128
,アウト,ベント,コンペ,2014.03.20,イン,ベント,コンペ,2014.03.20,72,5991,69.1,126
,アウト,ベント,フロント,2014.03.20,イン,ベント,フロント,2014.03.20,72,5849,68.3,125
,アウト,ベント,ゴールド,2014.03.20,イン,ベント,ゴールド,2014.03.20,72,5698,67.2,123
,アウト,ベント,レディース,2014.03.20,イン,ベント,レディース,2014.03.20,72,5032,64.4,114
,アウト,ベント,ピンク,2014.03.20,イン,ベント,ピンク,2014.03.20,72,4547,61.7,108
エリエールゴルフクラブ,アウト,ベント,バック,2015.11.26,イン,ベント,バック,2015.11.26,72,6572,71.9,135
,アウト,ベント,シニア,2015.11.26,イン,ベント,シニア,2015.11.26,72,6154,70.2,127
,アウト,ベント,レギュラー,2015.11.26,イン,ベント,レギュラー,2015.11.26,72,6103,70.0,125
,アウト,ベント,フロント,2015.11.26,イン,ベント,フロント,2015.11.26,72,5937,69.4,122
,アウト,ベント,ゴールド,2015.11.26,イン,ベント,ゴールド,2015.11.26,72,5691,68.2,121
,アウト,ベント,レディス,2015.11.26,イン,ベント,レディス,2015.11.26,72,5129,65.1,113
,アウト,ベント,SL,2015.11.26,イン,ベント,SL,2015.11.26,72,3869,59.2,98
琴平カントリー倶楽部,OUT,ベントメイン,バック,2019.05.18,IN,ベントメイン,バック,2019.05.18,72,6546,72.1,132
,OUT,ベントメイン,レギュラー,2019.05.18,IN,ベントメイン,レギュラー,2019.05.18,72,6245,70.7,129
,OUT,ベントメイン,フロント,2019.05.18,IN,ベントメイン,フロント,2019.05.18,72,5966,69.6,126
,OUT,ベントメイン,レディース,2019.05.18,IN,ベントメイン,レディース,2019.05.18,72,4985,63.8,117
,OUT,ベントサブ,バック,2019.05.18,IN,ベントサブ,バック,2019.05.18,72,6281,71.0,130
,OUT,ベントサブ,レギュラー,2019.05.18,IN,ベントサブ,レギュラー,2019.05.18,72,5984,69.7,128
,OUT,ベントサブ,フロント,2019.05.18,IN,ベントサブ,フロント,2019.05.18,72,5701,68.2,125
,OUT,ベントサブ,レディース,2019.05.18,IN,ベントサブ,レディース,2019.05.18,72,4720,63.7,113
,IN,ベントメイン,バック,2019.05.18,NEW,ベントメイン,バック,2019.05.18,72,6388,71.5,132
,IN,ベントメイン,レギュラー,2019.05.18,NEW,ベントメイン,レギュラー,2019.05.18,72,6131,70.2,129
,IN,ベントメイン,フロント,2019.05.18,NEW,ベントメイン,フロント,2019.05.18,72,5992,69.8,127
,IN,ベントメイン,レディース,2019.05.18,NEW,ベントメイン,レディース,2019.05.18,72,5012,64.0,117
,IN,ベントサブ,バック,2019.05.18,NEW,ベントサブ,バック,2019.05.18,72,6051,70.1,129
,IN,ベントサブ,レギュラー,2019.05.18,NEW,ベントサブ,レギュラー,2019.05.18,72,5800,68.9,127
,IN,ベントサブ,フロント,2019.05.18,NEW,ベントサブ,フロント,2019.05.18,72,5655,68.1,126
,IN,ベントサブ,レディース,2019.05.18,NEW,ベントサブ,レディース,2019.05.18,72,4656,63.4,112
,NEW,ベントメイン,バック,2019.05.18,OUT,ベントメイン,バック,2019.05.18,72,6724,72.8,133
,NEW,ベントメイン,レギュラー,2019.05.18,OUT,ベントメイン,レギュラー,2019.05.18,72,6390,71.1,131
,NEW,ベントメイン,フロント,2019.05.18,OUT,ベントメイン,フロント,2019.05.18,72,6210,70.4,129
,NEW,ベントメイン,レディース,2019.05.18,OUT,ベントメイン,レディース,2019.05.18,72,5003,64.2,117
,NEW,ベントサブ,バック,2019.05.18,OUT,ベントサブ,バック,2019.05.18,72,6416,71.5,131
,NEW,ベントサブ,レギュラー,2019.05.18,OUT,ベントサブ,レギュラー,2019.05.18,72,6082,69.8,129
,NEW,ベントサブ,フロント,2019.05.18,OUT,ベントサブ,フロント,2019.05.18,72,5904,68.9,128
,NEW,ベントサブ,レディース,2019.05.18,OUT,ベントサブ,レディース,2019.05.18,72,4678,62.9,116
坂出カントリークラブ,アウト,ベント,BT,2009.10.05,イン,ベント,BT,2009.10.05,72,6728,72.4,132
,アウト,ベント,RT,2009.10.05,イン,ベント,RT,2009.10.05,72,6215,70.1,125
,アウト,ベント,FT,2009.10.05,イン,ベント,FT,2009.10.05,72,5834,68.5,121
,アウト,ベント,GT/LT,2009.10.05,イン,ベント,GT/LT,2009.10.05,72,5195,66.1,114
讃岐カントリークラブ,アウト,ベント,青,2021.06.09,イン,ベント,青,2021.06.09,72,6835,72.8,133
,アウト,ベント,コンペ,2021.06.09,イン,ベント,コンペ,2021.06.09,72,6447,71.0,128
,アウト,ベント,白,2021.06.09,イン,ベント,白,2021.06.09,72,6174,69.6,126
,アウト,ベント,ゴールド,2021.06.09,イン,ベント,ゴールド,2021.06.09,72,5649,67.3,120
,アウト,ベント,赤,2021.06.09,イン,ベント,赤,2021.06.09,72,5463,66.3,118
,アウト,ベント,ピンク,2021.06.09,イン,ベント,ピンク,2021.06.09,72,4797,63.2,109
サンライズヒルズカントリークラブ,東,ベント,バック,2012.06.21,中,ベント,バック,2012.06.21,72,6734,71.8,129
,東,ベント,レギュラー,2012.06.21,中,ベント,レギュラー,2012.06.21,72,6415,70.3,129
,東,ベント,フロント,2012.06.21,中,ベント,フロント,2012.06.21,72,6016,68.2,126
,東,ベント,ゴールド,2012.06.21,中,ベント,ゴールド,2012.06.21,72,5431,65.7,117
,東,ベント,レディース,2012.06.21,中,ベント,レディース,2012.06.21,72,4849,63.1,109
,中,ベント,バック,2012.06.21,西,ベント,バック,2012.06.21,72,6817,72.2,133
,中,ベント,レギュラー,2012.06.21,西,ベント,レギュラー,2012.06.21,72,6406,70.3,129
,中,ベント,フロント,2012.06.21,西,ベント,フロント,2012.06.21,72,5998,68.0,121
,中,ベント,ゴールド,2012.06.21,西,ベント,ゴールド,2012.06.21,72,5401,65.4,114
,中,ベント,レディース,2012.06.21,西,ベント,レディース,2012.06.21,72,4978,63.4,109
,西,ベント,バック,2012.06.21,東,ベント,バック,2012.06.21,72,6741,71.8,136
,西,ベント,レギュラー,2012.06.21,東,ベント,レギュラー,2012.06.21,72,6353,70.0,130
