,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
芦原ゴルフクラブ,海アウト,ベント,バック,2021.05.14,海イン,ベント,バック,2021.05.14,72,6713,80.3,144
,海アウト,ベント,レギュラー,2021.05.14,海イン,ベント,レギュラー,2021.05.14,72,6261,77.7,137
,海アウト,ベント,フロント,2021.05.14,海イン,ベント,フロント,2021.05.14,72,5939,75.7,132
,海アウト,ベント,レディス,2021.05.14,海イン,ベント,レディス,2021.05.14,72,5146,71.0,129
,湖アウト,ベント,バック,2021.05.14,湖イン,ベント,バック,2021.05.14,72,6785,81.0,145
,湖アウト,ベント,レギュラー,2021.05.14,湖イン,ベント,レギュラー,2021.05.14,72,6340,78.4,138
,湖アウト,ベント,フロント,2021.05.14,湖イン,ベント,フロント,2021.05.14,72,6051,76.6,136
,湖アウト,ベント,レディス,2021.05.14,湖イン,ベント,レディス,2021.05.14,72,5370,72.6,128
越前カントリークラブ,アウト,Main,バック,2016.04.26,イン,Main,バック,2016.04.26,72,6646,80.0,144
,アウト,Main,レギュラー,2016.04.26,イン,Main,レギュラー,2016.04.26,72,6149,77.2,136
,アウト,Main,フロント,2016.04.26,イン,Main,フロント,2016.04.26,72,5866,75.4,133
,アウト,Main,レディース,2016.04.26,イン,Main,レディース,2016.04.26,72,4970,69.9,124
,アウト,Sub,バック,2016.04.26,イン,Sub,バック,2016.04.26,72,6501,79.3,145
,アウト,Sub,レギュラー,2016.04.26,イン,Sub,レギュラー,2016.04.26,72,6016,76.7,137
,アウト,Sub,フロント,2016.04.26,イン,Sub,フロント,2016.04.26,72,5733,74.7,135
,アウト,Sub,レディース,2016.04.26,イン,Sub,レディース,2016.04.26,72,4833,69.2,125
越前武生カントリークラブ,アウト,ベント,バック,2014.04.11,イン,ベント,バック,2014.04.11,72,6820,79.8,140
,アウト,ベント,レギュラー,2014.04.11,イン,ベント,レギュラー,2014.04.11,72,6238,76.5,133
,アウト,ベント,フロント,2014.04.11,イン,ベント,フロント,2014.04.11,72,5961,74.6,130
,アウト,ベント,レディース,2014.04.11,イン,ベント,レディース,2014.04.11,72,5300,70.7,121
ゴールド福井カントリークラブ,アウト,ベント,バック,2009.11.19,イン,ベント,バック,2009.11.19,72,7005,79.0,144
,アウト,ベント,レギュラー,2009.11.19,イン,ベント,レギュラー,2009.11.19,72,6612,76.9,139
,アウト,ベント,フロント,2009.11.19,イン,ベント,フロント,2009.11.19,72,6248,75.0,134
,アウト,ベント,シニア,2009.11.19,イン,ベント,シニア,2009.11.19,72,5844,72.9,128
,アウト,ベント,レディス,2009.11.19,イン,ベント,レディス,2009.11.19,72,5278,70.3,121
