,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
OISHIDA GOLF CLUB,アウト,メイン,バック,2014.10.31,イン,メイン,バック,2014.10.31,72,7036,79.9,139
,アウト,メイン,レギュラー,2014.10.31,イン,メイン,レギュラー,2014.10.31,72,6680,78.0,137
,アウト,メイン,フロント,2014.10.31,イン,メイン,フロント,2014.10.31,72,6371,76.3,133
,アウト,メイン,レディース,2014.10.31,イン,メイン,レディース,2014.10.31,72,5154,69.1,120
,アウト,メイン,ゴールド,2014.10.31,イン,メイン,ゴールド,2014.10.31,72,5116,68.9,120
,アウト,サブ,バック,2014.10.31,イン,サブ,バック,2014.10.31,72,6832,78.8,138
,アウト,サブ,レギュラー,2014.10.31,イン,サブ,レギュラー,2014.10.31,72,6476,76.9,136
,アウト,サブ,フロント,2014.10.31,イン,サブ,フロント,2014.10.31,72,6167,75.1,132
,アウト,サブ,レディース,2014.10.31,イン,サブ,レディース,2014.10.31,72,4940,68.0,117
,アウト,サブ,ゴールド,2014.10.31,イン,サブ,ゴールド,2014.10.31,72,4960,68.1,117
さくらんぼカントリークラブ,アウト,ベント,チャンピオン,2014.10.30,イン,ベント,チャンピオン,2014.10.30,72,6956,80.1,141
,アウト,ベント,バック,2014.10.30,イン,ベント,バック,2014.10.30,72,6553,78.0,137
,アウト,ベント,レギュラー,2014.10.30,イン,ベント,レギュラー,2014.10.30,72,6157,75.8,132
,アウト,ベント,フロント,2014.10.30,イン,ベント,フロント,2014.10.30,72,5558,72.2,124
,アウト,ベント,レディース,2014.10.30,イン,ベント,レディース,2014.10.30,72,5000,68.7,119
蔵王カントリークラブ,アウト,コーライ,バック,2014.04.15,イン,コーライ,バック,2014.04.15,72,6336,76.4,136
,アウト,コーライ,レギュラー,2014.04.15,イン,コーライ,レギュラー,2014.04.15,72,6026,74.6,133
,アウト,コーライ,フロント,2014.04.15,イン,コーライ,フロント,2014.04.15,72,5453,71.0,127
,アウト,コーライ,レディース,2014.04.15,イン,コーライ,レディース,2014.04.15,72,5367,70.7,126
,アウト,コーライ,オレンジ,2014.04.15,イン,コーライ,オレンジ,2014.04.15,72,4413,65.3,114
庄内ゴルフ倶楽部,アウト,ベント,レギュラー,2013.07.09,イン,ベント,レギュラー,2013.07.09,72,6358,76.3,131
,アウト,ベント,フロント,2013.07.09,イン,ベント,フロント,2013.07.09,72,6010,74.1,127
,アウト,ベント,レディス,2013.07.09,イン,ベント,レディス,2013.07.09,72,5335,70.1,119
新庄アーデンゴルフ倶楽部,アウト,メイン,バック,2015.06.29,イン,メイン,バック,2015.06.29,72,7015,80.8,142
