,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
会津磐梯カントリークラブ,アウト,ベント,バック,2018.08.07,イン,ベント,バック,2018.08.07,72,6756,72.6,130
,アウト,ベント,レギュラー,2018.08.07,イン,ベント,レギュラー,2018.08.07,72,6318,70.1,125
,アウト,ベント,フロント1,2018.08.07,イン,ベント,フロント1,2018.08.07,72,5631,66.6,119
,アウト,ベント,レディース,2018.08.07,イン,ベント,レディース,2018.08.07,72,4864,63.1,108
安達太良カントリークラブ,OUT,ベント,チャンピオン,2018.10.17,IN,ベント,チャンピオン,2018.10.17,72,6653,71.9,129
,OUT,ベント,バック,2018.10.17,IN,ベント,バック,2018.10.17,72,6565,71.4,127
,OUT,ベント,レギュラー,2018.10.17,IN,ベント,レギュラー,2018.10.17,72,6251,69.9,124
,OUT,ベント,フロント1,2018.10.17,IN,ベント,フロント1,2018.10.17,72,5955,68.5,121
,OUT,ベント,ゴールド,2018.10.17,IN,ベント,ゴールド,2018.10.17,72,5296,65.3,112
,OUT,ベント,レディース,2018.10.17,IN,ベント,レディース,2018.10.17,72,4911,63.1,109
五浦庭園カントリークラブ,アウト,ベント,チャンピオン,2013.07.01,イン,ベント,チャンピオン,2013.07.01,72,7166,74.0,132
,アウト,ベント,バック,2013.07.01,イン,ベント,バック,2013.07.01,72,6697,71.7,127
,アウト,ベント,レギュラー,2013.07.01,イン,ベント,レギュラー,2013.07.01,72,6143,68.9,121
,アウト,ベント,フロント,2013.07.01,イン,ベント,フロント,2013.07.01,72,5436,65.2,114
宇津峰カントリークラブ,宇津峰,Aベント,バック,2014.09.16,那須,Aベント,バック,2014.09.16,72,6657,72.5,131
,宇津峰,Aベント,レギュラー,2014.09.16,那須,Aベント,レギュラー,2014.09.16,72,6297,70.8,128
,宇津峰,Aベント,フロント,2014.09.16,那須,Aベント,フロント,2014.09.16,72,5532,66.6,119
,宇津峰,Aベント,レディース,2014.09.16,那須,Aベント,レディース,2014.09.16,72,5256,65.4,113
,宇津峰,Bベント,バック,2014.09.16,那須,Bベント,バック,2014.09.16,72,6375,71.0,130
,宇津峰,Bベント,レギュラー,2014.09.16,那須,Bベント,レギュラー,2014.09.16,72,6015,69.4,124
