,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
今治カントリー倶楽部,アウト,ベント,バック,2019.08.09,イン,ベント,バック,2019.08.09,72,6443,71.4,126
,アウト,ベント,レギュラー,2019.08.09,イン,ベント,レギュラー,2019.08.09,72,6204,70.5,125
,アウト,ベント,フロント,2019.08.09,イン,ベント,フロント,2019.08.09,72,5852,69.0,119
,アウト,ベント,ゴールド,2019.08.09,イン,ベント,ゴールド,2019.08.09,72,5093,65.3,110
,アウト,ベント,レディース,2019.08.09,イン,ベント,レディース,2019.08.09,72,4644,63.3,104
,アウト,ベント,ピンク,2019.08.09,イン,ベント,ピンク,2019.08.09,72,4593,63.2,102
宇和島カントリー倶楽部,アウト,ベント,バック,2007.06.27,イン,ベント,バック,2007.06.27,72,6840,72.6,132
,アウト,ベント,レギュラー,2007.06.27,イン,ベント,レギュラー,2007.06.27,72,6398,70.5,126
,アウト,ベント,フロント,2007.06.27,イン,ベント,フロント,2007.06.27,72,6314,70.1,125
,アウト,ベント,ゴールド,2007.06.27,イン,ベント,ゴールド,2007.06.27,72,5617,67.5,117
愛媛ゴルフ倶楽部,キング,ベント,黒,2015.03.27,プリンス,ベント,黒,2015.03.27,72,7060,74.2,136
,キング,ベント,月例1,2015.03.27,プリンス,ベント,月例1,2015.03.27,72,6680,72.2,135
,キング,ベント,青,2015.03.27,プリンス,ベント,青,2015.03.27,72,6600,71.8,133
,キング,ベント,白,2015.03.27,プリンス,ベント,白,2015.03.27,72,6080,69.6,127
,キング,ベント,月例2,2015.03.27,プリンス,ベント,月例2,2015.03.27,72,5950,68.9,125
,キング,ベント,金,2015.03.27,プリンス,ベント,金,2015.03.27,72,5875,68.6,123
,キング,ベント,赤,2015.03.27,プリンス,ベント,赤,2015.03.27,72,5300,66.0,115
,キング,ベント,桃,2015.03.27,プリンス,ベント,桃,2015.03.27,72,4850,64.2,109
,プリンス,ベント,黒,2015.03.27,クイーン,ベント,黒,2015.03.27,72,7060,74.2,139
,プリンス,ベント,月例1,2015.03.27,クイーン,ベント,月例1,2015.03.27,72,6680,72.5,136
,プリンス,ベント,青,2015.03.27,クイーン,ベント,青,2015.03.27,72,6600,72.2,133
,プリンス,ベント,白,2015.03.27,クイーン,ベント,白,2015.03.27,72,6040,69.4,129
,プリンス,ベント,月例2,2015.03.27,クイーン,ベント,月例2,2015.03.27,72,5930,69.0,126
,プリンス,ベント,金,2015.03.27,クイーン,ベント,金,2015.03.27,72,5905,68.9,125
,プリンス,ベント,赤,2015.03.27,クイーン,ベント,赤,2015.03.27,72,5300,66.2,116
,プリンス,ベント,桃,2015.03.27,クイーン,ベント,桃,2015.03.27,72,4620,63.3,109
,クイーン,ベント,黒,2015.03.27,キング,ベント,黒,2015.03.27,72,7060,74.4,136
,クイーン,ベント,月例1,2015.03.27,キング,ベント,月例1,2015.03.27,72,6680,72.7,134
,クイーン,ベント,青,2015.03.27,キング,ベント,青,2015.03.27,72,6600,72.2,133
,クイーン,ベント,白,2015.03.27,キング,ベント,白,2015.03.27,72,6040,69.6,128
,クイーン,ベント,月例2,2015.03.27,キング,ベント,月例2,2015.03.27,72,5950,69.1,127
,クイーン,ベント,金,2015.03.27,キング,ベント,金,2015.03.27,72,5920,68.9,126
,クイーン,ベント,赤,2015.03.27,キング,ベント,赤,2015.03.27,72,5300,66.2,117
,クイーン,ベント,桃,2015.03.27,キング,ベント,桃,2015.03.27,72,4630,63.3,108
エリエールゴルフクラブ松山,アウト,ベント,フルバック,2015.04.17,イン,ベント,フルバック,2015.04.17,72,6685,72.4,133
,アウト,ベント,バック,2015.04.17,イン,ベント,バック,2015.04.17,72,6665,72.2,132
,アウト,ベント,レギュラー,2015.04.17,イン,ベント,レギュラー,2015.04.17,72,6336,70.3,128
,アウト,ベント,フロント,2015.04.17,イン,ベント,フロント,2015.04.17,72,6062,69.2,126
,アウト,ベント,ゴールド,2015.04.17,イン,ベント,ゴールド,2015.04.17,72,5822,68.1,122
,アウト,ベント,レディース,2015.04.17,イン,ベント,レディース,2015.04.17,72,5114,64.5,115
,アウト,ベント,ピンク,2015.04.17,イン,ベント,ピンク,2015.04.17,72,4746,63.1,107
大洲ゴルフ倶楽部,アウト,コーライ,バック,2020.07.31,イン,コーライ,バック,2020.07.31,72,6219,71.1,130
,アウト,コーライ,レギュラー,2020.07.31,イン,コーライ,レギュラー,2020.07.31,72,6110,70.5,128
,アウト,コーライ,フロント,2020.07.31,イン,コーライ,フロント,2020.07.31,72,5827,69.5,126
,アウト,コーライ,ゴールド,2020.07.31,イン,コーライ,ゴールド,2020.07.31,72,5126,66.4,117
,アウト,コーライ,レディース,2020.07.31,イン,コーライ,レディース,2020.07.31,72,4564,63.6,113
久万カントリークラブ,アウト,ベント,バック,2020.06.27,イン,ベント,バック,2020.06.27,71,6106,70.9,132
,アウト,ベント,レギュラー,2020.06.27,イン,ベント,レギュラー,2020.06.27,71,5692,69.2,126
,アウト,ベント,レディース,2020.06.27,イン,ベント,レディース,2020.06.27,71,5252,67.0,123
,アウト,ベント,ゴールド,2020.06.27,イン,ベント,ゴールド,2020.06.27,71,5104,66.2,119
,アウト,ベント,ピンク,2020.06.27,イン,ベント,ピンク,2020.06.27,71,4622,64.0,114
高原ゴルフ倶楽部,アウト,ベント,バック,2015.04.28,イン,ベント,バック,2015.04.28,72,6583,70.9,130
,アウト,ベント,レギュラー,2015.04.28,イン,ベント,レギュラー,2015.04.28,72,6311,70.0,124
,アウト,ベント,フロント,2015.04.28,イン,ベント,フロント,2015.04.28,72,6016,69.0,121
,アウト,ベント,ゴールド,2015.04.28,イン,ベント,ゴールド,2015.04.28,72,5410,66.9,113
,アウト,ベント,レディース,2015.04.28,イン,ベント,レディース,2015.04.28,72,5330,66.1,111
,アウト,ベント,ピンク,2015.04.28,イン,ベント,ピンク,2015.04.28,72,4199,63.0,109
西条ゴルフ倶楽部,アウト,コーライ,バック,2021.12.22,イン,コーライ,バック,2021.12.22,72,5974,70.3,129
,アウト,コーライ,レギュラー,2021.12.22,イン,コーライ,レギュラー,2021.12.22,72,5671,69.1,126
,アウト,コーライ,フロント,2021.12.22,イン,コーライ,フロント,2021.12.22,72,5464,68.0,121
,アウト,コーライ,ゴールド,2021.12.22,イン,コーライ,ゴールド,2021.12.22,72,5010,66.2,115
,アウト,コーライ,グランド,2021.12.22,イン,コーライ,グランド,2021.12.22,72,4721,64.9,114
,アウト,コーライ,レディース,2021.12.22,イン,コーライ,レディース,2021.12.22,72,4501,63.8,112
サンセットヒルズカントリークラブ,アウト,ベントA,黒,2020.08.11,イン,ベントA,黒,2020.08.11,72,6932,73.0,134
,アウト,ベントA,青,2020.08.11,イン,ベントA,青,2020.08.11,72,6541,71.3,129
,アウト,ベントA,白,2020.08.11,イン,ベントA,白,2020.08.11,72,6126,69.3,124
,アウト,ベントA,金赤,2020.08.11,イン,ベントA,金赤,2020.08.11,72,5630,66.9,120
,アウト,ベントA,ピンク,2020.08.11,イン,ベントA,ピンク,2020.08.11,72,5030,64.3,113
,アウト,ベントB,黒,2020.08.11,イン,ベントB,黒,2020.08.11,72,6806,72.6,130
,アウト,ベントB,青,2020.08.11,イン,ベントB,青,2020.08.11,72,6412,70.7,128
,アウト,ベントB,白,2020.08.11,イン,ベントB,白,2020.08.11,72,6000,68.7,123
,アウト,ベントB,金赤,2020.08.11,イン,ベントB,金赤,2020.08.11,72,5525,66.6,117
,アウト,ベントB,ピンク,2020.08.11,イン,ベントB,ピンク,2020.08.11,72,4966,64.0,110
タカガワ新伊予ゴルフ倶楽部,アウト,ベント,バック,2020.06.19,イン,ベント,バック,2020.06.19,72,6790,73.2,133
,アウト,ベント,レギュラー,2020.06.19,イン,ベント,レギュラー,2020.06.19,72,6401,71.3,129
,アウト,ベント,フロント 1,2020.06.19,イン,ベント,フロント 1,2020.06.19,72,6032,69.7,125
,アウト,ベント,ゴールド,2020.06.19,イン,ベント,ゴールド,2020.06.19,72,5470,67.0,120
,アウト,ベント,レッド,2020.06.19,イン,ベント,レッド,2020.06.19,72,4936,64.6,115
,アウト,ベント,ピンク,2020.06.19,イン,ベント,ピンク,2020.06.19,72,4138,61.7,104
滝の宮カントリークラブ,赤石,ベント,コンペ,2015.04.15,別子,ベント,コンペ,2015.04.15,72,6694,72.5,135
,赤石,ベント,青,2015.04.15,別子,ベント,青,2015.04.15,72,6556,71.9,133
,赤石,ベント,白,2015.04.15,別子,ベント,白,2015.04.15,72,6242,70.2,130
,赤石,ベント,銀,2015.04.15,別子,ベント,銀,2015.04.15,72,5965,69.0,127
,赤石,ベント,金,2015.04.15,別子,ベント,金,2015.04.15,72,5712,67.9,124
,赤石,ベント,赤,2015.04.15,別子,ベント,赤,2015.04.15,72,5227,65.6,117
,赤石,ベント,桃,2015.04.15,別子,ベント,桃,2015.04.15,72,4972,64.4,113
,赤石,ベント,紫,2015.04.15,別子,ベント,紫,2015.04.15,72,4739,63.3,112
,別子,ベント,コンペ,2015.04.15,石鎚,ベント,コンペ,2015.04.15,72,6753,72.9,135
,別子,ベント,青,2015.04.15,石鎚,ベント,青,2015.04.15,72,6582,72.0,133
,別子,ベント,白,2015.04.15,石鎚,ベント,白,2015.04.15,72,6264,70.5,130
,別子,ベント,銀,2015.04.15,石鎚,ベント,銀,2015.04.15,72,5984,69.1,129
,別子,ベント,金,2015.04.15,石鎚,ベント,金,2015.04.15,72,5742,68.1,125
,別子,ベント,赤,2015.04.15,石鎚,ベント,赤,2015.04.15,72,5230,65.7,120
,別子,ベント,桃,2015.04.15,石鎚,ベント,桃,2015.04.15,72,4920,64.0,114
,別子,ベント,紫,2015.04.15,石鎚,ベント,紫,2015.04.15,72,4683,62.8,113
,石鎚,ベント,コンペ,2015.04.15,赤石,ベント,コンペ,2015.04.15,72,6759,73.2,133
,石鎚,ベント,青,2015.04.15,赤石,ベント,青,2015.04.15,72,6578,72.3,131
,石鎚,ベント,白,2015.04.15,赤石,ベント,白,2015.04.15,72,6254,70.5,128
,石鎚,ベント,銀,2015.04.15,赤石,ベント,銀,2015.04.15,72,5963,68.9,127
,石鎚,ベント,金,2015.04.15,赤石,ベント,金,2015.04.15,72,5700,67.8,123
,石鎚,ベント,赤,2015.04.15,赤石,ベント,赤,2015.04.15,72,5225,65.5,119
,石鎚,ベント,桃,2015.04.15,赤石,ベント,桃,2015.04.15,72,4950,64.0,114
,石鎚,ベント,紫,2015.04.15,赤石,ベント,紫,2015.04.15,72,4714,62.9,112
チサンカントリークラブ北条,アウト,ベント(A),フルバック,2007.10.24,イン,ベント(A),フルバック,2007.10.24,72,6551,71.0,128
,アウト,ベント(A),バック,2007.10.24,イン,ベント(A),バック,2007.10.24,72,6469,70.6,127
,アウト,ベント(A),レギュラー,2007.10.24,イン,ベント(A),レギュラー,2007.10.24,72,6142,69.2,123
,アウト,ベント(A),フロント,2007.10.24,イン,ベント(A),フロント,2007.10.24,72,5875,68.3,120
,アウト,ベント(A),レディース1,2007.10.24,イン,ベント(A),レディース1,2007.10.24,72,5435,66.6,115
,アウト,ベント(A),レディース2,2007.10.24,イン,ベント(A),レディース2,2007.10.24,72,5289,66.0,113
,アウト,ベント(B),フルバック,2007.10.24,イン,ベント(B),フルバック,2007.10.24,72,6256,69.7,124
,アウト,ベント(B),バック,2007.10.24,イン,ベント(B),バック,2007.10.24,72,6174,69.4,123
,アウト,ベント(B),レギュラー,2007.10.24,イン,ベント(B),レギュラー,2007.10.24,72,5855,68.2,119
,アウト,ベント(B),フロント,2007.10.24,イン,ベント(B),フロント,2007.10.24,72,5588,67.2,117
,アウト,ベント(B),レディース1,2007.10.24,イン,ベント(B),レディース1,2007.10.24,72,5148,65.5,111
,アウト,ベント(B),レディース2,2007.10.24,イン,ベント(B),レディース2,2007.10.24,72,5002,64.9,110
道後ゴルフ倶楽部,アウト,ベント,黒,2015.02.26,イン,ベント,黒,2015.02.26,72,6708,71.9,130
,アウト,ベント,青,2015.02.26,イン,ベント,青,2015.02.26,72,6606,71.3,128
,アウト,ベント,白,2015.02.26,イン,ベント,白,2015.02.26,72,6237,69.5,123
,アウト,ベント,金,2015.02.26,イン,ベント,金,2015.02.26,72,5892,68.1,119
,アウト,ベント,紫,2015.02.26,イン,ベント,紫,2015.02.26,72,5281,64.9,114
,アウト,ベント,桃,2015.02.26,イン,ベント,桃,2015.02.26,72,5185,64.4,113
,アウト,ベント,赤,2015.02.26,イン,ベント,赤,2015.02.26,72,4808,63.1,108
新居浜カントリー倶楽部,アウト,コーライ,黒,2015.06.23,イン,コーライ,黒,2015.06.23,72,6760,72.7,134
,アウト,コーライ,太鼓,2015.06.23,イン,コーライ,太鼓,2015.06.23,72,6616,72.0,133
,アウト,コーライ,レギュラー,2015.06.23,イン,コーライ,レギュラー,2015.06.23,72,6454,71.3,131
,アウト,コーライ,フロント,2015.06.23,イン,コーライ,フロント,2015.06.23,72,6113,69.4,128
,アウト,コーライ,シルバー,2015.06.23,イン,コーライ,シルバー,2015.06.23,72,5560,66.9,122
,アウト,コーライ,ゴールド,2015.06.23,イン,コーライ,ゴールド,2015.06.23,72,5236,65.4,117
