,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
赤羽ゴルフ倶楽部,アウト,Bグリーン,バック,2021.11.24,イン,Bグリーン,バック,2021.11.24,72,6220,70.0,115
,アウト,Bグリーン,レギュラー,2021.11.24,イン,Bグリーン,レギュラー,2021.11.24,72,6070,69.3,114
,アウト,Bグリーン,フロント1,2021.11.24,イン,Bグリーン,フロント1,2021.11.24,72,5949,68.8,112
,アウト,Bグリーン,ゴールド,2021.11.24,イン,Bグリーン,ゴールド,2021.11.24,72,5201,65.4,106
,アウト,Bグリーン,レディース,2021.11.24,イン,Bグリーン,レディース,2021.11.24,72,5076,64.8,105
,アウト,Aグリーン,バック,2021.11.24,イン,Aグリーン,バック,2021.11.24,72,6191,70.1,116
,アウト,Aグリーン,レギュラー,2021.11.24,イン,Aグリーン,レギュラー,2021.11.24,72,6041,69.4,114
,アウト,Aグリーン,フロント1,2021.11.24,イン,Aグリーン,フロント1,2021.11.24,72,5920,68.8,114
,アウト,Aグリーン,ゴールド,2021.11.24,イン,Aグリーン,ゴールド,2021.11.24,72,5172,65.4,107
,アウト,Aグリーン,レディース,2021.11.24,イン,Aグリーン,レディース,2021.11.24,72,5047,64.8,106
青梅ゴルフ倶楽部,東,ベント(OLD,バック,2011.05.17,中,ベント(OLD,バック,2011.05.17,72,6503,71.1,126
,東,ベント(OLD,レギュラー,2011.05.17,中,ベント(OLD,レギュラー,2011.05.17,72,6173,69.8,119
,東,ベント(OLD,フロント,2011.05.17,中,ベント(OLD,フロント,2011.05.17,72,5968,68.7,117
,東,ベント(OLD,レディース,2011.05.17,中,ベント(OLD,レディース,2011.05.17,72,5357,66.1,111
,東,ベント(OLD,グリーン,2011.05.17,中,ベント(OLD,グリーン,2011.05.17,72,5310,65.7,110
,東,ベント(NEW,バック,2011.05.17,中,ベント(NEW,バック,2011.05.17,72,6619,71.5,125
,東,ベント(NEW,レギュラー,2011.05.17,中,ベント(NEW,レギュラー,2011.05.17,72,6283,70.2,121
,東,ベント(NEW,フロント,2011.05.17,中,ベント(NEW,フロント,2011.05.17,72,6064,69.2,118
,東,ベント(NEW,レディース,2011.05.17,中,ベント(NEW,レディース,2011.05.17,72,5453,66.5,110
,東,ベント(NEW,グリーン,2011.05.17,中,ベント(NEW,グリーン,2011.05.17,72,5418,66.4,109
,中,ベント(OLD,バック,2011.05.17,西,ベント(OLD,バック,2011.05.17,72,6568,71.3,127
,中,ベント(OLD,レギュラー,2011.05.17,西,ベント(OLD,レギュラー,2011.05.17,72,6272,70.3,120
,中,ベント(OLD,フロント,2011.05.17,西,ベント(OLD,フロント,2011.05.17,72,6030,69.1,116
,中,ベント(OLD,レディース,2011.05.17,西,ベント(OLD,レディース,2011.05.17,72,5466,66.4,112
,中,ベント(OLD,グリーン,2011.05.17,西,ベント(OLD,グリーン,2011.05.17,72,5402,66.0,111
,中,ベント(NEW,バック,2011.05.17,西,ベント(NEW,バック,2011.05.17,72,6675,71.9,125
,中,ベント(NEW,レギュラー,2011.05.17,西,ベント(NEW,レギュラー,2011.05.17,72,6379,70.5,123
,中,ベント(NEW,フロント,2011.05.17,西,ベント(NEW,フロント,2011.05.17,72,6137,69.4,119
,中,ベント(NEW,レディース,2011.05.17,西,ベント(NEW,レディース,2011.05.17,72,5573,66.8,114
,中,ベント(NEW,グリーン,2011.05.17,西,ベント(NEW,グリーン,2011.05.17,72,5500,66.5,113
,西,ベント(OLD,バック,2011.05.17,東,ベント(OLD,バック,2011.05.17,72,6607,71.6,125
,西,ベント(OLD,レギュラー,2011.05.17,東,ベント(OLD,レギュラー,2011.05.17,72,6287,70.1,122
,西,ベント(OLD,フロント,2011.05.17,東,ベント(OLD,フロント,2011.05.17,72,6090,69.2,118
,西,ベント(OLD,レディース,2011.05.17,東,ベント(OLD,レディース,2011.05.17,72,5667,67.1,116
,西,ベント(OLD,グリーン,2011.05.17,東,ベント(OLD,グリーン,2011.05.17,72,5586,66.7,114
,西,ベント(NEW,バック,2011.05.17,東,ベント(NEW,バック,2011.05.17,72,6752,72.2,126
,西,ベント(NEW,レギュラー,2011.05.17,東,ベント(NEW,レギュラー,2011.05.17,72,6426,70.7,125
,西,ベント(NEW,フロント,2011.05.17,東,ベント(NEW,フロント,2011.05.17,72,6215,69.6,123
,西,ベント(NEW,レディース,2011.05.17,東,ベント(NEW,レディース,2011.05.17,72,5792,67.5,120
,西,ベント(NEW,グリーン,2011.05.17,東,ベント(NEW,グリーン,2011.05.17,72,5714,67.3,118
小金井カントリー倶楽部,アウト,Aグリーン,バック,2012.10.19,イン,Aグリーン,バック,2012.10.19,72,6687,72.2,132
,アウト,Aグリーン,レギュラー,2012.10.19,イン,Aグリーン,レギュラー,2012.10.19,72,6357,70.6,125
,アウト,Aグリーン,レディース,2012.10.19,イン,Aグリーン,レディース,2012.10.19,72,6028,69.2,123
,アウト,Bグリーン,バック,2012.10.19,イン,Bグリーン,バック,2012.10.19,72,6391,70.7,125
,アウト,Bグリーン,レギュラー,2012.10.19,イン,Bグリーン,レギュラー,2012.10.19,72,6107,69.4,123
,アウト,Bグリーン,レディース,2012.10.19,イン,Bグリーン,レディース,2012.10.19,72,5754,68.2,121
桜ヶ丘カントリークラブ,アウト,ベント,BT2,2016.08.26,イン,ベント,BT2,2016.08.26,72,6675,71.8,128
,アウト,ベント,RT,2016.08.26,イン,ベント,RT,2016.08.26,72,6343,70.3,126
,アウト,ベント,FT1,2016.08.26,イン,ベント,FT1,2016.08.26,72,5854,68.2,122
,アウト,ベント,FT2,2016.08.26,イン,ベント,FT2,2016.08.26,72,5655,67.3,119
,アウト,ベント,GT,2016.08.26,イン,ベント,GT,2016.08.26,72,5546,66.8,119
昭和の森ゴルフコース,アウト,つつじ,バック,2014.09.10,イン,つつじ,バック,2014.09.10,72,5940,68.7,121
,アウト,つつじ,レギュラー,2014.09.10,イン,つつじ,レギュラー,2014.09.10,72,5581,66.9,116
,アウト,つつじ,レディース,2014.09.10,イン,つつじ,レディース,2014.09.10,72,4925,63.8,105
,アウト,さくら,バック,2014.09.10,イン,さくら,バック,2014.09.10,72,5738,67.8,118
,アウト,さくら,レギュラー,2014.09.10,イン,さくら,レギュラー,2014.09.10,72,5380,66.0,112
