,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
朝日野カントリー倶楽部,アウト,ベント,レギュラー,2014.03.04,イン,ベント,レギュラー,2014.03.04,72,6460,77.3,137
,アウト,ベント,フロント,2014.03.04,イン,ベント,フロント,2014.03.04,72,6000,74.7,130
,アウト,ベント,ゴールド,2014.03.04,イン,ベント,ゴールド,2014.03.04,72,5700,73.0,126
,アウト,ベント,レディース,2014.03.04,イン,ベント,レディース,2014.03.04,72,5040,69.3,117
皇子山カントリークラブ,アウト,ベント,バック,2017.05.11,イン,ベント,バック,2017.05.11,71,5216,71.0,126
,アウト,ベント,レギュラー,2017.05.11,イン,ベント,レギュラー,2017.05.11,71,4870,69.1,122
,アウト,ベント,レディース,2017.05.11,イン,ベント,レディース,2017.05.11,71,4481,67.0,117
近江カントリー倶楽部,アウト,ベント,レギュラー,2017.03.30,イン,ベント,レギュラー,2017.03.30,72,6416,77.2,140
,アウト,ベント,フロント,2017.03.30,イン,ベント,フロント,2017.03.30,72,6194,75.8,137
,アウト,ベント,レディース,2017.03.30,イン,ベント,レディース,2017.03.30,72,5288,70.8,126
大津カントリークラブ,東・南郷,コーライ,フロント1,2001.10.29,東・天ヶ瀬,コーライ,フロント1,2001.10.29,72,5896,72.7,128
,東・南郷,コーライ,フロント2,2001.10.29,東・天ヶ瀬,コーライ,フロント2,2001.10.29,72,5282,69.6,119
,東・南郷,コーライ,フロント1,2001.10.29,東・石山,コーライ,フロント1,2001.10.29,72,5893,72.7,128
,東・南郷,コーライ,フロント2,2001.10.29,東・石山,コーライ,フロント2_,,72,5302,69.7,120
,東・天ヶ瀬,コーライ,フロント1_,,東・石山,コーライ,フロント1_,,72,5939,73.0,128
,東・天ヶ瀬,コーライ,フロント2_,,東・石山,コーライ,フロント2,2001.10.29,72,5198,69.3,118
,西・アウト,ベント,フロント1,2005.04.19,西・イン,ベント,フロント1,2005.04.19,72,6141,73.9,131
,西・アウト,ベント,フロント2,2005.04.19,西・イン,ベント,フロント2,2005.04.19,72,5346,69.9,120
オレンジシガカントリークラブ,アウト,ベント右,バック,2015.02.18,イン,ベント右,バック,2015.02.18,72,6343,76.9,140
,アウト,ベント右,レギュラー,2015.02.18,イン,ベント右,レギュラー,2015.02.18,72,5987,75.1,135
,アウト,ベント右,フロント,2015.02.18,イン,ベント右,フロント,2015.02.18,72,5740,73.6,134
,アウト,ベント右,ゴールド,2015.02.18,イン,ベント右,ゴールド,2015.02.18,72,5516,72.4,130
,アウト,ベント右,レディース,2015.02.18,イン,ベント右,レディース,2015.02.18,72,4897,69.0,123
