,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿南カントリークラブ,アウト,メインベント,バック,2020.12.04,イン,メインベント,バック,2020.12.04,72,6610,72.0,131
,アウト,メインベント,レギュラー,2020.12.04,イン,メインベント,レギュラー,2020.12.04,72,6276,70.7,127
,アウト,メインベント,フロント1,2020.12.04,イン,メインベント,フロント1,2020.12.04,72,6073,69.6,125
,アウト,メインベント,フロント2,2020.12.04,イン,メインベント,フロント2,2020.12.04,72,5988,69.3,125
,アウト,メインベント,フロント3,2020.12.04,イン,メインベント,フロント3,2020.12.04,72,5967,69.2,124
,アウト,メインベント,レディース1,2020.12.04,イン,メインベント,レディース1,2020.12.04,72,5567,67.2,121
,アウト,メインベント,レディース2,2020.12.04,イン,メインベント,レディース2,2020.12.04,72,5179,65.7,112
,アウト,メインベント,ピンク,2020.12.04,イン,メインベント,ピンク,2020.12.04,72,4630,63.3,107
,アウト,サブベント,バック,2020.12.04,イン,サブベント,バック,2020.12.04,72,6265,70.5,127
,アウト,サブベント,レギュラー,2020.12.04,イン,サブベント,レギュラー,2020.12.04,72,5937,68.9,125
,アウト,サブベント,フロント1,2020.12.04,イン,サブベント,フロント1,2020.12.04,72,5743,68.2,123
,アウト,サブベント,フロント2,2020.12.04,イン,サブベント,フロント2,2020.12.04,72,5656,67.8,122
,アウト,サブベント,フロント3,2020.12.04,イン,サブベント,フロント3,2020.12.04,72,5635,67.7,121
,アウト,サブベント,レディース1,2020.12.04,イン,サブベント,レディース1,2020.12.04,72,5244,65.9,114
,アウト,サブベント,レディース2,2020.12.04,イン,サブベント,レディース2,2020.12.04,72,4866,64.4,106
,アウト,サブベント,ピンク,2020.12.04,イン,サブベント,ピンク,2020.12.04,72,4440,62.7,101
グランディ鳴門ゴルフクラブ36,WESTアウト,ベント,フルバック,2017.03.23,WESTイン,ベント,フルバック,2017.03.23,72,7070,74.2,138
,WESTアウト,ベント,バック,2017.03.23,WESTイン,ベント,バック,2017.03.23,72,7000,73.8,136
,WESTアウト,ベント,レギュラー,2017.03.23,WESTイン,ベント,レギュラー,2017.03.23,72,6551,72.0,133
,WESTアウト,ベント,フロント,2017.03.23,WESTイン,ベント,フロント,2017.03.23,72,6206,70.5,129
,WESTアウト,ベント,レディース,2017.03.23,WESTイン,ベント,レディース,2017.03.23,72,5775,68.3,124
,WESTアウト,ベント,特設レディース,2017.03.23,WESTイン,ベント,特設レディース,2017.03.23,72,5404,66.3,116
,EASTアウト,ベント,バック,2017.03.23,EASTイン,ベント,バック,2017.03.23,72,7064,74.3,139
,EASTアウト,ベント,レギュラー,2017.03.23,EASTイン,ベント,レギュラー,2017.03.23,72,6674,72.3,134
,EASTアウト,ベント,フロント,2017.03.23,EASTイン,ベント,フロント,2017.03.23,72,6294,70.4,130
,EASTアウト,ベント,レディース,2017.03.23,EASTイン,ベント,レディース,2017.03.23,72,5944,68.8,128
,EASTアウト,ベント,特設レディース,2017.03.23,EASTイン,ベント,特設レディース,2017.03.23,72,5329,66.3,119
コート・ベール徳島ゴルフクラブ,アウト,ベント,Blue,2009.08.26,イン,ベント,Blue,2009.08.26,72,7011,73.7,136
,アウト,ベント,Champ,2009.08.26,イン,ベント,Champ,2009.08.26,72,6597,71.7,130
,アウト,ベント,CV,2009.08.26,イン,ベント,CV,2009.08.26,72,6330,70.4,126
,アウト,ベント,Front,2009.08.26,イン,ベント,Front,2009.08.26,72,6070,69.4,123
,アウト,ベント,Ladies,2009.08.26,イン,ベント,Ladies,2009.08.26,72,5320,66.5,115
御所カントリークラブ,アウト,コーライ,フルバック,2021.03.11,イン,コーライ,フルバック,2021.03.11,72,6515,71.5,133
,アウト,コーライ,バック,2021.03.11,イン,コーライ,バック,2021.03.11,72,6415,71.1,132
,アウト,コーライ,レギュラー,2021.03.11,イン,コーライ,レギュラー,2021.03.11,72,6090,69.3,129
,アウト,コーライ,フロント,2021.03.11,イン,コーライ,フロント,2021.03.11,72,5797,68.0,124
,アウト,コーライ,ゴールド,2021.03.11,イン,コーライ,ゴールド,2021.03.11,72,5482,66.6,121
