,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
泉国際ゴルフ倶楽部,アウト,Aグリーン,バック,2014.03.27,イン,Aグリーン,バック,2014.03.27,72,6681,78.8,142
,アウト,Aグリーン,レギュラー,2014.03.27,イン,Aグリーン,レギュラー,2014.03.27,72,6349,77.1,137
,アウト,Aグリーン,フロント1,2014.03.27,イン,Aグリーン,フロント1,2014.03.27,72,6045,75.3,135
,アウト,Aグリーン,ゴールド,2014.03.27,イン,Aグリーン,ゴールド,2014.03.27,72,5662,72.9,131
,アウト,Aグリーン,レディース,2014.03.27,イン,Aグリーン,レディース,2014.03.27,72,5013,69.1,118
,アウト,Bグリーン,バック,2014.03.27,イン,Bグリーン,バック,2014.03.27,72,6623,78.3,140
,アウト,Bグリーン,レギュラー,2014.03.27,イン,Bグリーン,レギュラー,2014.03.27,72,6285,76.4,136
,アウト,Bグリーン,フロント1,2014.03.27,イン,Bグリーン,フロント1,2014.03.27,72,6002,75.0,132
,アウト,Bグリーン,ゴールド,2014.03.27,イン,Bグリーン,ゴールド,2014.03.27,72,5616,72.5,128
,アウト,Bグリーン,レディース,2014.03.27,イン,Bグリーン,レディース,2014.03.27,72,4963,68.8,117
泉パークタウンゴルフ倶楽部,アウト,A,レギュラー,2013.05.21,イン,A,レギュラー,2013.05.21,72,6444,77.4,136
,アウト,A,バック,2013.05.21,イン,A,バック,2013.05.21,72,6851,79.6,139
,アウト,A,フロント,2013.05.21,イン,A,フロント,2013.05.21,72,5603,72.4,127
,アウト,A,レディース,2013.05.21,イン,A,レディース,2013.05.21,72,5523,72.0,126
,アウト,B,レギュラー,2013.05.21,イン,B,レギュラー,2013.05.21,72,6243,75.9,134
,アウト,B,バック,2013.05.21,イン,B,バック,2013.05.21,72,6650,78.4,135
,アウト,B,フロント,2013.05.21,イン,B,フロント,2013.05.21,72,5402,71.0,125
,アウト,B,レディース,2013.05.21,イン,B,レディース,2013.05.21,72,5322,70.6,124
,アウト,AB混合,レギュラー,2015.12.01,イン,AB混合,レギュラー,2015.12.01,72,6369,77.0,139
