,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿南カントリークラブ,アウト,メインベント,バック,2020.12.04,イン,メインベント,バック,2020.12.04,72,6610,77.7,138
,アウト,メインベント,レギュラー,2020.12.04,イン,メインベント,レギュラー,2020.12.04,72,6276,76.1,134
,アウト,メインベント,フロント1,2020.12.04,イン,メインベント,フロント1,2020.12.04,72,6073,75.0,132
,アウト,メインベント,フロント2,2020.12.04,イン,メインベント,フロント2,2020.12.04,72,5988,74.5,131
,アウト,メインベント,フロント3,2020.12.04,イン,メインベント,フロント3,2020.12.04,72,5967,74.4,131
,アウト,メインベント,レディース1,2020.12.04,イン,メインベント,レディース1,2020.12.04,72,5567,72.1,126
,アウト,メインベント,レディース2,2020.12.04,イン,メインベント,レディース2,2020.12.04,72,5179,70.1,122
,アウト,メインベント,ピンク,2020.12.04,イン,メインベント,ピンク,2020.12.04,72,4630,66.8,118
,アウト,サブベント,バック,2020.12.04,イン,サブベント,バック,2020.12.04,72,6265,76.6,138
,アウト,サブベント,レギュラー,2020.12.04,イン,サブベント,レギュラー,2020.12.04,72,5937,74.8,134
,アウト,サブベント,フロント1,2020.12.04,イン,サブベント,フロント1,2020.12.04,72,5743,73.5,132
,アウト,サブベント,フロント2,2020.12.04,イン,サブベント,フロント2,2020.12.04,72,5656,72.9,131
,アウト,サブベント,フロント3,2020.12.04,イン,サブベント,フロント3,2020.12.04,72,5635,72.8,131
,アウト,サブベント,レディース1,2020.12.04,イン,サブベント,レディース1,2020.12.04,72,5244,70.5,126
,アウト,サブベント,レディース2,2020.12.04,イン,サブベント,レディース2,2020.12.04,72,4866,68.7,121
,アウト,サブベント,ピンク,2020.12.04,イン,サブベント,ピンク,2020.12.04,72,4440,66.1,116
グランディ鳴門ゴルフクラブ36,WESTアウト,ベント,フルバック,2017.03.23,WESTイン,ベント,フルバック,2017.03.23,72,7070,80.4,145
,WESTアウト,ベント,バック,2017.03.23,WESTイン,ベント,バック,2017.03.23,72,7000,80.2,143
,WESTアウト,ベント,レギュラー,2017.03.23,WESTイン,ベント,レギュラー,2017.03.23,72,6551,77.6,140
,WESTアウト,ベント,フロント,2017.03.23,WESTイン,ベント,フロント,2017.03.23,72,6206,75.8,137
,WESTアウト,ベント,レディース,2017.03.23,WESTイン,ベント,レディース,2017.03.23,72,5775,73.2,129
,WESTアウト,ベント,特設レディース,2017.03.23,WESTイン,ベント,特設レディース,2017.03.23,72,5404,71.1,122
,EASTアウト,ベント,バック,2017.03.23,EASTイン,ベント,バック,2017.03.23,72,7064,80.3,145
,EASTアウト,ベント,レギュラー,2017.03.23,EASTイン,ベント,レギュラー,2017.03.23,72,6674,77.9,141
,EASTアウト,ベント,フロント,2017.03.23,EASTイン,ベント,フロント,2017.03.23,72,6294,75.7,137
,EASTアウト,ベント,レディース,2017.03.23,EASTイン,ベント,レディース,2017.03.23,72,5944,73.8,132
,EASTアウト,ベント,特設レディース,2017.03.23,EASTイン,ベント,特設レディース,2017.03.23,72,5329,70.0,120
コート・ベール徳島ゴルフクラブ,アウト,ベント,Blue,2009.08.26,イン,ベント,Blue,2009.08.26,72,7011,79.1,144
,アウト,ベント,Champ,2009.08.26,イン,ベント,Champ,2009.08.26,72,6597,76.9,139
,アウト,ベント,CV,2009.08.26,イン,ベント,CV,2009.08.26,72,6330,75.5,135
,アウト,ベント,Front,2009.08.26,イン,ベント,Front,2009.08.26,72,6070,74.2,131
,アウト,ベント,Ladies,2009.08.26,イン,ベント,Ladies,2009.08.26,72,5320,70.2,121
御所カントリークラブ,アウト,コーライ,フルバック,2021.03.11,イン,コーライ,フルバック,2021.03.11,72,6515,77.4,136
,アウト,コーライ,バック,2021.03.11,イン,コーライ,バック,2021.03.11,72,6415,76.8,135
,アウト,コーライ,レギュラー,2021.03.11,イン,コーライ,レギュラー,2021.03.11,72,6090,74.8,131
