,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,蘭,ベント,白,2013.11.22,茜,ベント,白,2013.11.22,72,6088,68.5,123
,蘭,ベント,金,2013.11.22,茜,ベント,金,2013.11.22,72,5718,66.8,117
,蘭,ベント,赤,2013.11.22,茜,ベント,赤,2013.11.22,72,5292,64.7,111
,蘭,ベント,紫,2013.11.22,茜,ベント,紫,2013.11.22,72,4965,63.1,103
高岡カントリー倶楽部,頼成アウト,ベント,バック1,2009.04.22,頼成イン,ベント,バック1,2009.04.22,72,6814,72.8,133
,頼成アウト,ベント,バック2,2009.04.22,頼成イン,ベント,バック2,2009.04.22,72,6749,71.2,129
,頼成アウト,ベント,レギュラー1,2009.04.22,頼成イン,ベント,レギュラー1,2009.04.22,72,6404,70.8,128
,頼成アウト,ベント,レギュラー2,2009.04.22,頼成イン,ベント,レギュラー2,2009.04.22,72,6230,69.4,123
,頼成アウト,ベント,フロント1,2009.04.22,頼成イン,ベント,フロント1,2009.04.22,72,6048,69.3,123
,頼成アウト,ベント,フロント2,2009.04.22,頼成イン,ベント,フロント2,2009.04.22,72,5856,68.1,119
,万葉アウト,ベント,バック1,2009.04.22,万葉イン,ベント,バック1,2009.04.22,72,6907,73.4,135
,万葉アウト,ベント,バック2,2009.04.22,万葉イン,ベント,バック2,2009.04.22,72,6880,73.3,135
,万葉アウト,ベント,レギュラー1,2009.04.22,万葉イン,ベント,レギュラー1,2009.04.22,72,6525,71.6,130
,万葉アウト,ベント,レギュラー2,2009.04.22,万葉イン,ベント,レギュラー2,2009.04.22,72,6307,70.6,127
,万葉アウト,ベント,フロント1,2009.04.22,万葉イン,ベント,フロント1,2009.04.22,72,6218,70.1,125
,万葉アウト,ベント,フロント2,2009.04.22,万葉イン,ベント,フロント2,2009.04.22,72,5912,68.8,121
立山カントリークラブ,称名,メイン,バック,2012.05.23,雄山,メイン,バック,2012.05.23,72,6586,71.1,129
,称名,メイン,レギュラー,2012.05.23,雄山,メイン,レギュラー,2012.05.23,72,6109,68.7,123
,称名,メイン,フロント,2012.05.23,雄山,メイン,フロント,2012.05.23,72,5782,67.1,117
,雄山,メイン,バック,2012.05.23,雷鳥,メイン,バック,2012.05.23,72,6716,71.7,130
,雄山,メイン,レギュラー,2012.05.23,雷鳥,メイン,レギュラー,2012.05.23,72,6156,68.8,122
,雄山,メイン,フロント,2012.05.23,雷鳥,メイン,フロント,2012.05.23,72,5840,67.2,120
,雷鳥,メイン,バック,2012.05.23,称名,メイン,バック,2012.05.23,72,6498,70.6,127
,雷鳥,メイン,レギュラー,2012.05.23,称名,メイン,レギュラー,2012.05.23,72,6061,68.3,122
,雷鳥,メイン,フロント,2012.05.23,称名,メイン,フロント,2012.05.23,72,5798,66.9,120
トナミロイヤルゴルフ倶楽部,アウト,ベントRIGHT,バック,2009.04.24,イン,ベントRIGHT,バック,2009.04.24,72,6631,71.7,130
,アウト,ベントRIGHT,レギュラー,2009.04.24,イン,ベントRIGHT,レギュラー,2009.04.24,72,6303,70.1,125
,アウト,ベントRIGHT,フロント,2009.04.24,イン,ベントRIGHT,フロント,2009.04.24,72,6015,69.1,122
,アウト,ベントLEFT,バック,2009.04.24,イン,ベントLEFT,バック,2009.04.24,72,6411,70.6,127
,アウト,ベントLEFT,レギュラー,2009.04.24,イン,ベントLEFT,レギュラー,2009.04.24,72,6085,69.2,123
,アウト,ベントLEFT,フロント,2009.04.24,イン,ベントLEFT,フロント,2009.04.24,72,5799,68.2,119
富山カントリークラブ,神通,メイン,バック,2012.05.24,薬師,メイン,バック,2012.05.24,72,6674,71.6,119
,神通,メイン,レギュラー,2012.05.24,薬師,メイン,レギュラー,2012.05.24,72,6230,69.5,118
,神通,メイン,フロント,2012.05.24,薬師,メイン,フロント,2012.05.24,72,5887,67.8,115
,神通,メイン,ゴールド,2012.05.24,薬師,メイン,ゴールド,2012.05.24,72,5338,65.3,109
,薬師,メイン,バック,2012.05.24,有磯,メイン,バック,2012.05.24,72,6566,70.8,119
,薬師,メイン,レギュラー,2012.05.24,有磯,メイン,レギュラー,2012.05.24,72,6080,68.4,118
,薬師,メイン,フロント,2012.05.24,有磯,メイン,フロント,2012.05.24,72,5788,67.0,113
,薬師,メイン,ゴールド,2012.05.24,有磯,メイン,ゴールド,2012.05.24,72,5320,64.9,107
,有磯,メイン,バック,2012.05.24,神通,メイン,バック,2012.05.24,72,6546,70.8,117
,有磯,メイン,レギュラー,2012.05.24,神通,メイン,レギュラー,2012.05.24,72,6092,68.7,115
,有磯,メイン,フロント,2012.05.24,神通,メイン,フロント,2012.05.24,72,5791,67.2,114
,有磯,メイン,ゴールド,2012.05.24,神通,メイン,ゴールド,2012.05.24,72,5328,65.2,106
花尾カントリークラブ,東,ベント,バック,2008.11.12,中,ベント,バック,2008.11.12,72,6686,71.8,130
,東,ベント,レギュラー_,,中,ベント,レギュラー_,,72,6323,70.2,125
,東,ベント,フロント_,,中,ベント,フロント_,,72,6020,69.0,122
,東,ベント,ゴールド,2008.11.12,中,ベント,ゴールド,2008.11.12,72,5628,67.8,118
,中,ベント,バック,2008.11.12,西,ベント,バック,2008.11.12,72,6698,71.9,130
,中,ベント,レギュラー,2008.11.12,西,ベント,レギュラー,2008.11.12,72,6380,70.4,126
,中,ベント,フロント,2008.11.12,西,ベント,フロント,2008.11.12,72,6117,69.2,123
,中,ベント,ゴールド_,,西,ベント,ゴールド,2008.11.12,72,5589,67.0,116
,西,ベント,バック,2008.11.12,東,ベント,バック,2008.11.12,72,6708,72.1,131
,西,ベント,レギュラー_,,東,ベント,レギュラー,2008.11.12,72,6335,70.4,126
,西,ベント,フロント_,,東,ベント,フロント,2008.11.12,72,6023,69.2,123
,西,ベント,ゴールド,2008.11.12,東,ベント,ゴールド,2008.11.12,72,5589,67.6,118
氷見カントリークラブ,アウト,Main,バック,2009.06.30,イン,Main,バック,2009.06.30,72,6621,71.9,130
,アウト,Main,レギュラー,2009.06.30,イン,Main,レギュラー,2009.06.30,72,6161,69.9,125
,アウト,Main,フロント1,2009.06.30,イン,Main,フロント1,2009.06.30,72,5705,68.2,119
,アウト,Main,フロント2,2009.06.30,イン,Main,フロント2,2009.06.30,72,5477,67.3,117
,アウト,Sub,バック,2009.06.30,イン,Sub,バック,2009.06.30,72,5968,68.8,121
,アウト,Sub,レギュラー,2009.06.30,イン,Sub,レギュラー,2009.06.30,72,5527,67.2,117
,アウト,Sub,フロント1,2009.06.30,イン,Sub,フロント1,2009.06.30,72,5060,65.4,111
,アウト,Sub,フロント2,2009.06.30,イン,Sub,フロント2,2009.06.30,72,4824,64.5,109
八尾カントリークラブ,アウト,ベント,バック,2008.11.13,イン,ベント,バック,2008.11.13,72,6741,72.4,132
,アウト,ベント,レギュラー,2008.11.13,イン,ベント,レギュラー,2008.11.13,72,6279,70.3,126
,アウト,ベント,フロント,2008.11.13,イン,ベント,フロント,2008.11.13,72,5891,68.8,121
,アウト,ベント,ゴールド,2008.11.13,イン,ベント,ゴールド,2008.11.13,72,5454,67.3,117
,アウト,ベント,レディース,2008.11.13,イン,ベント,レディース,2008.11.13,72,5200,66.1,114
