,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
上野原カントリークラブ,アウト,Aグリーン,バック,2019.07.30,イン,Aグリーン,バック,2019.07.30,72,6379,71.4,132
,アウト,Aグリーン,レギュラー,2019.07.30,イン,Aグリーン,レギュラー,2019.07.30,72,5960,69.4,128
,アウト,Aグリーン,フロント,2019.07.30,イン,Aグリーン,フロント,2019.07.30,72,5633,67.8,126
,アウト,Aグリーン,レディース1,2019.07.30,イン,Aグリーン,レディース1,2019.07.30,72,5019,65.1,118
,アウト,Aグリーン,レディース2,2019.07.30,イン,Aグリーン,レディース2,2019.07.30,72,4311,61.8,110
,アウト,Bグリーン,バック,2019.07.30,イン,Bグリーン,バック,2019.07.30,72,5947,69.1,131
,アウト,Bグリーン,レギュラー,2019.07.30,イン,Bグリーン,レギュラー,2019.07.30,72,5528,67.2,127
,アウト,Bグリーン,フロント,2019.07.30,イン,Bグリーン,フロント,2019.07.30,72,5198,65.8,123
,アウト,Bグリーン,レディース1,2019.07.30,イン,Bグリーン,レディース1,2019.07.30,72,4587,63.0,116
,アウト,Bグリーン,レディース2,2019.07.30,イン,Bグリーン,レディース2,2019.07.30,72,3879,59.8,107
丘の公園清里ゴルフコース,富士山,ベント,バック,2014.10.23,駒ヶ岳,ベント,バック,2014.10.23,72,6658,71.4,129
,富士山,ベント,レギュラー,2014.10.23,駒ヶ岳,ベント,レギュラー,2014.10.23,72,6243,69.4,127
,富士山,ベント,フロント,2014.10.23,駒ヶ岳,ベント,フロント,2014.10.23,72,5901,67.7,125
,富士山,ベント,レディース,2014.10.23,駒ヶ岳,ベント,レディース,2014.10.23,72,5552,66.0,120
オリムピックカントリークラブ,フジザクラ,ベント,チャンピオン,2014.03.18,ハナミズキ,ベント,チャンピオン,2014.03.18,72,6955,73.0,128
,フジザクラ,ベント,バック,2014.03.18,ハナミズキ,ベント,バック,2014.03.18,72,6558,71.1,125
,フジザクラ,ベント,レギュラー,2014.03.18,ハナミズキ,ベント,レギュラー,2014.03.18,72,6101,68.9,121
,フジザクラ,ベント,フロント,2014.03.18,ハナミズキ,ベント,フロント,2014.03.18,72,6012,68.5,119
,フジザクラ,ベント,レディース,2014.03.18,ハナミズキ,ベント,レディース,2014.03.18,72,5373,65.7,111
,ハナミズキ,ベント,チャンピオン,2014.03.18,リンドウ,ベント,チャンピオン,2014.03.18,72,7013,72.7,127
,ハナミズキ,ベント,バック,2014.03.18,リンドウ,ベント,バック,2014.03.18,72,6585,70.7,123
,ハナミズキ,ベント,レギュラー,2014.03.18,リンドウ,ベント,レギュラー,2014.03.18,72,6159,68.7,118
,ハナミズキ,ベント,フロント,2014.03.18,リンドウ,ベント,フロント,2014.03.18,72,6060,68.3,116
,ハナミズキ,ベント,レディース,2014.03.18,リンドウ,ベント,レディース,2014.03.18,72,5469,65.6,110
,リンドウ,ベント,チャンピオン,2014.03.18,フジザクラ,ベント,チャンピオン,2014.03.18,72,6844,72.1,131
,リンドウ,ベント,バック,2014.03.18,フジザクラ,ベント,バック,2014.03.18,72,6445,70.2,127
,リンドウ,ベント,レギュラー,2014.03.18,フジザクラ,ベント,レギュラー,2014.03.18,72,6040,68.4,121
,リンドウ,ベント,フロント,2014.03.18,フジザクラ,ベント,フロント,2014.03.18,72,5896,67.8,119
,リンドウ,ベント,レディース,2014.03.18,フジザクラ,ベント,レディース,2014.03.18,72,5298,65.1,110
甲斐駒カントリークラブ,アウト,メイン,バック,2009.06.29,イン,メイン,バック,2009.06.29,72,6823,72.2,131
,アウト,メイン,レギュラー,2009.06.29,イン,メイン,レギュラー,2009.06.29,72,6104,69.1,122
,アウト,サブ,バック,2009.06.29,イン,サブ,バック,2009.06.29,72,6626,71.2,129
,アウト,サブ,レギュラー,2009.06.29,イン,サブ,レギュラー,2009.06.29,72,5907,68.3,120
