,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
石坂ゴルフ倶楽部,アウト,ベント,バック,2013.04.22,イン,ベント,バック,2013.04.22,72,7060,73.7,130
,アウト,ベント,レギュラー,2013.04.22,イン,ベント,レギュラー,2013.04.22,72,6800,72.5,128
,アウト,ベント,フロント1,2013.04.22,イン,ベント,フロント1,2013.04.22,72,6210,69.6,125
,アウト,ベント,フロント2,2013.04.22,イン,ベント,フロント2,2013.04.22,72,5805,67.8,120
,アウト,ベント,レディース1,2013.04.22,イン,ベント,レディース1,2013.04.22,72,5500,66.5,115
,アウト,ベント,レディース2,2013.04.22,イン,ベント,レディース2,2013.04.22,72,5300,65.5,112
,アウト,ベント,男子月例 A,2013.04.22,イン,ベント,男子月例 A,2013.04.22,72,6700,71.9,128
,アウト,ベント,男子月例 B,2013.04.22,イン,ベント,男子月例 B,2013.04.22,72,6200,69.5,125
,アウト,ベント,競技 A,2013.04.22,イン,ベント,競技 A,2013.04.22,72,6500,71.1,126
,アウト,ベント,競技 B,2013.04.22,イン,ベント,競技 B,2013.04.22,72,6300,70.0,126
入間カントリー倶楽部,アウト,Aグリーン,フルバック,2013.10.04,イン,Aグリーン,フルバック,2013.10.04,72,6654,72.0,125
,アウト,Aグリーン,バック,2013.10.04,イン,Aグリーン,バック,2013.10.04,72,6527,71.4,124
,アウト,Aグリーン,レギュラー,2013.10.04,イン,Aグリーン,レギュラー,2013.10.04,72,6170,69.9,120
,アウト,Aグリーン,フロント1,2013.10.04,イン,Aグリーン,フロント1,2013.10.04,72,5743,67.8,117
,アウト,Aグリーン,フロント2,2013.10.04,イン,Aグリーン,フロント2,2013.10.04,72,5381,66.2,112
,アウト,Aグリーン,レディース,2013.10.04,イン,Aグリーン,レディース,2013.10.04,72,4908,64.2,107
,アウト,Bグリーン,フルバック,2013.10.04,イン,Bグリーン,フルバック,2013.10.04,72,6457,71.0,123
,アウト,Bグリーン,バック,2013.10.04,イン,Bグリーン,バック,2013.10.04,72,6330,70.3,122
,アウト,Bグリーン,レギュラー,2013.10.04,イン,Bグリーン,レギュラー,2013.10.04,72,5973,68.5,120
,アウト,Bグリーン,フロント1,2013.10.04,イン,Bグリーン,フロント1,2013.10.04,72,5546,66.7,115
,アウト,Bグリーン,フロント2,2013.10.04,イン,Bグリーン,フロント2,2013.10.04,72,5180,65.2,109
,アウト,Bグリーン,レディース,2013.10.04,イン,Bグリーン,レディース,2013.10.04,72,4707,63.5,102
浦和ゴルフ倶楽部,アウト,ベント,バック,2009.07.17,イン,ベント,バック,2009.07.17,72,6566,71.3,129
,アウト,ベント,レギュラー,2009.07.17,イン,ベント,レギュラー,2009.07.17,72,6191,69.7,124
,アウト,コーライ,バック,2009.07.17,イン,コーライ,バック,2009.07.17,72,6267,69.8,124
,アウト,コーライ,レギュラー,2009.07.17,イン,コーライ,レギュラー,2009.07.17,72,5890,68.4,120
大宮国際カントリークラブ,ちどり,ベント,バック,2003.06.16,しらさぎ,ベント,バック,2003.06.16,73,6520,70.3,126
,ちどり,ベント,レギュラー,2003.06.16,しらさぎ,ベント,レギュラー,2003.06.16,73,6273,69.3,123
,ちどり,ベント,フロント1,2003.06.16,しらさぎ,ベント,フロント1,2003.06.16,73,6049,68.4,120
,ちどり,ベント,フロント2,2003.06.16,しらさぎ,ベント,フロント2_,,73,5737,67.2,117
,ちどり,コーライ,バック,2003.06.16,しらさぎ,コーライ,バック,2003.06.16,73,6640,70.8,128
,ちどり,コーライ,レギュラー,2003.06.16,しらさぎ,コーライ,レギュラー,2003.06.16,73,6393,69.7,124
,ちどり,コーライ,フロント1,2003.06.16,しらさぎ,コーライ,フロント1_,,73,6169,68.9,122
,ちどり,コーライ,フロント2_,,しらさぎ,コーライ,フロント2,2003.06.16,73,5857,67.7,118
,ちどり,ベント,バック,2003.06.16,とき,ベント,バック__,,73,6610,70.7,127
,ちどり,ベント,レギュラー,2003.06.16,とき,ベント,レギュラー,2003.06.16,73,6359,69.6,124
,ちどり,ベント,フロント1,2003.06.16,とき,ベント,フロント1,2003.06.16,73,6156,68.8,121
,ちどり,ベント,フロント2,2003.06.16,とき,ベント,フロント2,2003.06.16,73,5774,67.4,117
,ちどり,コーライ,バック,2003.06.16,とき,コーライ,バック,2003.06.16,73,6685,70.8,128
,ちどり,コーライ,レギュラー,2003.06.16,とき,コーライ,レギュラー,2003.06.16,73,6434,69.7,124
,ちどり,コーライ,フロント1,2003.06.16,とき,コーライ,フロント1_,,73,6231,68.9,122
,ちどり,コーライ,フロント2,2003.06.16,とき,コーライ,フロント2_,,73,5849,67.7,118
,ちどり,ベント,バック_,,ひばり,ベント,バック,2003.06.16,73,6830,71.7,130
,ちどり,ベント,レギュラー,2003.06.16,ひばり,ベント,レギュラー_,,73,6537,70.4,126
,ちどり,ベント,フロント1_,,ひばり,ベント,フロント1,2003.06.16,73,6297,69.4,123
,ちどり,ベント,フロント2,2003.06.16,ひばり,ベント,フロント2_,,73,5907,68.0,119
,ちどり,コーライ,バック,2003.06.16,ひばり,コーライ,バック_,,73,6920,72.1,131
,ちどり,コーライ,レギュラー,2003.06.16,ひばり,コーライ,レギュラー,2003.06.16,73,6627,70.7,127
,ちどり,コーライ,フロント1,2003.06.16,ひばり,コーライ,フロント1_,,73,6387,69.7,124
,ちどり,コーライ,フロント2_,,ひばり,コーライ,フロント2,2003.06.16,73,5997,68.2,119
,ちどり,ベント,バック,2003.06.16,せきれい,ベント,バック,2003.06.16,73,6480,70.0,125
,ちどり,ベント,レギュラー,2003.06.16,せきれい,ベント,レギュラー__,,73,6261,69.2,123
,ちどり,ベント,フロント1,2003.06.16,せきれい,ベント,フロント1,2003.06.16,73,6069,68.4,120
,ちどり,ベント,フロント2_,,せきれい,ベント,フロント2,2003.06.16,73,5774,67.2,117
,ちどり,コーライ,バック,2003.06.16,せきれい,コーライ,バック_,,73,6560,70.2,125
,ちどり,コーライ,レギュラー_,,せきれい,コーライ,レギュラー_,,73,6341,69.4,123
,ちどり,コーライ,フロント1_,,せきれい,コーライ,フロント1,2003.06.16,73,6149,68.7,121
,ちどり,コーライ,フロント2,2003.06.16,せきれい,コーライ,フロント2,2003.06.16,73,5854,67.6,118
,しらさぎ,ベント,バック_,,とき,ベント,バック_,,72,6190,69.2,123
,しらさぎ,ベント,レギュラー_,,とき,ベント,レギュラー_,,72,5986,68.5,121
,しらさぎ,ベント,フロント1,2003.06.16,とき,ベント,フロント1__,,72,5769,67.6,118
,しらさぎ,ベント,フロント2,2003.06.16,とき,ベント,フロント2,2003.06.16,72,5451,66.5,115
,しらさぎ,コーライ,バック,2003.06.16,とき,コーライ,バック,2003.06.16,72,6315,69.6,124
,しらさぎ,コーライ,レギュラー__,,とき,コーライ,レギュラー_,,72,6111,68.9,122
,しらさぎ,コーライ,フロント1,2003.06.16,とき,コーライ,フロント1_,,72,5894,68.0,119
,しらさぎ,コーライ,フロント2,2003.06.16,とき,コーライ,フロント2,2003.06.16,72,5576,66.9,116
,しらさぎ,ベント,バック__,,ひばり,ベント,バック_,,72,6410,70.1,125
,しらさぎ,ベント,レギュラー_,,ひばり,ベント,レギュラー,2003.06.16,72,6164,69.2,123
,しらさぎ,ベント,フロント1_,,ひばり,ベント,フロント1,2003.06.16,72,5910,68.2,119
,しらさぎ,ベント,フロント2_,,ひばり,ベント,フロント2,2003.06.16,72,5584,66.9,116
,しらさぎ,コーライ,バック,2003.06.16,ひばり,コーライ,バック,2003.06.16,72,6550,70.8,128
,しらさぎ,コーライ,レギュラー_,,ひばり,コーライ,レギュラー__,,72,6304,69.7,124
,しらさぎ,コーライ,フロント1,2003.06.16,ひばり,コーライ,フロント1_,,72,6050,68.8,121
,しらさぎ,コーライ,フロント2,2003.06.16,ひばり,コーライ,フロント2_,,72,5724,67.5,117
,しらさぎ,ベント,バック_,,せきれい,ベント,バック_,,72,6060,68.6,121
