,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
旭国際浜村温泉ゴルフ倶楽部,白兎・アウト,ベント,バック,2010.04.27,白兎・イン,ベント,バック,2010.04.27,72,6923,72.6,132
,白兎・アウト,ベント,レギュラー,2010.04.27,白兎・イン,ベント,レギュラー,2010.04.27,72,6444,70.5,126
,白兎・アウト,ベント,フロント,2010.04.27,白兎・イン,ベント,フロント,2010.04.27,72,5944,68.9,122
,白兎・アウト,ベント,レディース,2010.04.27,白兎・イン,ベント,レディース,2010.04.27,72,5288,66.4,114
,湖山・アウト,ベント・メイン,バック,2010.04.26,湖山・イン,ベント・メイン,バック,2010.04.26,71,5853,67.5,117
,湖山・アウト,ベント・メイン,レギュラー,2010.04.26,湖山・イン,ベント・メイン,レギュラー,2010.04.26,71,5401,66.3,114
,湖山・アウト,ベント・メイン,レディース,2010.04.26,湖山・イン,ベント・メイン,レディース,2010.04.26,71,4794,64.0,107
,湖山・アウト,ベント・サブ,バック,2010.04.26,湖山・イン,ベント・サブ,バック,2010.04.26,71,5635,66.5,115
,湖山・アウト,ベント・サブ,レギュラー,2010.04.26,湖山・イン,ベント・サブ,レギュラー,2010.04.26,71,5177,65.5,111
,湖山・アウト,ベント・サブ,レディース,2010.04.26,湖山・イン,ベント・サブ,レディース,2010.04.26,71,4578,63.2,105
グリーンパーク大山ゴルフ倶楽部,アウト,ベント,バック,2019.04.19,イン,ベント,バック,2019.04.19,72,6807,72.7,135
,アウト,ベント,レギュラー,2019.04.19,イン,ベント,レギュラー,2019.04.19,72,6315,70.6,131
,アウト,ベント,フロント,2019.04.19,イン,ベント,フロント,2019.04.19,72,5893,68.7,128
,アウト,ベント,レディース,2019.04.19,イン,ベント,レディース,2019.04.19,72,5486,67.0,124
大山アークカントリークラブ,アウト,ベント,バック,2019.04.18,イン,ベント,バック,2019.04.18,72,7120,74.0,134
,アウト,ベント,レギュラー,2019.04.18,イン,ベント,レギュラー,2019.04.18,72,6626,71.7,129
,アウト,ベント,フロント,2019.04.18,イン,ベント,フロント,2019.04.18,72,6202,69.7,126
,アウト,ベント,シルバー,2019.04.18,イン,ベント,シルバー,2019.04.18,72,5940,68.5,122
,アウト,ベント,レディース,2019.04.18,イン,ベント,レディース,2019.04.18,72,5460,66.4,118
,アウト,ベント,オレンジ,2019.04.18,イン,ベント,オレンジ,2019.04.18,72,5083,64.8,114
大山ゴルフクラブ,アウト,メイングリーン,バック,2016.07.08,イン,メイングリーン,バック,2016.07.08,72,7167,75.4,141
,アウト,メイングリーン,レギュラー,2016.07.08,イン,メイングリーン,レギュラー,2016.07.08,72,6710,73.4,137
,アウト,メイングリーン,フロント,2016.07.08,イン,メイングリーン,フロント,2016.07.08,72,6198,71.1,132
,アウト,メイングリーン,レディース,2016.07.08,イン,メイングリーン,レディース,2016.07.08,72,5625,68.6,126
,アウト,サブグリーン,バック,2016.07.08,イン,サブグリーン,バック,2016.07.08,72,6685,72.9,135
,アウト,サブグリーン,レギュラー,2016.07.08,イン,サブグリーン,レギュラー,2016.07.08,72,6228,70.8,127
,アウト,サブグリーン,フロント,2016.07.08,イン,サブグリーン,フロント,2016.07.08,72,5716,68.6,124
,アウト,サブグリーン,レディース,2016.07.08,イン,サブグリーン,レディース,2016.07.08,72,5143,66.0,121
大山平原ゴルフクラブ,サザンカアウト,ベント,バック,2013.04.09,サザンカイン,ベント,バック,2013.04.09,72,7068,74.8,138
,サザンカアウト,ベント,レギュラー,2013.04.09,サザンカイン,ベント,レギュラー,2013.04.09,72,6480,71.8,133
,サザンカアウト,ベント,フロント,2013.04.09,サザンカイン,ベント,フロント,2013.04.09,72,6020,69.7,130
,サザンカアウト,ベント,レディース,2013.04.09,サザンカイン,ベント,レディース,2013.04.09,72,5529,67.2,122
,キクアウト,ベント,バック,2013.04.09,キクイン,ベント,バック,2013.04.09,72,7010,74.7,139
,キクアウト,ベント,レギュラー,2013.04.09,キクイン,ベント,レギュラー,2013.04.09,72,6410,71.7,133
,キクアウト,ベント,フロント,2013.04.09,キクイン,ベント,フロント,2013.04.09,72,5944,69.4,131
,キクアウト,ベント,レディース,2013.04.09,キクイン,ベント,レディース,2013.04.09,72,5492,67.2,124
鳥取カントリー倶楽部吉岡温泉コース,アウト,ベント,バック,2008.07.23,イン,ベント,バック,2008.07.23,72,6591,71.0,128
,アウト,ベント,レギュラー,2008.07.23,イン,ベント,レギュラー,2008.07.23,72,6384,70.0,125
,アウト,ベント,フロント,2008.07.23,イン,ベント,フロント,2008.07.23,72,6045,69.2,123
,アウト,ベント,レディース,2008.07.23,イン,ベント,レディース,2008.07.23,72,5495,67.1,116
鳥取ゴルフ倶楽部,アウト,コーライ,レギュラー,2016.07.07,イン,コーライ,レギュラー,2016.07.07,72,6164,70.5,137
,アウト,コーライ,フロント,2016.07.07,イン,コーライ,フロント,2016.07.07,72,5504,67.5,131
,アウト,コーライ,レディース,2016.07.07,イン,コーライ,レディース,2016.07.07,72,5310,66.5,130
米子ゴルフ場,アウト,No.5 Par3,バック,2007.11.07,イン,No.5 Par3,バック,2007.11.07,71,6203,69.7,124
,アウト,No.5 Par3,レギュラー,2007.11.07,イン,No.5 Par3,レギュラー,2007.11.07,71,5913,68.6,121
,アウト,No.5 Par3,フロント,2007.11.07,イン,No.5 Par3,フロント,2007.11.07,71,5687,67.8,118
,アウト,No.5 Par3,レディース,2007.11.07,イン,No.5 Par3,レディース,2007.11.07,71,5186,65.6,112
,アウト,No.5 Par4,バック,2007.11.07,イン,No.5 Par4,バック,2007.11.07,72,6364,70.4,126
,アウト,No.5 Par4,レギュラー,2007.11.07,イン,No.5 Par4,レギュラー,2007.11.07,72,6057,69.1,122
,アウト,No.5 Par4,フロント,2007.11.07,イン,No.5 Par4,フロント,2007.11.07,72,5826,68.2,119
,アウト,No.5 Par4,レディース,2007.11.07,イン,No.5 Par4,レディース,2007.11.07,72,5325,66.2,114
