,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿賀高原ゴルフ倶楽部,かえで,ベント,バック,2015.09.03,ぶな,ベント,バック,2015.09.03,72,6898,79.9,140
,かえで,ベント,レギュラー,2015.09.03,ぶな,ベント,レギュラー,2015.09.03,72,6407,77.1,135
,かえで,ベント,フロント1,2015.09.03,ぶな,ベント,フロント1,2015.09.03,72,6112,75.3,132
,かえで,ベント,レディース,2015.09.03,ぶな,ベント,レディース,2015.09.03,72,5491,71.8,124
,ぶな,ベント,バック,2015.09.03,けやき,ベント,バック,2015.09.03,72,6803,79.5,140
,ぶな,ベント,レギュラー,2015.09.03,けやき,ベント,レギュラー,2015.09.03,72,6367,77.0,136
,ぶな,ベント,フロント1,2015.09.03,けやき,ベント,フロント1,2015.09.03,72,6120,75.4,133
,ぶな,ベント,レディース,2015.09.03,けやき,ベント,レディース,2015.09.03,72,5436,71.5,125
,けやき,ベント,バック,2015.09.03,かえで,ベント,バック,2015.09.03,72,6793,79.2,138
,けやき,ベント,レギュラー,2015.09.03,かえで,ベント,レギュラー,2015.09.03,72,6328,76.5,134
,けやき,ベント,フロント1,2015.09.03,かえで,ベント,フロント1,2015.09.03,72,6072,74.9,131
,けやき,ベント,レディース,2015.09.03,かえで,ベント,レディース,2015.09.03,72,5351,70.9,122
石地シーサイドカントリークラブ,アウト,ベント,バック,2010.07.09,イン,ベント,バック,2010.07.09,72,6560,76.6,138
,アウト,ベント,レギュラー,2010.07.09,イン,ベント,レギュラー,2010.07.09,72,6147,74.5,132
,アウト,ベント,フロント1,2010.07.09,イン,ベント,フロント1,2010.07.09,72,5795,72.6,127
,アウト,ベント,フロント2,2010.07.09,イン,ベント,フロント2,2010.07.09,72,5372,70.4,121
,アウト,ベント,レディース1,2010.07.09,イン,ベント,レディース1,2010.07.09,72,5146,69.4,119
糸魚川カントリークラブ,アウト,ベント,バック,2009.06.10,イン,ベント,バック,2009.06.10,72,6549,76.6,138
,アウト,ベント,レギュラー,2009.06.10,イン,ベント,レギュラー,2009.06.10,72,6184,74.7,133
,アウト,ベント,フロント1,2009.06.10,イン,ベント,フロント1,2009.06.10,72,5777,72.5,127
,アウト,ベント,フロント2,2009.06.10,イン,ベント,フロント2,2009.06.10,72,5336,70.2,121
