,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
相生カントリー倶楽部,アウト,コーライ,レギュラー,1981.12.11,イン,コーライ,レギュラー,1981.12.11,72,5750,71.9,126
,アウト,コーライ,フロント1,1981.12.11,イン,コーライ,フロント1,1981.12.11,72,5014,68.4,116
青野運動公苑アオノゴルフコース,アウト,ベント,バック,2014.07.19,イン,ベント,バック,2014.07.19,72,6594,78.1,140
,アウト,ベント,レギュラー,2014.07.19,イン,ベント,レギュラー,2014.07.19,72,6130,75.6,135
,アウト,ベント,フロント,2014.07.19,イン,ベント,フロント,2014.07.19,72,5861,74.0,131
,アウト,ベント,レディース,2014.07.19,イン,ベント,レディース,2014.07.19,72,5465,71.9,127
青山ゴルフクラブ,アウト,ベント,フロント1,2001.11.06,イン,ベント,フロント1,2001.11.06,72,5855,72.1,126
,アウト,ベント,フロント2,2001.11.06,イン,ベント,フロント2,2001.11.06,72,5378,69.7,120
青山台ゴルフ倶楽部,アウト,ベント,フロント1,1996.11.01,イン,ベント,フロント1,1996.11.01,72,6124,73.8,131
,アウト,ベント,フロント2,1996.11.01,イン,ベント,フロント2,1996.11.01,72,5628,71.2,123
明石ゴルフ倶楽部,アウト,ベント,バック,2020.01.22,イン,ベント,バック,2020.01.22,72,6820,78.3,140
,アウト,ベント,レギュラー,2020.01.22,イン,ベント,レギュラー,2020.01.22,72,6459,76.5,136
,アウト,ベント,レディース,2020.01.22,イン,ベント,レディース,2020.01.22,72,5455,70.8,123
,アウト,コーライ,バック,2020.01.22,イン,コーライ,バック,2020.01.22,72,6624,77.1,138
,アウト,コーライ,レギュラー,2020.01.22,イン,コーライ,レギュラー,2020.01.22,72,6259,75.4,133
,アウト,コーライ,レディース,2020.01.22,イン,コーライ,レディース,2020.01.22,72,5463,70.9,123
赤穂カンツリークラブ,アウト,ベント,レギュラー,2001.03.08,イン,ベント,レギュラー,2001.03.08,72,6220,73.5,130
,アウト,ベント,フロント1,2001.03.08,イン,ベント,フロント1,2001.03.08,72,5928,72.0,126
,アウト,ベント,フロント2,2001.03.08,イン,ベント,フロント2,2001.03.08,72,5527,70.0,120
赤穂国際カントリークラブ,アウト,ベント,レギュラー,2001.11.06,イン,ベント,レギュラー,2001.11.06,72,5874,72.7,128
,アウト,ベント,フロント1,2001.11.06,イン,ベント,フロント1,2001.11.06,72,5326,69.9,120
,アウト,ニューベント,レギュラー,2001.11.06,イン,ニューベント,レギュラー,2001.11.06,72,6139,74.1,131
,アウト,ニューベント,フロント1,2001.11.06,イン,ニューベント,フロント1,2001.11.06,72,5565,71.1,123
旭国際宝塚カンツリー倶楽部,アウト,ベント,フルバック,2021.11.18,イン,ベント,フルバック,2021.11.18,71,6583,77.9,140
,アウト,ベント,バック,2021.11.18,イン,ベント,バック,2021.11.18,71,6184,75.8,135
,アウト,ベント,レギュラー,2021.11.18,イン,ベント,レギュラー,2021.11.18,71,5860,74.2,132
,アウト,ベント,ゴールド,2021.11.18,イン,ベント,ゴールド,2021.11.18,71,5303,71.0,126
,アウト,ベント,レディース,2021.11.18,イン,ベント,レディース,2021.11.18,71,4782,68.4,120
芦屋カンツリー倶楽部,アウト,ベント,バック,2011.08.11,イン,ベント,バック,2011.08.11,72,6211,76.4,142
,アウト,ベント,レギュラー,2011.08.11,イン,ベント,レギュラー,2011.08.11,72,6062,75.6,140
,アウト,ベント,フロント,2011.08.11,イン,ベント,フロント,2011.08.11,72,5858,74.5,137
,アウト,ベント,ゴールド,2011.08.11,イン,ベント,ゴールド,2011.08.11,72,5540,72.6,133
,アウト,ベント,レディース,2011.08.11,イン,ベント,レディース,2011.08.11,72,5282,70.9,129
愛宕原ゴルフ倶楽部,東,ベント,レギュラー,2009.12.05,中,ベント,レギュラー_,,71,5499,71.5,124
,東,ベント,レディース_,,中,ベント,レディース,2008.12.05,71,5051,69.3,118
,中,ベント,レギュラー,2008.12.05,西,ベント,レギュラー,2009.12.05,70,5382,70.7,122
