,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
有田東急ゴルフクラブ,ブルー,ベント,チャンピオン,2017.06.22,レッド,ベント,チャンピオン,2017.06.22,72,7086,80.2,145
,ブルー,ベント,バック,2017.06.22,レッド,ベント,バック,2017.06.22,72,6677,78.2,142
,ブルー,ベント,レギュラー,2017.06.22,レッド,ベント,レギュラー,2017.06.22,72,6249,75.9,137
,ブルー,ベント,レディス,2017.06.22,レッド,ベント,レディス,2017.06.22,72,5215,70.2,124
いなみカントリークラブフジ,アウト,ベント,フロント1,1997.01.01,イン,ベント,フロント1,1997.01.01,72,5304,69.7,120
,アウト,ベント,フロント2,1997.01.01,イン,ベント,フロント2,1997.01.01,72,4964,68.3,116
小倉カントリー倶楽部,アウト,ベント,レギュラー,2014.12.17,イン,ベント,レギュラー,2014.12.17,72,5896,74.2,134
,アウト,ベント,フロント,2014.12.17,イン,ベント,フロント,2014.12.17,72,5533,72.1,129
,アウト,ベント,レディース,2014.12.17,イン,ベント,レディース,2014.12.17,72,5052,69.4,124
海南高原カントリークラブ,鏡石アウト,ベント,フロント1,1991.06.04,鏡石イン,ベント,フロント1,1991.06.04,74,6699,79.0,144
,鏡石アウト,ベント,フロント2,1991.06.04,鏡石イン,ベント,フロント2,1991.06.04,74,5774,74.1,132
,生石アウト,ベント,フロント1,1991.06.04,生石イン,ベント,フロント1,1991.06.04,72,6144,75.7,136
,生石アウト,ベント,フロント2,1991.06.04,生石イン,ベント,フロント2,1991.06.04,72,5334,71.7,125
紀伊高原ゴルフクラブ,アウト,ベント,レギュラー,2015.03.24,イン,ベント,レギュラー,2015.03.24,72,6367,77.4,141
,アウト,ベント,フロント,2015.03.24,イン,ベント,フロント,2015.03.24,72,6098,76.0,137
,アウト,ベント,ゴールド,2015.03.24,イン,ベント,ゴールド,2015.03.24,72,5504,72.6,130
,アウト,ベント,レディース,2015.03.24,イン,ベント,レディース,2015.03.24,72,5233,71.1,127
貴志川ゴルフ倶楽部,アウト,ベント,フロント1,2001.11.20,イン,ベント,フロント1,2001.11.20,72,6036,73.4,129
,アウト,ベント,フロント2,2001.11.20,イン,ベント,フロント2,2001.11.20,72,5245,69.4,119
紀南カントリークラブ,アウト,ベント,フロント1,1996.04.01,イン,ベント,フロント1,1996.04.01,72,5968,73.0,128
,アウト,ベント,フロント2,1996.04.01,イン,ベント,フロント2,1996.04.01,72,5419,70.1,120
,アウト,コーライ,フロント1,1996.04.01,イン,コーライ,フロント1,1996.04.01,72,5605,71.1,123
,アウト,コーライ,フロント2,1996.04.01,イン,コーライ,フロント2,1996.04.01,72,5046,68.5,116
紀の国カントリー倶楽部,アウト,コーライ,レギュラー,2016.02.16,イン,コーライ,レギュラー,2016.02.16,72,5984,74.8,133
,アウト,コーライ,フロント,2016.02.16,イン,コーライ,フロント,2016.02.16,72,5571,72.5,128
,アウト,コーライ,ゴールド,2016.02.16,イン,コーライ,ゴールド,2016.02.16,72,5376,71.4,126
,アウト,コーライ,レディース,2016.02.16,イン,コーライ,レディース,2016.02.16,72,4703,67.5,117
国木原ゴルフ倶楽部,アウト,コーライ,フロント1,2001.11.20,イン,コーライ,フロント1,2001.11.20,72,5814,72.1,126
,アウト,コーライ,フロント2,2001.11.20,イン,コーライ,フロント2,2001.11.20,72,5042,68.4,116
サンリゾートカントリークラブ,アウト,ベント,フロント1,2002.04.09,イン,ベント,フロント1,2002.04.09,72,5703,71.6,125
,アウト,ベント,フロント2,2002.04.09,イン,ベント,フロント2,2002.04.09,72,5241,69.4,119
白浜ゴルフ倶楽部,アウト,コーライ,バック,2008.07.14,イン,コーライ,バック,2008.07.14,72,6100,74.7,133
,アウト,コーライ,レギュラー,2008.07.14,イン,コーライ,レギュラー,2008.07.14,72,5855,73.4,129
,アウト,コーライ,フロント,2008.07.14,イン,コーライ,フロント,2008.07.14,72,5740,72.8,128
,アウト,コーライ,レディース,2008.07.14,イン,コーライ,レディース,2008.07.14,72,5330,70.6,122
南紀白浜ゴルフ倶楽部,アウト,ベント,フロント1,2019.12.16,イン,ベント,フロント1,2019.12.16,72,6257,76.3,139
,アウト,ベント,シニア,2019.12.16,イン,ベント,シニア,2019.12.16,72,5743,73.5,134
,アウト,ベント,レディース,2019.12.16,イン,ベント,レディース,2019.12.16,72,5155,70.2,127
橋本カントリークラブ,東,ベント,バック,2011.06.28,中,ベント,バック,2011.06.28,72,7088,81.7,144
,東,ベント,バック2,2011.06.28,中,ベント,バック,2011.06.28,72,7041,81.4,143
,東,ベント,レギュラー,2011.06.28,中,ベント,レギュラー,2011.06.28,72,6727,79.7,139
,東,ベント,フロント,2011.06.28,中,ベント,フロント,2011.06.28,72,6341,77.6,134
,東,ベント,フロント2,2011.06.28,中,ベント,フロント2,2011.06.28,72,6255,77.1,133
,東,ベント,レディース,2011.06.28,中,ベント,レディース,2011.06.28,72,5625,73.6,127
,東,ベント,レディース2,2011.06.28,中,ベント,レディース2,2011.06.28,72,5262,71.6,125
,東,ベント,プラチナ,2011.06.28,中,ベント,プラチナ,2011.06.28,72,4077,65.0,112
,中,ベント,バック,2011.06.28,西,ベント,バック,2011.06.28,72,7102,81.6,143
,中,ベント,レギュラー,2011.06.28,西,ベント,レギュラー,2011.06.28,72,6742,79.4,139
,中,ベント,フロント,2011.06.28,西,ベント,フロント,2011.06.28,72,6317,77.1,134
,中,ベント,フロント2,2011.06.28,西,ベント,フロント2,2011.06.28,72,6165,76.3,132
,中,ベント,レディース,2011.06.28,西,ベント,レディース,2011.06.28,72,5655,73.3,127
,中,ベント,レディース2,2011.06.28,西,ベント,レディース2,2011.06.28,72,5205,70.8,123
,中,ベント,プラチナ,2011.06.28,西,ベント,プラチナ,2011.06.28,72,4087,64.8,111
,西,ベント,バック,2011.06.28,東,ベント,バック,2011.06.28,72,7120,81.9,146
,西,ベント,バック,2011.06.28,東,ベント,バック2,2011.06.28,72,7073,81.6,146
,西,ベント,レギュラー,2011.06.28,東,ベント,レギュラー,2011.06.28,72,6755,79.7,142
,西,ベント,フロント,2011.06.28,東,ベント,フロント,2011.06.28,72,6322,77.3,137
,西,ベント,フロント2,2011.06.28,東,ベント,フロント2,2011.06.28,72,6192,76.6,135
,西,ベント,レディース,2011.06.28,東,ベント,レディース,2011.06.28,72,5686,73.7,130
,西,ベント,レディース2,2011.06.28,東,ベント,レディース2,2011.06.28,72,5135,70.6,122
,西,ベント,プラチナ,2011.06.28,東,ベント,プラチナ,2011.06.28,72,4072,64.8,111
レオグラードゴルフクラブ,アウト,ベント(Blue),レギュラー,2019.12.17,イン,ベント(Blue),レギュラー,2019.12.17,72,6374,76.7,142
,アウト,ベント(Blue),フロント1,2019.12.17,イン,ベント(Blue),フロント1,2019.12.17,72,6069,74.9,138
,アウト,ベント(Blue),レディース,2019.12.17,イン,ベント(Blue),レディース,2019.12.17,72,5174,70.7,128
,アウト,ベント(Yellow),レギュラー,2019.12.17,イン,ベント(Yellow),レギュラー,2019.12.17,72,6325,76.5,141
,アウト,ベント(Yellow),フロント1,2019.12.17,イン,ベント(Yellow),フロント1,2019.12.17,72,6026,74.7,138
,アウト,ベント(Yellow),レディース,2019.12.17,イン,ベント(Yellow),レディース,2019.12.17,72,5167,70.6,128
和歌山カントリー倶楽部,アウト,コーライ,フロント1,1979.12.01,イン,コーライ,フロント1,1979.12.01,71,5684,71.6,125
,アウト,コーライ,フロント2,1979.12.01,イン,コーライ,フロント2,1979.12.01,71,5341,69.9,120
