,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
青森カントリー倶楽部,むつ湾,ベント,バック,2018.07.09,八甲田,ベント,バック,2018.07.09,72,6714,72.1,130
,むつ湾,ベント,フロント,2018.07.09,八甲田,ベント,フロント,2018.07.09,72,6196,69.5,125
,むつ湾,ベント,シルバー,2018.07.09,八甲田,ベント,シルバー,2018.07.09,72,5383,65.7,116
,むつ湾,ベント,レディース,2018.07.09,八甲田,ベント,レディース,2018.07.09,72,5363,65.5,114
,むつ湾,ベント,ゴールド,2018.07.09,八甲田,ベント,ゴールド,2018.07.09,72,5160,64.6,112
,十和田,ベント,バック,2018.07.09,むつ湾,ベント,バック,2018.07.09,72,6858,73.1,132
,十和田,ベント,フロント,2018.07.09,むつ湾,ベント,フロント,2018.07.09,72,6270,70.0,126
,十和田,ベント,シルバー,2018.07.09,むつ湾,ベント,シルバー,2018.07.09,72,5484,66.2,120
,十和田,ベント,レディース,2018.07.09,むつ湾,ベント,レディース,2018.07.09,72,5473,66.0,119
,十和田,ベント,ゴールド,2018.07.09,むつ湾,ベント,ゴールド,2018.07.09,72,5008,64.0,111
,八甲田,ベント,バック,2018.07.09,十和田,ベント,バック,2018.07.09,72,6532,71.8,129
,八甲田,ベント,フロント,2018.07.09,十和田,ベント,フロント,2018.07.09,72,6042,69.5,125
,八甲田,ベント,シルバー,2018.07.09,十和田,ベント,シルバー,2018.07.09,72,5251,65.5,119
,八甲田,ベント,レディース,2018.07.09,十和田,ベント,レディース,2018.07.09,72,5242,65.5,118
,八甲田,ベント,ゴールド,2018.07.09,十和田,ベント,ゴールド,2018.07.09,72,4980,64.4,113
青森スプリング・ゴルフクラブ,トーナメントOUT,ベント,バック__,,トーナメントIN,ベント,バック,2007.07.02,72,7104,73.6,135
,トーナメントOUT,ベント,レギュラー,2007.07.02,トーナメントIN,ベント,レギュラー_,,72,6529,70.9,128
,トーナメントOUT,ベント,フロント1,2007.07.02,トーナメントIN,ベント,フロント1__,,72,6060,68.9,122
,トーナメントOUT,ベント,フロント2__,,トーナメントIN,ベント,フロント2__,,72,5059,65.1,110
青森ロイヤルゴルフクラブ,アウト,ベント,バック,2008.06.19,イン,ベント,バック,2008.06.19,72,6983,72.8,133
,アウト,ベント,レギュラー,2008.06.19,イン,ベント,レギュラー,2008.06.19,72,6702,71.5,129
,アウト,ベント,フロント1,2008.06.19,イン,ベント,フロント1,2008.06.19,72,6238,69.5,123
,アウト,ベント,フロント2,2008.06.19,イン,ベント,フロント2,2008.06.19,72,5751,67.6,118
下北スリーハンドレッドゴルフクラブ,アウト,ベント,バック,2009.06.04,イン,ベント,バック,2009.06.04,72,6920,72.9,133
,アウト,ベント,レギュラー,2009.06.04,イン,ベント,レギュラー,2009.06.04,72,6368,70.3,126
,アウト,ベント,フロント,2009.06.04,イン,ベント,フロント,2009.06.04,72,5872,68.4,120
,アウト,ベント,レディース,2009.06.04,イン,ベント,レディース,2009.06.04,72,5259,66.0,113
津軽カントリークラブ,アウト,メイン,バック,2018.05.15,イン,メイン,バック,2018.05.15,72,7003,73.3,134
,アウト,メイン,レギュラー,2018.05.15,イン,メイン,レギュラー,2018.05.15,72,6499,70.7,130
,アウト,メイン,フロント,2018.05.15,イン,メイン,フロント,2018.05.15,72,5962,68.2,122
,アウト,メイン,レディース,2018.05.15,イン,メイン,レディース,2018.05.15,72,5197,64.5,111
東奥カントリークラブ,アウト,メイン,BT,2016.10.18,イン,メイン,BT,2016.10.18,72,6840,72.7,130
,アウト,メイン,RT,2016.10.18,イン,メイン,RT,2016.10.18,72,6404,70.4,128
,アウト,メイン,FT,2016.10.18,イン,メイン,FT,2016.10.18,72,6144,69.2,125
,アウト,メイン,LT,2016.10.18,イン,メイン,LT,2016.10.18,72,5372,65.4,116
十和田国際カントリークラブ,アウト,ベント,バック,2013.08.26,イン,ベント,バック,2013.08.26,72,6813,72.1,125
,アウト,ベント,レギュラー,2013.08.26,イン,ベント,レギュラー,2013.08.26,72,6401,69.9,121
,アウト,ベント,フロント,2013.08.26,イン,ベント,フロント,2013.08.26,72,6306,69.2,123
,アウト,ベント,レディース,2013.08.26,イン,ベント,レディース,2013.08.26,72,5541,65.7,114
,アウト,ベント,その他,2013.08.26,イン,ベント,その他,2013.08.26,72,5830,66.9,119
十和田湖高原ゴルフクラブ,南八甲田,メイン,バック,2016.10.11,奥入瀬,メイン,バック,2016.10.11,72,6996,72.7,129
,南八甲田,メイン,レギュラー,2016.10.11,奥入瀬,メイン,レギュラー,2016.10.11,72,6418,69.7,124
,南八甲田,メイン,フロント,2016.10.11,奥入瀬,メイン,フロント,2016.10.11,72,6161,68.5,122
,南八甲田,メイン,シニア,2016.10.11,奥入瀬,メイン,シニア,2016.10.11,72,5619,66.2,113
,南八甲田,メイン,レディース,2016.10.11,奥入瀬,メイン,レディース,2016.10.11,72,5529,65.6,110
