,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
青島ゴルフ倶楽部,アウト,ベント,フロント2,2006.08.02,イン,ベント,フロント2,2006.08.02,72,6100,74.3,132
,アウト,ベント,レディース1,2006.08.02,イン,ベント,レディース1,2006.08.02,72,5713,72.0,126
北方ゴルフクラブ,アウト,ベントメイン,レギュラー,2021.12.07,イン,ベントメイン,レギュラー,2021.12.07,72,6257,77.4,145
,アウト,ベントメイン,フロント1,2021.12.07,イン,ベントメイン,フロント1,2021.12.07,72,5951,75.3,139
,アウト,ベントメイン,レディース,2021.12.07,イン,ベントメイン,レディース,2021.12.07,72,5451,72.3,131
,アウト,ベントサブ,レギュラー,2021.12.07,イン,ベントサブ,レギュラー,2021.12.07,72,5993,75.4,143
,アウト,ベントサブ,フロント1,2021.12.07,イン,ベントサブ,フロント1,2021.12.07,72,5687,73.6,136
,アウト,ベントサブ,レディース,2021.12.07,イン,ベントサブ,レディース,2021.12.07,72,5207,70.4,126
トム・ワトソンゴルフコース,アウト,ベント,FT/LT1,2009.10.10,イン,ベント,FT/LT1,2009.10.10,72,6194,74.6,133
,アウト,ベント,LT2,2009.10.10,イン,ベント,LT2,2009.10.10,72,5349,69.9,120
,アウト,ティフトン,FT/LT1,2009.10.10,イン,ティフトン,FT/LT1,2009.10.10,72,5524,70.1,120
,アウト,ティフトン,LT2,2009.10.10,イン,ティフトン,LT2,2009.10.10,72,4666,66.6,111
日南北郷カントリークラブ,アウト,ベント,Regular,2011.11.28,イン,ベント,Regular,2011.11.28,72,6315,77.3,139
,アウト,ベント,Front1,2011.11.28,イン,ベント,Front1,2011.11.28,72,5840,74.2,134
,アウト,ベント,Ladies1,2011.11.28,イン,ベント,Ladies1,2011.11.28,72,5420,71.4,128
ハイビスカスゴルフクラブ,アウト,ベント(M),レギュラー,2012.08.22,イン,ベント(M),レギュラー,2012.08.22,72,6112,74.4,128
,アウト,ベント(M),フロント,2012.08.22,イン,ベント(M),フロント,2012.08.22,72,6040,74.0,127
,アウト,ベント(M),レディース1,2012.08.22,イン,ベント(M),レディース1,2012.08.22,72,5453,70.7,120
,アウト,ベント(M),レディース2,2012.08.22,イン,ベント(M),レディース2,2012.08.22,72,5269,69.6,118
,アウト,ベント(S),レギュラー,2012.08.22,イン,ベント(S),レギュラー,2012.08.22,72,6017,73.9,130
,アウト,ベント(S),フロント,2012.08.22,イン,ベント(S),フロント,2012.08.22,72,5942,73.5,129
,アウト,ベント(S),レディース1,2012.08.22,イン,ベント(S),レディース1,2012.08.22,72,5359,70.2,122
,アウト,ベント(S),レディース2,2012.08.22,イン,ベント(S),レディース2,2012.08.22,72,5175,69.1,120
フェニックスカントリークラブ,高千穂,ベント,バック,2018.07.06,住吉,ベント,バック,2018.07.06,72,6956,80.1,146
,高千穂,ベント,レギュラー,2018.07.06,住吉,ベント,レギュラー,2018.07.06,72,6448,77.3,139
,高千穂,ベント,フロント,2018.07.06,住吉,ベント,フロント,2018.07.06,72,6096,75.5,136
,高千穂,ベント,レディース,2018.07.06,住吉,ベント,レディース,2018.07.06,72,5568,72.1,129
,住吉,ベント,バック,2018.07.06,日南,ベント,バック,2018.07.06,72,6739,78.7,142
,住吉,ベント,レギュラー,2018.07.06,日南,ベント,レギュラー,2018.07.06,72,6322,76.5,137
,住吉,ベント,フロント,2018.07.06,日南,ベント,フロント,2018.07.06,72,5903,74.2,132
,住吉,ベント,レディース,2018.07.06,日南,ベント,レディース,2018.07.06,72,5471,71.5,129
,日南,ベント,バック,2018.07.06,高千穂,ベント,バック,2018.07.06,72,6829,79.4,141
,日南,ベント,レギュラー,2018.07.06,高千穂,ベント,レギュラー,2018.07.06,72,6424,77.2,135
,日南,ベント,フロント,2018.07.06,高千穂,ベント,フロント,2018.07.06,72,6041,74.9,131
,日南,ベント,レディース,2018.07.06,高千穂,ベント,レディース,2018.07.06,72,5503,71.8,126
美々津カントリークラブ,アウト,ベント,レギュラー,2015.03.20,イン,ベント,レギュラー,2015.03.20,72,6390,76.5,134
,アウト,ベント,フロント,2015.03.20,イン,ベント,フロント,2015.03.20,72,6130,75.2,131
,アウト,ベント,レディース,2015.03.20,イン,ベント,レディース,2015.03.20,72,5760,73.0,127
,アウト,ベント,ゴールド,2015.03.20,イン,ベント,ゴールド,2015.03.20,72,5399,70.8,120
,アウト,ベント,ピンク,2015.03.20,イン,ベント,ピンク,2015.03.20,72,4931,68.4,115
都城母智丘カントリークラブ,アウト,ベント,レディース1,2008.06.10,イン,ベント,レディース1,2008.06.10,72,5985,73.4,129
,アウト,ベント,レディース2,2008.06.10,イン,ベント,レディース2,2008.06.10,72,5257,69.4,119
宮崎大淀カントリークラブ,アウト,ベントメイン,フロント1,2006.06.22,イン,ベントメイン,フロント1,2006.06.22,72,5893,72.8,128
,アウト,ベントメイン,フロント2,2006.06.22,イン,ベントメイン,フロント2,2006.06.22,72,5416,70.1,120
,アウト,ベントサブ,フロント1,2006.06.22,イン,ベントサブ,フロント1,2006.06.22,72,5713,71.7,125
,アウト,ベントサブ,フロント2,2006.06.22,イン,ベントサブ,フロント2,2006.06.22,72,5236,69.3,118
宮崎カントリークラブ,アウト,コーライ,チャンピオン,2014.08.01,イン,コーライ,チャンピオン,2014.08.01,72,6585,77.9,138
,アウト,コーライ,バック,2014.08.01,イン,コーライ,バック,2014.08.01,72,6558,77.7,137
,アウト,コーライ,レギュラー,2014.08.01,イン,コーライ,レギュラー,2014.08.01,72,6244,75.9,131
,アウト,コーライ,フロント,2014.08.01,イン,コーライ,フロント,2014.08.01,72,6145,75.3,129
,アウト,コーライ,レディース,2014.08.01,イン,コーライ,レディース,2014.08.01,72,5653,72.4,120
宮崎国際空港カントリークラブ,アウト,ベント,FT1/LT1,2009.10.09,イン,ベント,FT1/LT1,2009.10.09,72,6123,74.1,131
,アウト,ベント,FT2/LT2,2009.10.09,イン,ベント,FT2/LT2,2009.10.09,72,5317,69.7,120
,アウト,ベント,LT3,2009.10.09,イン,ベント,LT3,2009.10.09,72,5031,68.4,116
宮崎国際ゴルフ倶楽部,橘,ベント,バック,2019.11.16,霧島,ベント,バック,2019.11.16,72,6668,79.6,148
,橘,ベント,レギュラー,2019.11.16,霧島,ベント,レギュラー,2019.11.16,72,6284,77.6,145
,橘,ベント,フロント1,2019.11.16,霧島,ベント,フロント1,2019.11.16,72,5884,75.2,139
,橘,ベント,レディース,2019.11.16,霧島,ベント,レディース,2019.11.16,72,5192,70.9,125
,橘,コーライ,バック,2019.11.16,霧島,コーライ,バック,2019.11.16,72,6462,78.3,149
,橘,コーライ,レギュラー,2019.11.16,霧島,コーライ,レギュラー,2019.11.16,72,6088,76.6,141
,橘,コーライ,フロント1,2019.11.16,霧島,コーライ,フロント1,2019.11.16,72,5688,74.0,133
,橘,コーライ,レディース,2019.11.16,霧島,コーライ,レディース,2019.11.16,72,4996,69.5,117
,橘,ベント,バック,2019.11.16,尾鈴,ベント,バック,2019.11.16,72,6337,77.6,143
,橘,ベント,レギュラー,2019.11.16,尾鈴,ベント,レギュラー,2019.11.16,72,5973,75.7,141
,橘,ベント,フロント1,2019.11.16,尾鈴,ベント,フロント1,2019.11.16,72,5612,73.8,134
