,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
旭国際浜村温泉ゴルフ倶楽部,白兎・アウト,ベント,バック,2010.04.27,白兎・イン,ベント,バック,2010.04.27,72,6923,78.0,141
,白兎・アウト,ベント,レギュラー,2010.04.27,白兎・イン,ベント,レギュラー,2010.04.27,72,6444,75.7,135
,白兎・アウト,ベント,フロント,2010.04.27,白兎・イン,ベント,フロント,2010.04.27,72,5944,73.5,130
,白兎・アウト,ベント,レディース,2010.04.27,白兎・イン,ベント,レディース,2010.04.27,72,5288,70.1,120
,湖山・アウト,ベント・メイン,バック,2010.04.26,湖山・イン,ベント・メイン,バック,2010.04.26,71,5853,71.6,125
,湖山・アウト,ベント・メイン,レギュラー,2010.04.26,湖山・イン,ベント・メイン,レギュラー,2010.04.26,71,5401,70.0,120
,湖山・アウト,ベント・メイン,レディース,2010.04.26,湖山・イン,ベント・メイン,レディース,2010.04.26,71,4794,67.6,114
,湖山・アウト,ベント・サブ,バック,2010.04.26,湖山・イン,ベント・サブ,バック,2010.04.26,71,5635,70.3,121
,湖山・アウト,ベント・サブ,レギュラー,2010.04.26,湖山・イン,ベント・サブ,レギュラー,2010.04.26,71,5177,69.1,118
,湖山・アウト,ベント・サブ,レディース,2010.04.26,湖山・イン,ベント・サブ,レディース,2010.04.26,71,4578,66.5,111
グリーンパーク大山ゴルフ倶楽部,アウト,ベント,バック,2019.04.18,イン,ベント,バック,2019.04.18,72,6807,79.0,143
,アウト,ベント,レギュラー,2019.04.18,イン,ベント,レギュラー,2019.04.18,72,6315,76.4,137
,アウト,ベント,フロント,2019.04.18,イン,ベント,フロント,2019.04.18,72,5893,74.2,131
,アウト,ベント,レディース,2019.04.18,イン,ベント,レディース,2019.04.18,72,5486,72.1,126
大山アークカントリークラブ,アウト,ベント,バック,2019.04.18,イン,ベント,バック,2019.04.18,72,7120,80.8,147
,アウト,ベント,レギュラー,2019.04.18,イン,ベント,レギュラー,2019.04.18,72,6626,78.0,141
,アウト,ベント,フロント,2019.04.18,イン,ベント,フロント,2019.04.18,72,6202,75.6,136
,アウト,ベント,シルバー,2019.04.18,イン,ベント,シルバー,2019.04.18,72,5940,74.1,131
,アウト,ベント,レディース,2019.04.18,イン,ベント,レディース,2019.04.18,72,5460,71.4,126
,アウト,ベント,オレンジ,2019.04.18,イン,ベント,オレンジ,2019.04.18,72,5083,69.3,121
大山ゴルフクラブ,アウト,メイングリーン,バック,2016.07.08,イン,メイングリーン,バック,2016.07.08,72,7167,82.6,150
