,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
愛岐カントリークラブ,東,ベント,チャンピオン,2017.06.05,西,ベント,チャンピオン,2017.06.05,72,6792,80.2,146
,東,ベント,レギュラー1,2017.06.05,西,ベント,レギュラー1,2017.06.05,72,6466,78.3,142
,東,ベント,レギュラー2,2017.06.05,西,ベント,レギュラー2,2017.06.05,72,6116,76.6,138
,東,ベント,ゴールド,2017.06.05,西,ベント,ゴールド,2017.06.05,72,5811,74.6,135
,東,ベント,レディース,2017.06.05,西,ベント,レディース,2017.06.05,72,5435,72.3,129
,東,ベント,ピンク,2017.06.05,西,ベント,ピンク,2017.06.05,72,5012,69.9,124
,中,ベント,チャンピオン,2017.06.05,東,ベント,チャンピオン,2017.06.05,72,7077,81.9,150
,中,ベント,レギュラー1,2017.06.05,東,ベント,レギュラー1,2017.06.05,72,6687,79.9,148
,中,ベント,レギュラー2,2017.06.05,東,ベント,レギュラー2,2017.06.05,72,6288,77.7,142
,中,ベント,ゴールド,2017.06.05,東,ベント,ゴールド,2017.06.05,72,5989,75.8,139
,中,ベント,レディース,2017.06.05,東,ベント,レディース,2017.06.05,72,5560,73.2,133
,中,ベント,ピンク,2017.06.05,東,ベント,ピンク,2017.06.05,72,5284,71.5,128
,西,ベント,チャンピオン,2017.06.05,中,ベント,チャンピオン,2017.06.05,72,6855,80.9,148
,西,ベント,レギュラー1,2017.06.05,中,ベント,レギュラー1,2017.06.05,72,6453,78.8,142
,西,ベント,レギュラー2,2017.06.05,中,ベント,レギュラー2,2017.06.05,72,6204,77.3,138
,西,ベント,ゴールド,2017.06.05,中,ベント,ゴールド,2017.06.05,72,5896,75.4,136
,西,ベント,レディース,2017.06.05,中,ベント,レディース,2017.06.05,72,5401,72.3,132
,西,ベント,ピンク,2017.06.05,中,ベント,ピンク,2017.06.05,72,4980,69.8,126
明智ゴルフ倶楽部明智ゴルフ場,東コースアウト,ベント(YG),バック,2007.08.08,東コースイン,ベント(YG),バック,2007.08.08,72,7036,78.8,143
,東コースアウト,ベント(YG),レギュラー,2007.08.08,東コースイン,ベント(YG),レギュラー,2007.08.08,72,6512,76.2,137
,東コースアウト,ベント(YG),フロント,2007.08.08,東コースイン,ベント(YG),フロント,2007.08.08,72,6066,74.0,131
,東コースアウト,ベント(YG),レディス,2007.08.08,東コースイン,ベント(YG),レディス,2007.08.08,72,5203,69.8,120
,東コースアウト,ベント(EG),バック,2007.08.08,東コースイン,ベント(EG),バック,2007.08.08,72,6685,77.0,139
,東コースアウト,ベント(EG),レギュラー,2007.08.08,東コースイン,ベント(EG),レギュラー,2007.08.08,72,6162,74.3,132
,東コースアウト,ベント(EG),フロント,2007.08.08,東コースイン,ベント(EG),フロント,2007.08.08,72,5716,72.1,126
,東コースアウト,ベント(EG),レディス,2007.08.08,東コースイン,ベント(EG),レディス,2007.08.08,72,4853,68.3,116
,西コースアウト,ベント(YG),バック,2007.08.08,西コースイン,ベント(YG),バック,2007.08.08,72,6911,78.1,142
,西コースアウト,ベント(YG),レギュラー,2007.08.08,西コースイン,ベント(YG),レギュラー,2007.08.08,72,6550,76.2,137
,西コースアウト,ベント(YG),フロント,2007.08.08,西コースイン,ベント(YG),フロント,2007.08.08,72,6188,74.2,131
,西コースアウト,ベント(YG),レディス,2007.08.08,西コースイン,ベント(YG),レディス,2007.08.08,72,5225,69.6,119
,西コースアウト,ベント(EG),バック,2007.08.08,西コースイン,ベント(EG),バック,2007.08.08,72,6600,76.4,137
,西コースアウト,ベント(EG),レギュラー,2007.08.08,西コースイン,ベント(EG),レギュラー,2007.08.08,72,6239,74.6,133
,西コースアウト,ベント(EG),フロント,2007.08.08,西コースイン,ベント(EG),フロント,2007.08.08,72,5877,72.8,128
,西コースアウト,ベント(EG),レディス,2007.08.08,西コースイン,ベント(EG),レディス,2007.08.08,72,4914,68.3,116
,中コースアウト,ベント(YG),バック,2007.08.08,中コースイン,ベント(YG),バック,2007.08.08,72,6683,77.2,139
,中コースアウト,ベント(YG),レギュラー,2007.08.08,中コースイン,ベント(YG),レギュラー,2007.08.08,72,6320,75.3,134
,中コースアウト,ベント(YG),フロント,2007.08.08,中コースイン,ベント(YG),フロント,2007.08.08,72,5978,73.2,129
,中コースアウト,ベント(YG),レディス,2007.08.08,中コースイン,ベント(YG),レディス,2007.08.08,72,5162,69.6,119
