,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
茜ゴルフクラブ,アウト,ベント,チャンピオンバック1,2017.04.19,イン,ベント,チャンピオンバック1,2017.04.19,72,7125,73.5,130
,アウト,ベント,チャンピオンバック2,2017.04.19,イン,ベント,チャンピオンバック2,2017.04.19,72,7090,73.3,129
,アウト,ベント,バック,2017.04.19,イン,ベント,バック,2017.04.19,72,6705,71.5,125
,アウト,ベント,レギュラー,2017.04.19,イン,ベント,レギュラー,2017.04.19,72,6225,69.3,121
,アウト,ベント,フロント,2017.04.19,イン,ベント,フロント,2017.04.19,72,5613,66.7,115
,アウト,ベント,レディース2,2017.04.19,イン,ベント,レディース2,2017.04.19,72,5299,65.3,111
麻生飯塚ゴルフ倶楽部,ブルー,ベント,バック,2012.06.12,グリーン,ベント,バック,2012.06.12,72,6722,72.2,132
,ブルー,ベント,レギュラー,2012.06.12,グリーン,ベント,レギュラー,2012.06.12,72,6442,70.9,129
,ブルー,ベント,フロント,2012.06.12,グリーン,ベント,フロント,2012.06.12,72,6158,69.6,125
,ホワイト,ベント,チャンピオン,2012.06.12,ブルー,ベント,チャンピオン,2012.06.12,72,7081,73.6,135
,ホワイト,ベント,バック,2012.06.12,ブルー,ベント,バック,2012.06.12,72,6926,72.9,133
,ホワイト,ベント,レギュラー,2012.06.12,ブルー,ベント,レギュラー,2012.06.12,72,6447,70.7,128
,ホワイト,ベント,フロント,2012.06.12,ブルー,ベント,フロント,2012.06.12,72,6124,69.3,124
,グリーン,ベント,バック,2012.06.12,ホワイト,ベント,バック,2012.06.12,72,6852,72.7,132
,グリーン,ベント,レギュラー,2012.06.12,ホワイト,ベント,レギュラー,2012.06.12,72,6405,70.6,127
,グリーン,ベント,フロント,2012.06.12,ホワイト,ベント,フロント,2012.06.12,72,6118,69.3,124
有明カントリークラブ,アウト,ベント,バック,2016.11.02,イン,ベント,バック,2016.11.02,72,6749,71.9,136
,アウト,ベント,レギュラー1,2016.11.02,イン,ベント,レギュラー1,2016.11.02,72,6277,69.7,130
,アウト,ベント,レギュラー2,2016.11.02,イン,ベント,レギュラー2,2016.11.02,72,6096,69.2,129
,アウト,ベント,ゴールド,2016.11.02,イン,ベント,ゴールド,2016.11.02,72,5386,65.4,119
,アウト,ベント,レディース,2016.11.02,イン,ベント,レディース,2016.11.02,72,5128,64.2,118
,アウト,コーライ,バック,2016.11.02,イン,コーライ,バック,2016.11.02,72,6797,72.3,137
,アウト,コーライ,レギュラー1,2016.11.02,イン,コーライ,レギュラー1,2016.11.02,72,6319,70.1,132
,アウト,コーライ,レギュラー2,2016.11.02,イン,コーライ,レギュラー2,2016.11.02,72,6128,69.6,130
,アウト,コーライ,ゴールド,2016.11.02,イン,コーライ,ゴールド,2016.11.02,72,5467,65.7,120
,アウト,コーライ,レディース,2016.11.02,イン,コーライ,レディース,2016.11.02,72,5181,64.7,118
伊都ゴルフ倶楽部,アウト,ベント,バック,2013.10.24,イン,ベント,バック,2013.10.24,72,6844,72.8,130
,アウト,ベント,レギュラー,2013.10.24,イン,ベント,レギュラー,2013.10.24,72,6416,70.9,125
,アウト,ベント,フロント1,2013.10.24,イン,ベント,フロント1,2013.10.24,72,6132,69.6,122
,アウト,ベント,フロント2,2013.10.24,イン,ベント,フロント2,2013.10.24,72,5550,66.9,115
浮羽カントリークラブ,アウト,ベント,バック,2016.06.08,イン,ベント,バック,2016.06.08,72,6518,71.4,133
,アウト,ベント,レギュラー,2016.06.08,イン,ベント,レギュラー,2016.06.08,72,6034,69.1,128
,アウト,ベント,ゴールド,2016.06.08,イン,ベント,ゴールド,2016.06.08,72,5655,67.2,123
,アウト,ベント,レディース,2016.06.08,イン,ベント,レディース,2016.06.08,72,5073,64.5,116
小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,東,コーライ,バック,2012.12.18,72,6775,71.5,128
,西,コーライ,レギュラー,2012.12.18,東,コーライ,レギュラー,2012.12.18,72,6410,69.8,124
,西,コーライ,フロント,2012.12.18,東,コーライ,フロント,2012.12.18,72,5880,67.4,118
,西,コーライ,ゴールド,2012.12.18,東,コーライ,ゴールド,2012.12.18,72,4685,62.0,105
,西,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6745,71.6,125
,西,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6465,70.3,122
,西,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,5965,68.0,117
,西,コーライ,ゴールド,2012.12.18,南,コーライ,ゴールド,2012.12.18,72,4740,62.5,103
,東,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6770,71.5,124
,東,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6455,70.1,121
,東,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,6005,68.0,116
,東,コーライ,ゴールド,2012.12.18,南,コーライ,ゴールド,2012.12.18,72,4695,62.1,101
勝山御所カントリークラブ,アウト,コーライ,バック,2015.11.19,イン,コーライ,バック,2015.11.19,71,6499,71.1,137
,アウト,コーライ,レギュラー,2015.11.19,イン,コーライ,レギュラー,2015.11.19,71,6157,69.5,135
,アウト,コーライ,ゴールド,2015.11.19,イン,コーライ,ゴールド,2015.11.19,71,5417,66.3,121
,アウト,コーライ,レディース,2015.11.19,イン,コーライ,レディース,2015.11.19,71,5004,64.3,117
かほゴルフクラブ,アウト,Nベント,バック,2013.07.10,イン,Nベント,バック,2013.07.10,72,6583,71.5,131
,アウト,Nベント,レギュラー,2013.07.10,イン,Nベント,レギュラー,2013.07.10,72,6107,69.3,126
,アウト,Nベント,フロント,2013.07.10,イン,Nベント,フロント,2013.07.10,72,6040,68.9,125
,アウト,Nベント,シニア,2013.07.10,イン,Nベント,シニア,2013.07.10,72,5228,65.3,116
,アウト,ベント,バック,2013.07.10,イン,ベント,バック,2013.07.10,72,6362,70.2,128
,アウト,ベント,レギュラー,2013.07.10,イン,ベント,レギュラー,2013.07.10,72,5887,68.0,123
,アウト,ベント,フロント,2013.07.10,イン,ベント,フロント,2013.07.10,72,5788,67.6,122
,アウト,ベント,シニア,2013.07.10,イン,ベント,シニア,2013.07.10,72,4977,63.9,113
北九州カントリー倶楽部,松,ベントメイン,バック,2016.03.24,竹,ベントメイン,バック,2016.03.24,72,6807,73.2,137
,松,ベントメイン,レギュラー,2016.03.24,竹,ベントメイン,レギュラー,2016.03.24,72,6477,71.4,133
,松,ベントメイン,フロント1,2016.03.24,竹,ベントメイン,フロント1,2016.03.24,72,6172,70.0,129
,松,ベントメイン,レディース1,2016.03.24,竹,ベントメイン,レディース1,2016.03.24,72,5728,68.0,125
,松,ベントメイン,レディース2,2016.03.24,竹,ベントメイン,レディース2,2016.03.24,72,5408,66.6,122
,松,ベントサブ,バック,2016.03.24,竹,ベントサブ,バック,2016.03.24,72,6548,71.6,132
,松,ベントサブ,レギュラー,2016.03.24,竹,ベントサブ,レギュラー,2016.03.24,72,6219,70.0,129
,松,ベントサブ,フロント1,2016.03.24,竹,ベントサブ,フロント1,2016.03.24,72,5916,68.8,127
,松,ベントサブ,レディース1,2016.03.24,竹,ベントサブ,レディース1,2016.03.24,72,5471,66.7,123
,松,ベントサブ,レディース2,2016.03.24,竹,ベントサブ,レディース2,2016.03.24,72,5150,65.4,117
,竹,ベントメイン,バック,2016.03.24,梅,ベントメイン,バック,2016.03.24,72,6401,71.1,130
,竹,ベントメイン,レギュラー,2016.03.24,梅,ベントメイン,レギュラー,2016.03.24,72,6111,69.8,126
,竹,ベントメイン,フロント1,2016.03.24,梅,ベントメイン,フロント1,2016.03.24,72,5718,68.2,122
,竹,ベントメイン,レディース1,2016.03.24,梅,ベントメイン,レディース1,2016.03.24,72,5272,66.2,118
,竹,ベントメイン,レディース2,2016.03.24,梅,ベントメイン,レディース2,2016.03.24,72,4853,64.3,114
,竹,ベントサブ,バック,2016.03.24,梅,ベントサブ,バック,2016.03.24,72,6192,69.9,126
,竹,ベントサブ,レギュラー,2016.03.24,梅,ベントサブ,レギュラー,2016.03.24,72,5904,68.4,122
,竹,ベントサブ,フロント1,2016.03.24,梅,ベントサブ,フロント1,2016.03.24,72,5509,66.9,118
,竹,ベントサブ,レディース1,2016.03.24,梅,ベントサブ,レディース1,2016.03.24,72,5067,65.1,113
,竹,ベントサブ,レディース2,2016.03.24,梅,ベントサブ,レディース2,2016.03.24,72,4600,63.1,107
,梅,ベントメイン,バック,2016.03.24,松,ベントメイン,バック,2016.03.24,72,6288,70.7,131
,梅,ベントメイン,レギュラー,2016.03.24,松,ベントメイン,レギュラー,2016.03.24,72,5998,69.2,125
,梅,ベントメイン,フロント1,2016.03.24,松,ベントメイン,フロント1,2016.03.24,72,5628,67.4,120
,梅,ベントメイン,レディース1,2016.03.24,松,ベントメイン,レディース1,2016.03.24,72,5228,65.8,115
,梅,ベントメイン,レディース2,2016.03.24,松,ベントメイン,レディース2,2016.03.24,72,5073,65.1,113
,梅,ベントサブ,バック,2016.03.24,松,ベントサブ,バック,2016.03.24,72,6072,69.5,125
,梅,ベントサブ,レギュラー,2016.03.24,松,ベントサブ,レギュラー,2016.03.24,72,5783,67.8,122
,梅,ベントサブ,フロント1,2016.03.24,松,ベントサブ,フロント1,2016.03.24,72,5415,66.1,118
,梅,ベントサブ,レディース1,2016.03.24,松,ベントサブ,レディース1,2016.03.24,72,5020,64.8,112
,梅,ベントサブ,レディース2,2016.03.24,松,ベントサブ,レディース2,2016.03.24,72,4816,63.9,109
九州ゴルフ倶楽部八幡コース,アウト,ベント,Fバック,2016.05.25,イン,ベント,Fバック,2016.05.25,72,7033,73.8,138
,アウト,ベント,バック,2016.05.25,イン,ベント,バック,2016.05.25,72,6718,72.4,134
,アウト,ベント,レギュラー,2016.05.25,イン,ベント,レギュラー,2016.05.25,72,6598,71.7,132
,アウト,ベント,フロント,2016.05.25,イン,ベント,フロント,2016.05.25,72,6240,70.2,128
,アウト,ベント,ゴールド,2016.05.25,イン,ベント,ゴールド,2016.05.25,72,5542,67.0,118
久留米カントリークラブ,アウト,コーライ,バック,2014.02.13,イン,コーライ,バック,2014.02.13,72,6007,69.5,131
,アウト,コーライ,レギュラー,2014.02.13,イン,コーライ,レギュラー,2014.02.13,72,5586,67.5,126
,アウト,コーライ,ゴールド,2014.02.13,イン,コーライ,ゴールド,2014.02.13,72,5120,65.3,121
芥屋ゴルフ倶楽部,アウト,コーライ,トーナメント,2021.07.19,イン,コーライ,トーナメント,2021.07.19,72,7210,75.1,134
,アウト,コーライ,チャンピオン,2021.07.19,イン,コーライ,チャンピオン,2021.07.19,72,7109,74.5,133
,アウト,コーライ,バック,2021.07.19,イン,コーライ,バック,2021.07.19,72,6516,71.5,128
,アウト,コーライ,レギュラー,2021.07.19,イン,コーライ,レギュラー,2021.07.19,72,6117,69.8,124
,アウト,コーライ,シニア,2021.07.19,イン,コーライ,シニア,2021.07.19,72,5535,67.0,119
,アウト,コーライ,レディース1,2021.07.19,イン,コーライ,レディース1,2021.07.19,72,5373,66.3,116
,アウト,コーライ,フォワード,2021.07.19,イン,コーライ,フォワード,2021.07.19,72,4058,59.4,99
玄海ゴルフクラブ,アウト,ベント(A),バック,2016.09.09,イン,ベント(A),バック,2016.09.09,72,6998,73.6,131
,アウト,ベント(A),レギュラー,2016.09.09,イン,ベント(A),レギュラー,2016.09.09,72,6510,71.4,127
,アウト,ベント(A),フロント1,2016.09.09,イン,ベント(A),フロント1,2016.09.09,72,6223,70.0,124
,アウト,ベント(A),ゴールド,2016.09.09,イン,ベント(A),ゴールド,2016.09.09,72,5410,66.2,116
,アウト,ベント(A),レディース,2016.09.09,イン,ベント(A),レディース,2016.09.09,72,5347,65.9,115
,アウト,ベント(B),バック,2016.09.09,イン,ベント(B),バック,2016.09.09,72,6595,71.7,129
,アウト,ベント(B),レギュラー,2016.09.09,イン,ベント(B),レギュラー,2016.09.09,72,6124,69.7,124
,アウト,ベント(B),フロント1,2016.09.09,イン,ベント(B),フロント1,2016.09.09,72,5840,68.3,121
,アウト,ベント(B),ゴールド,2016.09.09,イン,ベント(B),ゴールド,2016.09.09,72,5021,64.5,113
,アウト,ベント(B),レディース,2016.09.09,イン,ベント(B),レディース,2016.09.09,72,4958,64.2,112
古賀ゴルフ・クラブ,アウト,ベント(レギュラー),Back,2012.06.05,イン,ベント(レギュラー),Back,2012.06.05,72,6820,75.0,146
,アウト,ベント(レギュラー),Regular,2012.06.05,イン,ベント(レギュラー),Regular,2012.06.05,72,6418,73.1,141
,アウト,ベント(レギュラー),Front-1,2012.06.05,イン,ベント(レギュラー),Front-1,2012.06.05,72,6065,71.5,137
,アウト,ベント(レギュラー),Front-2,2012.06.05,イン,ベント(レギュラー),Front-2,2012.06.05,72,5800,70.3,134
,アウト,バミューダ(サブ),Back,2012.06.05,イン,バミューダ(サブ),Back,2012.06.05,72,6365,72.6,132
,アウト,バミューダ(サブ),Regular,2012.06.05,イン,バミューダ(サブ),Regular,2012.06.05,72,5963,70.7,127
,アウト,バミューダ(サブ),Front-1,2012.06.05,イン,バミューダ(サブ),Front-1,2012.06.05,72,5637,69.2,123
,アウト,バミューダ(サブ),Front-2,2012.06.05,イン,バミューダ(サブ),Front-2,2012.06.05,72,5367,68.0,120
小倉カンツリー倶楽部,アウト,ベント,フルバック,2015.03.10,イン,ベント,フルバック,2015.03.10,71,6480,71.5,131
,アウト,ベント,バック,2015.03.10,イン,ベント,バック,2015.03.10,71,6183,70.1,128
,アウト,ベント,レギュラー,2015.03.10,イン,ベント,レギュラー,2015.03.10,71,5846,68.1,126
,アウト,ベント,フロント,2015.03.10,イン,ベント,フロント,2015.03.10,71,5497,66.7,122
