,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
出雲空港カントリー倶楽部,アウト,ベント,バック,2014.04.01,イン,ベント,バック,2014.04.01,72,6747,73.1,135
,アウト,ベント,レギュラー,2014.04.01,イン,ベント,レギュラー,2014.04.01,72,6277,70.6,131
,アウト,ベント,フロント1,2014.04.01,イン,ベント,フロント1,2014.04.01,72,5913,69.0,127
,アウト,ベント,レディース,2014.04.01,イン,ベント,レディース,2014.04.01,72,5139,65.5,119
いづも大社カントリークラブ,美久我,ベント,バック,2009.11.06,国引,ベント,バック_,,72,6758,72.0,131
,美久我,ベント,レギュラー,2009.11.06,国引,ベント,レギュラー,2009.11.06,72,6393,70.3,126
,美久我,ベント,フロント1,2009.11.06,国引,ベント,フロント1,2009.11.06,72,6064,69.3,123
,美久我,ベント,フロント2,2009.11.06,国引,ベント,フロント2_,,72,5936,68.8,121
,美久我,ベント,レディース,2009.11.06,国引,ベント,レディース,2009.11.06,72,5063,65.5,111
金城カントリークラブ,美又,メインベント,バック,2018.08.20,久佐,メインベント,バック,2018.08.20,72,7050,74.7,141
,美又,メインベント,レギュラー,2018.08.20,久佐,メインベント,レギュラー,2018.08.20,72,6739,73.4,138
,美又,メインベント,フロント,2018.08.20,久佐,メインベント,フロント,2018.08.20,72,6380,71.8,135
,美又,メインベント,ゴールド,2018.08.20,久佐,メインベント,ゴールド,2018.08.20,72,5650,68.7,128
,美又,メインベント,レディース,2018.08.20,久佐,メインベント,レディース,2018.08.20,72,5399,67.6,126
,美又,サブベント,バック,2018.08.20,久佐,サブベント,バック,2018.08.20,72,6601,72.4,135
,美又,サブベント,レギュラー,2018.08.20,久佐,サブベント,レギュラー,2018.08.20,72,6282,71.1,133
,美又,サブベント,フロント,2018.08.20,久佐,サブベント,フロント,2018.08.20,72,5935,69.6,129
,美又,サブベント,ゴールド,2018.08.20,久佐,サブベント,ゴールド,2018.08.20,72,5187,66.3,124
,美又,サブベント,レディース,2018.08.20,久佐,サブベント,レディース,2018.08.20,72,5187,66.3,124
クラシック島根カントリークラブ,アウト,ベント,バック,2016.11.30,イン,ベント,バック,2016.11.30,72,6793,72.8,139
,アウト,ベント,レギュラー,2016.11.30,イン,ベント,レギュラー,2016.11.30,72,6316,70.9,133
,アウト,ベント,フロント,2016.11.30,イン,ベント,フロント,2016.11.30,72,5845,69.1,128
,アウト,ベント,レディース,2016.11.30,イン,ベント,レディース,2016.11.30,72,5198,66.3,122
島根ゴルフ倶楽部,アウト,メインベント,バック,2020.03.23,イン,メインベント,バック,2020.03.23,72,6786,72.9,130
,アウト,メインベント,レギュラー,2020.03.23,イン,メインベント,レギュラー,2020.03.23,72,6424,71.3,127
,アウト,メインベント,フロント,2020.03.23,イン,メインベント,フロント,2020.03.23,72,6081,69.8,123
,アウト,メインベント,レディース,2020.03.23,イン,メインベント,レディース,2020.03.23,72,5482,67.0,116
,アウト,メインベント,ピンク,2020.03.23,イン,メインベント,ピンク,2020.03.23,72,5076,65.2,113
,アウト,サブベント,バック,2020.03.23,イン,サブベント,バック,2020.03.23,72,6703,72.4,131
,アウト,サブベント,レギュラー,2020.03.23,イン,サブベント,レギュラー,2020.03.23,72,6342,70.9,128
,アウト,サブベント,フロント,2020.03.23,イン,サブベント,フロント,2020.03.23,72,5997,69.2,125
,アウト,サブベント,レディース,2020.03.23,イン,サブベント,レディース,2020.03.23,72,5395,66.5,118
,アウト,サブベント,ピンク,2020.03.23,イン,サブベント,ピンク,2020.03.23,72,4989,64.6,115
玉造温泉カントリークラブ,アウト,ベント,バック,2020.08.18,イン,ベント,バック,2020.08.18,72,6851,73.5,141
,アウト,ベント,レギュラー,2020.08.18,イン,ベント,レギュラー,2020.08.18,72,6507,72.1,137
,アウト,ベント,フロント,2020.08.18,イン,ベント,フロント,2020.08.18,72,6173,70.5,134
,アウト,ベント,レディース,2020.08.18,イン,ベント,レディース,2020.08.18,72,5394,67.0,126
浜田ゴルフリンクス,アウト,ベント,チャンピオン,2020.11.19,イン,ベント,チャンピオン,2020.11.19,72,7058,74.3,135
,アウト,ベント,バック,2020.11.19,イン,ベント,バック,2020.11.19,72,6642,72.5,131
,アウト,ベント,レギュラー,2020.11.19,イン,ベント,レギュラー,2020.11.19,72,6176,70.4,126
,アウト,ベント,フロント,2020.11.19,イン,ベント,フロント,2020.11.19,72,5612,67.8,119
,アウト,ベント,レディース,2020.11.19,イン,ベント,レディース,2020.11.19,72,5186,65.9,116
,アウト,ベント,ピンク,2020.11.19,イン,ベント,ピンク,2020.11.19,72,4309,61.8,107
