,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
厚木国際カントリー倶楽部,西アウト,Aグリーン,バック,2016.12.02,西イン,Aグリーン,バック,2016.12.02,72,6857,72.2,131
,西アウト,Aグリーン,レギュラー,2016.12.02,西イン,Aグリーン,レギュラー,2016.12.02,72,6452,70.4,128
,西アウト,Aグリーン,レディース,2016.12.02,西イン,Aグリーン,レディース,2016.12.02,72,5936,68.2,123
,西アウト,Bグリーン,バック,2016.12.02,西イン,Bグリーン,バック,2016.12.02,72,6464,70.3,125
,西アウト,Bグリーン,レギュラー,2016.12.02,西イン,Bグリーン,レギュラー,2016.12.02,72,6059,68.5,121
,西アウト,Bグリーン,レディース,2016.12.02,西イン,Bグリーン,レディース,2016.12.02,72,5543,66.2,116
,西イン,Aグリーン,バック,2016.12.02,東イン,ベント,バック,2020.03.26,72,6732,72.2,133
,西イン,Aグリーン,レギュラー,2016.12.02,東イン,ベント,レギュラー,2020.03.26,72,6397,70.7,131
,西イン,Aグリーン,レディース,2016.12.02,東イン,ベント,レディース,2020.03.26,72,5556,66.8,122
,西イン,Bグリーン,バック,2016.12.02,東イン,ベント,バック,2020.03.26,72,6573,71.5,130
,西イン,Bグリーン,レギュラー,2016.12.02,東イン,ベント,レギュラー,2020.03.26,72,6238,70.0,126
,西イン,Bグリーン,レディース,2016.12.02,東イン,ベント,レディース,2020.03.26,72,5397,66.0,118
,東アウト,ベント,バック,2020.03.26,東イン,ベント,バック,2020.03.26,71,6477,71.6,134
,東アウト,ベント,レギュラー,2020.03.26,東イン,ベント,レギュラー,2020.03.26,71,6200,70.3,132
,東アウト,ベント,フロント1,2020.03.26,東イン,ベント,フロント1,2020.03.26,71,5835,68.5,127
,東アウト,ベント,フロント2,2020.03.26,東イン,ベント,フロント2,2020.03.26,71,5435,66.8,122
,東アウト,ベント,レディース,2020.03.26,東イン,ベント,レディース,2020.03.26,71,4970,64.5,117
,東イン,ベント,バック,2020.03.26,西アウト,Aグリーン,バック,2016.12.02,72,6769,73.0,135
,東イン,ベント,レギュラー,2020.03.26,西アウト,Aグリーン,レギュラー,2016.12.02,72,6465,71.7,132
,東イン,ベント,レディース,2020.03.26,西アウト,Aグリーン,レディース,2016.12.02,72,5578,67.6,123
,東イン,ベント,バック,2020.03.26,西アウト,Bグリーン,バック,2016.12.02,72,6535,71.8,132
,東イン,ベント,レギュラー,2020.03.26,西アウト,Bグリーン,レギュラー,2016.12.02,72,6231,70.5,130
,東イン,ベント,レディース,2020.03.26,西アウト,Bグリーン,レディース,2016.12.02,72,5344,66.4,120
伊勢原カントリークラブ,アウト,Rグリーン,バック,2018.07.02,イン,Rグリーン,バック,2018.07.02,72,5945,69.0,127
,アウト,Rグリーン,レギュラー,2018.07.02,イン,Rグリーン,レギュラー,2018.07.02,72,5658,67.9,124
,アウト,Rグリーン,レディース,2018.07.02,イン,Rグリーン,レディース,2018.07.02,72,5027,65.0,119
,アウト,Lグリーン,バック,2018.07.02,イン,Lグリーン,バック,2018.07.02,72,5939,68.2,126
,アウト,Lグリーン,レギュラー,2018.07.02,イン,Lグリーン,レギュラー,2018.07.02,72,5652,66.9,124
,アウト,Lグリーン,レディース,2018.07.02,イン,Lグリーン,レディース,2018.07.02,72,5021,64.1,118
磯子カンツリークラブ,アウト,Aグリーン,バック,2010.06.23,イン,Aグリーン,バック,2010.06.23,72,6462,71.1,128
,アウト,Aグリーン,レギュラー,2010.06.23,イン,Aグリーン,レギュラー,2010.06.23,72,6221,70.1,125
,アウト,Aグリーン,フロント1,2010.06.23,イン,Aグリーン,フロント1,2010.06.23,72,5986,69.2,123
,アウト,Aグリーン,フロント2,2010.06.23,イン,Aグリーン,フロント2,2010.06.23,72,5429,67.0,116
,アウト,Bグリーン,バック,2010.06.23,イン,Bグリーン,バック,2010.06.23,72,6158,69.8,124
,アウト,Bグリーン,レギュラー,2010.06.23,イン,Bグリーン,レギュラー,2010.06.23,72,5907,68.8,121
,アウト,Bグリーン,フロント1,2010.06.23,イン,Bグリーン,フロント1,2010.06.23,72,5679,68.0,119
,アウト,Bグリーン,フロント2,2010.06.23,イン,Bグリーン,フロント2,2010.06.23,72,5119,66.1,114
大秦野カントリークラブ,OUT,Aグリーン,バック,2021.07.01,IN,Aグリーン,バック,2021.07.01,71,5672,68.2,121
,OUT,Aグリーン,レギュラー,2021.07.01,IN,Aグリーン,レギュラー,2021.07.01,71,5412,67.1,119
,OUT,Aグリーン,フロント1,2021.07.01,IN,Aグリーン,フロント1,2021.07.01,71,4962,65.2,115
,OUT,Aグリーン,フロント2,2021.07.01,IN,Aグリーン,フロント2,2021.07.01,71,4787,64.5,113
,OUT,Bグリーン,バック,2021.07.01,IN,Bグリーン,バック,2021.07.01,71,5514,67.2,121
,OUT,Bグリーン,レギュラー,2021.07.01,IN,Bグリーン,レギュラー,2021.07.01,71,5254,66.1,118
,OUT,Bグリーン,フロント1,2021.07.01,IN,Bグリーン,フロント1,2021.07.01,71,4943,64.8,115
,OUT,Bグリーン,フロント2,2021.07.01,IN,Bグリーン,フロント2,2021.07.01,71,4709,63.8,113
小田原ゴルフ倶楽部松田コース,アウト,Aグリーン,バック,2010.04.02,イン,Aグリーン,バック,2010.04.02,72,5812,68.5,121
,アウト,Aグリーン,レギュラー,2010.04.02,イン,Aグリーン,レギュラー,2010.04.02,72,5621,67.8,118
,アウト,Aグリーン,フロント1,2010.04.02,イン,Aグリーン,フロント1,2010.04.02,72,5455,67.2,117
,アウト,Aグリーン,フロント2,2010.04.02,イン,Aグリーン,フロント2,2010.04.02,72,5135,66.2,114
,アウト,Bグリーン,バック,2010.04.02,イン,Bグリーン,バック,2010.04.02,72,5390,66.7,115
,アウト,Bグリーン,レギュラー,2010.04.02,イン,Bグリーン,レギュラー,2010.04.02,72,5199,66.1,114
,アウト,Bグリーン,フロント1,2010.04.02,イン,Bグリーン,フロント1,2010.04.02,72,5027,65.5,111
,アウト,Bグリーン,フロント2,2010.04.02,イン,Bグリーン,フロント2,2010.04.02,72,4707,64.4,109
小田原城カントリー倶楽部,アウト,ベント,バック1,2015.11.26,イン,ベント,バック1,2015.11.26,72,5509,67.0,125
,アウト,ベント,バック2,2015.11.26,イン,ベント,バック2,2015.11.26,72,5474,66.9,125
,アウト,ベント,レギュラー,2015.11.26,イン,ベント,レギュラー,2015.11.26,72,5186,65.7,121
,アウト,ベント,フロント1,2015.11.26,イン,ベント,フロント1,2015.11.26,72,4736,63.7,118
,アウト,ベント,フロント2,2015.11.26,イン,ベント,フロント2,2015.11.26,72,4648,63.4,117
小田原湯本カントリークラブ,アウト,ベント,バック,2010.11.04,イン,ベント,バック,2010.11.04,71,6246,70.2,125
,アウト,ベント,レギュラー,2010.11.04,イン,ベント,レギュラー,2010.11.04,71,5772,68.5,121
,アウト,ベント,フロント1,2010.11.04,イン,ベント,フロント1,2010.11.04,71,5492,67.3,117
,アウト,コーライ,バック,2010.11.04,イン,コーライ,バック,2010.11.04,71,6209,69.9,125
,アウト,コーライ,レギュラー,2010.11.04,イン,コーライ,レギュラー,2010.11.04,71,5735,68.1,119
,アウト,コーライ,フロント1,2010.11.04,イン,コーライ,フロント1,2010.11.04,71,5455,67.0,116
神奈川カントリークラブ,東,Aグリーン,バック,2019.07.23,南,Aグリーン,バック,2019.07.23,72,5848,69.2,128
,東,Aグリーン,レギュラー,2019.07.23,南,Aグリーン,レギュラー,2019.07.23,72,5577,67.9,124
,東,Aグリーン,フロント,2019.07.23,南,Aグリーン,フロント,2019.07.23,72,4616,63.4,113
,東,Bグリーン,バック,2019.07.23,南,Bグリーン,バック,2019.07.23,72,5541,67.5,124
,東,Bグリーン,レギュラー,2019.07.23,南,Bグリーン,レギュラー,2019.07.23,72,5273,66.2,121
,東,Bグリーン,フロント,2019.07.23,南,Bグリーン,フロント,2019.07.23,72,4300,61.8,107
,南,Aグリーン,バック,2019.07.23,西,Aグリーン,バック,2019.07.23,72,5376,67.1,120
,南,Aグリーン,レギュラー,2019.07.23,西,Aグリーン,レギュラー,2019.07.23,72,5131,65.9,115
,南,Aグリーン,フロント,2019.07.23,西,Aグリーン,フロント,2019.07.23,72,4336,62.1,106
,南,Bグリーン,バック,2019.07.23,西,Bグリーン,バック,2019.07.23,72,5153,65.7,116
,南,Bグリーン,レギュラー,2019.07.23,西,Bグリーン,レギュラー,2019.07.23,72,4908,64.5,113
,南,Bグリーン,フロント,2019.07.23,西,Bグリーン,フロント,2019.07.23,72,4106,61.0,103
,西,Aグリーン,バック,2019.07.23,東,Aグリーン,バック,2019.07.23,72,5644,68.5,121
,西,Aグリーン,レギュラー,2019.07.23,東,Aグリーン,レギュラー,2019.07.23,72,5340,67.0,115
,西,Aグリーン,フロント,2019.07.23,東,Aグリーン,フロント,2019.07.23,72,4760,64.1,109
,西,Bグリーン,バック,2019.07.23,東,Bグリーン,バック,2019.07.23,72,5412,67.0,120
,西,Bグリーン,レギュラー,2019.07.23,東,Bグリーン,レギュラー,2019.07.23,72,5111,65.5,117
,西,Bグリーン,フロント,2019.07.23,東,Bグリーン,フロント,2019.07.23,72,4528,62.8,108
鎌倉カントリークラブ,アウト,Kグリーン,フルバック,2021.12.01,イン,Kグリーン,フルバック,2021.12.01,72,6107,69.6,124
,アウト,Kグリーン,バック,2021.12.01,イン,Kグリーン,バック,2021.12.01,72,5953,68.9,123
,アウト,Kグリーン,レギュラー,2021.12.01,イン,Kグリーン,レギュラー,2021.12.01,72,5684,67.8,119
,アウト,Kグリーン,フロント1,2021.12.01,イン,Kグリーン,フロント1,2021.12.01,72,4754,63.4,111
,アウト,Bグリーン,フルバック,2021.12.01,イン,Bグリーン,フルバック,2021.12.01,72,6110,69.4,125
,アウト,Bグリーン,バック,2021.12.01,イン,Bグリーン,バック,2021.12.01,72,5973,68.7,124
,アウト,Bグリーン,レギュラー,2021.12.01,イン,Bグリーン,レギュラー,2021.12.01,72,5698,67.6,122
,アウト,Bグリーン,フロント1,2021.12.01,イン,Bグリーン,フロント1,2021.12.01,72,4768,63.4,112
清川カントリークラブ,アウト,ベント,Champion,2015.11.18,イン,ベント,Champion,2015.11.18,72,6299,70.8,131
,アウト,ベント,Back,2015.11.18,イン,ベント,Back,2015.11.18,72,6209,70.4,130
,アウト,ベント,Regular,2015.11.18,イン,ベント,Regular,2015.11.18,72,5820,68.6,126
,アウト,ベント,Front 1,2015.11.18,イン,ベント,Front 1,2015.11.18,72,5295,66.1,119
,アウト,ベント,Front 2,2015.11.18,イン,ベント,Front 2,2015.11.18,72,5089,65.1,118
相模カンツリー倶楽部,アウト,Aグリーン,チャンピオン,2020.03.05,イン,Aグリーン,チャンピオン,2020.03.05,72,6639,72.2,131
,アウト,Aグリーン,バック,2020.03.05,イン,Aグリーン,バック,2020.03.05,72,6439,71.2,129
,アウト,Aグリーン,レギュラー,2020.03.05,イン,Aグリーン,レギュラー,2020.03.05,72,6172,69.8,128
,アウト,Aグリーン,フロント,2020.03.05,イン,Aグリーン,フロント,2020.03.05,72,5919,68.6,124
,アウト,Bグリーン,チャンピオン,2020.03.05,イン,Bグリーン,チャンピオン,2020.03.05,71,6390,71.0,126
,アウト,Bグリーン,バック,2020.03.05,イン,Bグリーン,バック,2020.03.05,71,6190,70.0,125
,アウト,Bグリーン,レギュラー,2020.03.05,イン,Bグリーン,レギュラー,2020.03.05,71,5930,68.7,122
,アウト,Bグリーン,フロント,2020.03.05,イン,Bグリーン,フロント,2020.03.05,71,5679,67.4,120
相模湖カントリークラブ,藤,Aグリーン,バック,2020.03.24,桜,Aグリーン,バック,2020.03.24,72,6597,71.5,134
,藤,Aグリーン,レギュラー,2020.03.24,桜,Aグリーン,レギュラー,2020.03.24,72,6175,69.6,130
,藤,Aグリーン,フロント1,2020.03.24,桜,Aグリーン,フロント1,2020.03.24,72,5713,67.5,126
