,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
エメラルドコーストゴルフリンクス,アウト,ティフトン,チャンピオン,2018.03.14,イン,ティフトン,チャンピオン,2018.03.14,72,6912,79.8,147
,アウト,ティフトン,バック,2018.03.14,イン,ティフトン,バック,2018.03.14,72,6410,77.4,140
,アウト,ティフトン,レギュラー,2018.03.14,イン,ティフトン,レギュラー,2018.03.14,72,6025,75.2,137
,アウト,ティフトン,レディース,2018.03.14,イン,ティフトン,レディース,2018.03.14,72,5458,71.4,126
沖縄カントリークラブ,アウト,ヒメコーライ,バック,2019.07.09,イン,ヒメコーライ,バック,2019.07.09,70,5385,73.1,133
,アウト,ヒメコーライ,レギュラー,2019.07.09,イン,ヒメコーライ,レギュラー,2019.07.09,70,5053,70.6,131
,アウト,ヒメコーライ,レディース,2019.07.09,イン,ヒメコーライ,レディース,2019.07.09,70,4612,68.0,127
オリオン嵐山ゴルフ倶楽部,アウト,ティフトン,フロント1,2006.10.30,イン,ティフトン,フロント1,2006.10.30,72,6028,73.8,131
,アウト,ティフトン,フロント2,2006.10.30,イン,ティフトン,フロント2,2006.10.30,72,5338,70.0,120
オーシャンキャッスルカントリークラブ,アウト,コーライ,フルバック,2016.02.10,イン,コーライ,フルバック,2016.02.10,72,6602,80.0,147
,アウト,コーライ,レギュラー,2016.02.10,イン,コーライ,レギュラー,2016.02.10,72,6057,77.0,141
,アウト,コーライ,フロント,2016.02.10,イン,コーライ,フロント,2016.02.10,72,5568,74.0,135
,アウト,コーライ,レディース,2016.02.10,イン,コーライ,レディース,2016.02.10,72,4796,68.6,126
カヌチャゴルフコース,アウト,コーライ,バック,2015.05.14,イン,コーライ,バック,2015.05.14,72,6937,79.4,146
,アウト,コーライ,レギュラー,2015.05.14,イン,コーライ,レギュラー,2015.05.14,72,6490,76.9,142
,アウト,コーライ,フロント,2015.05.14,イン,コーライ,フロント,2015.05.14,72,6023,74.3,135
,アウト,コーライ,レディース,2015.05.14,イン,コーライ,レディース,2015.05.14,72,5104,69.2,125
かねひで喜瀬カントリークラブ,アウト,ティフトン,レギュラー,2006.10.30,イン,ティフトン,レギュラー,2006.10.30,72,6230,74.6,133
,アウト,ティフトン,レディース,2006.10.30,イン,ティフトン,レディース,2006.10.30,72,5482,70.6,122
守礼カントリークラブ,アウト,ベント,バック,2014.04.11,イン,ベント,バック,2014.04.11,70,6109,74.9,130
,アウト,ベント,レギュラー,2014.04.11,イン,ベント,レギュラー,2014.04.11,70,5589,72.9,126
,アウト,ベント,フロント,2014.04.11,イン,ベント,フロント,2014.04.11,70,4904,68.7,118
ジ・アッタテラスゴルフリゾ-ト,アウト,ベント,レギュラー,2011.03.28,イン,ベント,レギュラー,2011.03.28,72,6288,76.6,135
,アウト,ベント,レディース,2011.03.28,イン,ベント,レディース,2011.03.28,72,5572,72.5,126
美らオーチャードゴルフ倶楽部,アウト,コーライ,フルバック,2014.04.09,イン,コーライ,フルバック,2014.04.09,72,6138,75.9,136
,アウト,コーライ,バック,2014.04.09,イン,コーライ,バック,2014.04.09,72,6021,75.2,135
,アウト,コーライ,レギュラー,2014.04.09,イン,コーライ,レギュラー,2014.04.09,72,5627,73.0,131
,アウト,コーライ,レディース,2014.04.09,イン,コーライ,レディース,2014.04.09,72,5160,70.4,125
那覇ゴルフ倶楽部,アウト,チャンピオンドアーフ,レギュラー,2013.11.14,イン,チャンピオンドアーフ,レギュラー,2013.11.14,72,6713,79.4,146
