,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
上野原カントリークラブ,アウト,Aグリーン,バック,2019.07.30,イン,Aグリーン,バック,2019.07.30,72,6379,78.2,140
,アウト,Aグリーン,レギュラー,2019.07.30,イン,Aグリーン,レギュラー,2019.07.30,72,5960,75.7,136
,アウト,Aグリーン,フロント,2019.07.30,イン,Aグリーン,フロント,2019.07.30,72,5633,73.8,133
,アウト,Aグリーン,レディース1,2019.07.30,イン,Aグリーン,レディース1,2019.07.30,72,5019,70.3,126
,アウト,Aグリーン,レディース2,2019.07.30,イン,Aグリーン,レディース2,2019.07.30,72,4311,66.2,117
,アウト,Bグリーン,バック,2019.07.30,イン,Bグリーン,バック,2019.07.30,72,5947,75.6,136
,アウト,Bグリーン,レギュラー,2019.07.30,イン,Bグリーン,レギュラー,2019.07.30,72,5528,73.1,131
,アウト,Bグリーン,フロント,2019.07.30,イン,Bグリーン,フロント,2019.07.30,72,5198,71.1,129
,アウト,Bグリーン,レディース1,2019.07.30,イン,Bグリーン,レディース1,2019.07.30,72,4587,67.8,119
,アウト,Bグリーン,レディース2,2019.07.30,イン,Bグリーン,レディース2,2019.07.30,72,3879,63.8,110
丘の公園清里ゴルフコース,富士山,ベント,バック,2014.10.23,駒ヶ岳,ベント,バック,2014.10.23,72,6658,78.0,146
,富士山,ベント,レギュラー,2014.10.23,駒ヶ岳,ベント,レギュラー,2014.10.23,72,6243,75.6,142
,富士山,ベント,フロント,2014.10.23,駒ヶ岳,ベント,フロント,2014.10.23,72,5901,73.7,139
,富士山,ベント,レディース,2014.10.23,駒ヶ岳,ベント,レディース,2014.10.23,72,5552,71.6,134
オリムピックカントリークラブ,フジザクラ,ベント,チャンピオン,2014.03.18,ハナミズキ,ベント,チャンピオン,2014.03.18,72,6955,80.1,140
,フジザクラ,ベント,バック,2014.03.18,ハナミズキ,ベント,バック,2014.03.18,72,6558,77.8,136
,フジザクラ,ベント,レギュラー,2014.03.18,ハナミズキ,ベント,レギュラー,2014.03.18,72,6101,75.1,131
,フジザクラ,ベント,フロント,2014.03.18,ハナミズキ,ベント,フロント,2014.03.18,72,6012,74.6,129
