,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
有田東急ゴルフクラブ,ブルー,ベント,チャンピオン,2017.06.22,レッド,ベント,チャンピオン,2017.06.22,72,7086,73.5,135
,ブルー,ベント,バック,2017.06.22,レッド,ベント,バック,2017.06.22,72,6677,71.8,131
,ブルー,ベント,レギュラー,2017.06.22,レッド,ベント,レギュラー,2017.06.22,72,6249,69.8,127
いなみカントリークラブフジ,アウト,ベント,バック,1997.01.01,イン,ベント,バック,1997.01.01,72,6381,70.2,125
,アウト,ベント,レギュラー,1997.01.01,イン,ベント,レギュラー,1997.01.01,72,5804,67.9,118
,アウト,ベント,フロント1,1997.01.01,イン,ベント,フロント1,1997.01.01,72,5304,65.9,113
小倉カントリー倶楽部,アウト,ベント,バック,2014.12.17,イン,ベント,バック,2014.12.17,72,6051,69.9,127
,アウト,ベント,レギュラー,2014.12.17,イン,ベント,レギュラー,2014.12.17,72,5896,69.2,125
,アウト,ベント,フロント,2014.12.17,イン,ベント,フロント,2014.12.17,72,5533,67.5,122
海南高原カントリークラブ,鏡石アウト,ベント,バック,1991.06.04,鏡石イン,ベント,バック,1991.06.04,74,7251,74.8,139
,鏡石アウト,ベント,レギュラー,1991.06.04,鏡石イン,ベント,レギュラー,1991.06.04,74,6953,73.7,136
,生石アウト,ベント,バック,1991.06.04,生石イン,ベント,バック,1991.06.04,72,6638,71.7,130
,生石アウト,ベント,レギュラー,1991.06.04,生石イン,ベント,レギュラー,1991.06.04,72,6342,70.6,127
,長峰,ベント,バック,1991.06.04,鏡石アウト,ベント,バック,1991.06.04,73,7335,74.4,138
,長峰,ベント,レギュラー,1991.06.04,鏡石アウト,ベント,レギュラー,1991.06.04,73,7025,72.9,133
,長峰,ベント,バック,1991.06.04,鏡石イン,ベント,バック,1991.06.04,73,6924,72.8,134
,長峰,ベント,レギュラー,1991.06.04,鏡石イン,ベント,レギュラー,1991.06.04,73,6696,71.4,130
,長峰,ベント,バック,1991.06.04,生石アウト,ベント,バック,1991.06.04,72,6749,72.5,132
,長峰,ベント,レギュラー,1991.06.04,生石アウト,ベント,レギュラー,1991.06.04,72,6469,71.0,128
