,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,上賀茂アウト,ベント(サブ),フロント,2014.07.28,上賀茂イン,ベント(サブ),フロント,2014.07.28,69,4754,64.0,128
,舟山アウト,コーライ,バック,2014.12.15,舟山イン,コーライ,バック,2014.12.15,66,4627,63.7,120
,舟山アウト,コーライ,レギュラー,2014.12.15,舟山イン,コーライ,レギュラー,2014.12.15,66,4287,62.7,118
,舟山アウト,コーライ,フロント,2014.12.15,舟山イン,コーライ,フロント,2014.12.15,66,4008,61.9,116
協和ゴルフクラブ,アウト,ベント,バック,2009.10.06,イン,ベント,バック,2009.10.06,72,6495,71.0,128
,アウト,ベント,レギュラー,2009.10.06,イン,ベント,レギュラー,2009.10.06,72,6055,69.2,123
久美浜カンツリークラブ,アウト,ベント,チャンピオン,2019.04.10,イン,ベント,チャンピオン,2019.04.10,72,6551,71.1,136
,アウト,ベント,レギュラー,2019.04.10,イン,ベント,レギュラー,2019.04.10,72,6137,69.1,132
クラウンヒルズ京都ゴルフ倶楽部,アウト,ベント,バック,1997.11.11,イン,ベント,バック,1997.11.11,72,6245,70.1,125
,アウト,ベント,レギュラー,1997.11.11,イン,ベント,レギュラー,1997.11.11,72,5807,68.3,120
,アウト,ベント,フロント1,1997.11.11,イン,ベント,フロント1,1997.11.11,72,5394,66.7,115
グランベール京都ゴルフ倶楽部,イーストアウト,ベント,バック,2012.12.06,イーストイン,ベント,バック,2012.12.06,72,7003,73.8,137
,イーストアウト,ベント,レギュラー,2012.12.06,イーストイン,ベント,レギュラー,2012.12.06,72,6521,71.6,133
,イーストアウト,ベント,フロント,2012.12.06,イーストイン,ベント,フロント,2012.12.06,72,6135,69.6,126
,イーストアウト,ベント,レディース,2012.12.06,イーストイン,ベント,レディース,2012.12.06,72,5700,67.6,122
,ウエストアウト,ベント(右),バック,2013.05.10,ウエストイン,ベント(右),バック,2013.05.10,72,6931,73.3,132
,ウエストアウト,ベント(右),レギュラー,2013.05.10,ウエストイン,ベント(右),レギュラー,2013.05.10,72,6506,71.2,130
,ウエストアウト,ベント(右),フロント,2013.05.10,ウエストイン,ベント(右),フロント,2013.05.10,72,6129,69.5,127
,ウエストアウト,ベント(右),レディース,2013.05.10,ウエストイン,ベント(右),レディース,2013.05.10,72,5704,67.5,124
,ウエストアウト,ベント,バック,2013.05.10,ウエストイン,ベント,バック,2013.05.10,72,6746,72.3,129
,ウエストアウト,ベント,レギュラー,2013.05.10,ウエストイン,ベント,レギュラー,2013.05.10,72,6320,70.3,126
,ウエストアウト,ベント,フロント,2013.05.10,ウエストイン,ベント,フロント,2013.05.10,72,5944,68.6,122
,ウエストアウト,ベント,レディース,2013.05.10,ウエストイン,ベント,レディース,2013.05.10,72,5519,66.7,118
城陽カントリー倶楽部,東・アウト,ベント,Back1,2011.09.10,東・イン,ベント,Back1,2011.09.10,72,7014,75.1,143
,東・アウト,ベント,Back2,2011.09.10,東・イン,ベント,Back2,2011.09.10,72,6808,74.0,141
,東・アウト,ベント,Regular,2011.09.10,東・イン,ベント,Regular,2011.09.10,72,6525,72.5,138
,東・アウト,ベント,Front1,2011.09.10,東・イン,ベント,Front1,2011.09.10,72,6206,70.9,135
,東・アウト,ベント,Front2,2011.09.10,東・イン,ベント,Front2,2011.09.10,72,5634,68.4,129
,西・アウト,ベント,Back,2018.05.02,西・イン,ベント,Back,2018.05.02,71,6241,71.0,142
,西・アウト,ベント,Regular,2018.05.02,西・イン,ベント,Regular,2018.05.02,71,5951,69.7,137
,西・アウト,ベント,Front1,2018.05.02,西・イン,ベント,Front1,2018.05.02,71,5714,68.4,134
,西・アウト,ベント,Front2,2018.05.02,西・イン,ベント,Front2,2018.05.02,71,5364,66.8,129
,西・アウト,ベント,カジュアル,2018.05.02,西・イン,ベント,カジュアル,2018.05.02,71,3871,60.0,113
太閤坦カントリークラブ,アウト,コーライ,バック,1971.07.01,イン,コーライ,バック,1971.07.01,72,6907,71.6,130
,アウト,コーライ,レギュラー,1971.07.01,イン,コーライ,レギュラー,1971.07.01,72,6358,68.5,121
田辺カントリー倶楽部,アウト,ベント,チャンピオン,2011.08.24,イン,ベント,チャンピオン,2011.08.24,72,6880,74.4,148
,アウト,ベント,バック,2011.08.24,イン,ベント,バック,2011.08.24,72,6450,72.4,143
,アウト,ベント,レギュラー,2011.08.24,イン,ベント,レギュラー,2011.08.24,72,6139,71.0,140
,アウト,ベント,ゴールド,2014.06.25,イン,ベント,ゴールド,2014.06.25,72,5595,68.2,134
,アウト,ベント,ダイヤモンド,2011.08.24,イン,ベント,ダイヤモンド,2011.08.24,72,4743,64.4,124
月ヶ瀬カントリークラブ,アウト,コーライ,バック,1996.05.01,イン,コーライ,バック,1996.05.01,72,6918,72.3,132
,アウト,コーライ,レギュラー,1996.05.01,イン,コーライ,レギュラー,1996.05.01,72,6624,70.8,128
日清都カントリークラブ,宇治,ベント,ブラック,2014.05.29,醍醐,ベント,ブラック,2014.05.29,72,6479,72.3,138
,宇治,ベント,ブルー,2014.05.29,醍醐,ベント,ブルー,2014.05.29,72,6160,70.7,134
,宇治,ベント,ホワイト,2014.05.29,醍醐,ベント,ホワイト,2014.05.29,72,5829,69.2,130
,宇治,ベント,ゴールド,2014.05.29,醍醐,ベント,ゴールド,2014.05.29,72,5317,66.7,125
,醍醐,ベント,ブラック,2014.05.29,都,ベント,ブラック,2014.05.29,72,6366,70.7,136
,醍醐,ベント,ブルー,2014.05.29,都,ベント,ブルー,2014.05.29,72,6033,69.2,132
,醍醐,ベント,ホワイト,2014.05.29,都,ベント,ホワイト,2014.05.29,72,5780,68.0,129
,醍醐,ベント,ゴールド,2014.05.29,都,ベント,ゴールド,2014.05.29,72,5354,65.9,124
,都,ベント,ブラック,2014.05.29,宇治,ベント,ブラック,2014.05.29,72,6567,72.0,139
,都,ベント,ブルー,2014.05.29,宇治,ベント,ブルー,2014.05.29,72,6329,70.9,136
,都,ベント,ホワイト,2014.05.29,宇治,ベント,ホワイト,2014.05.29,72,5967,69.2,132
,都,ベント,ゴールド,2014.05.29,宇治,ベント,ゴールド,2014.05.29,72,5393,66.4,127
東城陽ゴルフ倶楽部,アウト,ベント,バック,2010.12.09,イン,ベント,バック,2010.12.09,72,6282,71.9,136
,アウト,ベント,レギュラー,2010.12.09,イン,ベント,レギュラー,2010.12.09,72,6065,70.9,134
,アウト,ベント,フロント,2010.12.09,イン,ベント,フロント,2010.12.09,72,5697,69.3,130
,アウト,ベント,ゴールド,2010.12.09,イン,ベント,ゴールド,2010.12.09,72,5029,66.9,122
,アウト,ベント,プラチナ,2010.12.09,イン,ベント,プラチナ,2010.12.09,72,4200,63.2,112
福知山カントリー倶楽部,アウト,コーライ,バック,1980.08.01,イン,コーライ,バック,1980.08.01,72,6701,71.1,128
,アウト,コーライ,レギュラー,1980.08.01,イン,コーライ,レギュラー,1980.08.01,72,6318,69.3,123
,アウト,コーライ,フロント1,1980.08.01,イン,コーライ,フロント1,1980.08.01,72,5999,67.9,118
舞鶴カントリークラブ,アウト,ベント,バック,2015.08.19,イン,ベント,バック,2015.08.19,72,7057,73.9,136
,アウト,ベント,レギュラー,2015.08.19,イン,ベント,レギュラー,2015.08.19,72,6671,72.1,133
,アウト,ベント,フロント1,2015.08.19,イン,ベント,フロント1,2015.08.19,72,6244,70.2,128
,アウト,ベント,レディース,2015.08.19,イン,ベント,レディース,2015.08.19,72,5109,65.9,121
,アウト,ベント,研修会,2015.08.19,イン,ベント,研修会,2015.08.19,72,6820,72.8,133
美加ノ原カンツリークラブ,かもOUT,ベント(メイン),バック,2009.05.12,かもIN,ベント(メイン),バック,2009.05.12,72,6270,69.7,124
,かもOUT,ベント(メイン),レギュラー,2009.05.12,かもIN,ベント(メイン),レギュラー,2009.05.12,72,6015,68.6,121
,かもOUT,ベント(メイン),フロント,2009.05.12,かもIN,ベント(メイン),フロント,2009.05.12,72,5807,67.9,118
,かもOUT,ベント(サブ),バック,2009.05.12,かもIN,ベント(サブ),バック,2009.05.12,72,5969,68.6,121
,かもOUT,ベント(サブ),レギュラー,2009.05.12,かもIN,ベント(サブ),レギュラー,2009.05.12,72,5714,67.6,118
,かもOUT,ベント(サブ),フロント,2009.05.12,かもIN,ベント(サブ),フロント,2009.05.12,72,5506,66.8,115
,みかさOUT,ベント(メイン),バック,2009.05.12,みかさIN,ベント(メイン),バック,2009.05.12,72,6433,71.3,129
,みかさOUT,ベント(メイン),レギュラー,2009.05.12,みかさIN,ベント(メイン),レギュラー,2009.05.12,72,6167,70.2,125
,みかさOUT,ベント(メイン),フロント,2009.05.12,みかさIN,ベント(メイン),フロント,2009.05.12,72,5941,69.3,123
,みかさOUT,ベント(サブ),バック,2009.05.12,みかさIN,ベント(サブ),バック,2009.05.12,72,6110,70.0,125
,みかさOUT,ベント(サブ),レギュラー,2009.05.12,みかさIN,ベント(サブ),レギュラー,2009.05.12,72,5844,68.9,122
,みかさOUT,ベント(サブ),フロント,2009.05.12,みかさIN,ベント(サブ),フロント,2009.05.12,72,5618,67.9,118
瑞穂ゴルフ倶楽部,アウト,ベント,バック,2017.05.23,イン,ベント,バック,2017.05.23,72,6848,72.4,129
,アウト,ベント,レギュラー,2017.05.23,イン,ベント,レギュラー,2017.05.23,72,6427,70.4,125
,アウト,ベント,フロント,2017.05.23,イン,ベント,フロント,2017.05.23,72,5994,68.5,121
宮津カントリークラブ,アウト,ベント,バック,2019.04.09,イン,ベント,バック,2019.04.09,72,6638,72.1,135
,アウト,ベント,レギュラー,2019.04.09,イン,ベント,レギュラー,2019.04.09,72,6185,70.1,130
,アウト,ベント,フロント1,2019.04.09,イン,ベント,フロント1,2019.04.09,72,5857,68.5,126
レイクフォレストリゾート,松,ベント,バック,1989.06.22,楠,ベント,バック,1989.06.22,72,6791,71.8,130
,松,ベント,レギュラー_,,楠,ベント,レギュラー_,,72,6463,70.2,125
,松,ベント,フロント1,1989.06.22,楠,ベント,フロント1,1989.06.22,72,6094,68.4,120
,楠,ベント,バック,1989.06.22,樫,ベント,バック,1989.06.22,72,6705,71.4,129
,楠,ベント,レギュラー,1989.06.22,樫,ベント,レギュラー,1989.06.22,72,6381,69.8,124
,楠,ベント,フロント1,1989.06.22,樫,ベント,フロント1,1989.06.22,72,6019,68.1,119
,樫,ベント,バック,1989.06.22,松,ベント,バック_,,72,6710,71.2,129
,樫,ベント,レギュラー,1989.06.22,松,ベント,レギュラー,1989.06.22,72,6410,69.8,124
,樫,ベント,フロント1,1989.06.22,松,ベント,フロント1_,,72,6055,68.1,119
,センチュリーアウト,ベント,バック,1986.08.17,センチュリーイン,ベント,バック,1986.08.17,72,6769,72.4,132
,センチュリーアウト,ベント,レギュラー,1986.08.17,センチュリーイン,ベント,レギュラー,1986.08.17,72,6358,70.4,126
,センチュリーアウト,ベント,フロント1,1986.08.17,センチュリーイン,ベント,フロント1,1986.08.17,72,5874,68.4,120
れいせんゴルフ倶楽部,アウト,ベント,バック,2019.08.26,イン,ベント,バック,2019.08.26,72,6496,71.6,129
,アウト,ベント,レギュラー,2019.08.26,イン,ベント,レギュラー,2019.08.26,72,6019,69.3,126
,アウト,ベント,フロント1,2019.08.26,イン,ベント,フロント1,2019.08.26,72,5623,67.5,121
