,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿寒カントリークラブ,まりも,ベント,バック,2013.08.30,丹頂,ベント,バック,2013.08.30,72,7102,73.8,134
,まりも,ベント,レギュラー,2013.08.30,丹頂,ベント,レギュラー,2013.08.30,72,6560,71.4,128
,まりも,ベント,フロント,2013.08.30,丹頂,ベント,フロント,2013.08.30,72,5997,68.9,122
,まりも,ベント,ゴールド・レディース,2013.08.30,丹頂,ベント,ゴールド・レディース,2013.08.30,72,5511,66.7,117
,丹頂,ベント,バック,2013.08.30,ピリカ,ベント,バック,2013.08.30,72,7045,74.2,141
,丹頂,ベント,レギュラー,2013.08.30,ピリカ,ベント,レギュラー,2013.08.30,72,6336,71.0,133
,丹頂,ベント,フロント,2013.08.30,ピリカ,ベント,フロント,2013.08.30,72,5826,68.7,128
,丹頂,ベント,ゴールド・レディース,2013.08.30,ピリカ,ベント,ゴールド・レディース,2013.08.30,72,5327,66.4,122
,ピリカ,ベント,バック,2013.08.30,まりも,ベント,バック,2013.08.30,72,7091,74.2,139
,ピリカ,ベント,レギュラー,2013.08.30,まりも,ベント,レギュラー,2013.08.30,72,6336,70.8,131
,ピリカ,ベント,フロント,2013.08.30,まりも,ベント,フロント,2013.08.30,72,5855,68.6,127
,ピリカ,ベント,ゴールド・レディース,2013.08.30,まりも,ベント,ゴールド・レディース,2013.08.30,72,5612,67.5,123
旭川国際カントリークラブ,アウト,ベント,バック,2012.05.18,イン,ベント,バック,2012.05.18,72,6963,72.3,118
,アウト,ベント,レギュラー,2012.05.18,イン,ベント,レギュラー,2012.05.18,72,6658,70.7,117
,アウト,ベント,フロント,2012.05.18,イン,ベント,フロント,2012.05.18,72,6455,69.7,114
,アウト,ベント,ゴールド,2012.05.18,イン,ベント,ゴールド,2012.05.18,72,5433,64.6,111
旭川ゴルフ倶楽部,アウト,ベント,バック,2020.09.07,イン,ベント,バック,2020.09.07,70,6016,69.8,122
,アウト,ベント,レギュラー,2020.09.07,イン,ベント,レギュラー,2020.09.07,70,5723,68.4,119
,アウト,ベント,フロント,2020.09.07,イン,ベント,フロント,2020.09.07,70,5007,65.1,111
,アウト,ベント,レディース,2020.09.07,イン,ベント,レディース,2020.09.07,70,4336,62.1,104
旭川たかすゴルフクラブ,アウト,ベント,バック,2013.08.30,イン,ベント,バック,2013.08.30,72,6467,71.0,132
,アウト,ベント,レギュラー,2013.08.30,イン,ベント,レギュラー,2013.08.30,72,6095,69.3,128
,アウト,ベント,シルバー,2013.08.30,イン,ベント,シルバー,2013.08.30,72,5460,66.4,121
,アウト,ベント,レディース,2013.08.30,イン,ベント,レディース,2013.08.30,72,4956,64.1,116
旭川メモリアルカントリークラブ,アウト,ベント,バック,2016.08.27,イン,ベント,バック,2016.08.27,72,6741,72.5,139
,アウト,ベント,レギュラー,2016.08.27,イン,ベント,レギュラー,2016.08.27,72,6240,70.2,133
,アウト,ベント,フロント,2016.08.27,イン,ベント,フロント,2016.08.27,72,5831,68.6,128
,アウト,ベント,レディース,2016.08.27,イン,ベント,レディース,2016.08.27,72,4936,64.5,118
安平ゴルフ倶楽部,アウト,ベント,チャンピオン,2010.07.02,イン,ベント,チャンピオン,2010.07.02,72,7080,73.7,131
,アウト,ベント,バック,2010.07.02,イン,ベント,バック,2010.07.02,72,6531,71.1,123
,アウト,ベント,レギュラー,2010.07.02,イン,ベント,レギュラー,2010.07.02,72,6196,69.7,119
石狩平原カントリークラブ,中,ベント,バック,2015.04.22,西,ベント,バック,2015.04.22,72,6291,69.9,125
,中,ベント,レギュラー,2015.04.22,西,ベント,レギュラー,2015.04.22,72,5807,68.1,121
,中,ベント,フロント,2015.04.22,西,ベント,フロント,2015.04.22,72,5410,65.9,116
,中,ベント,レディース,2015.04.22,西,ベント,レディース,2015.04.22,72,4800,63.2,109
,西,ベント,バック,2015.04.22,南,ベント,バック,2015.04.22,72,6561,71.3,129
,西,ベント,レギュラー,2015.04.22,南,ベント,レギュラー,2015.04.22,72,6146,69.4,125
,西,ベント,フロント,2015.04.22,南,ベント,フロント,2015.04.22,72,5563,66.7,119
,西,ベント,レディース,2015.04.22,南,ベント,レディース,2015.04.22,72,4769,63.2,110
,南,ベント,バック,2015.04.22,中,ベント,バック,2015.04.22,72,6420,70.6,128
,南,ベント,レギュラー,2015.04.22,中,ベント,レギュラー,2015.04.22,72,5927,68.7,124
