,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
阿蘇大津ゴルフクラブ,アウト,ベント(A),レギュラー,2018.11.16,イン,ベント(A),レギュラー,2018.11.16,72,6584,78.3,145
,アウト,ベント(A),フロント1,2018.11.16,イン,ベント(A),フロント1,2018.11.16,72,6220,76.4,142
,アウト,ベント(A),フロント2,2018.11.16,イン,ベント(A),フロント2,2018.11.16,72,5997,75.1,138
,アウト,ベント(A),レディース1,2018.11.16,イン,ベント(A),レディース1,2018.11.16,72,5890,74.4,136
,アウト,ベント(A),レディース2,2018.11.16,イン,ベント(A),レディース2,2018.11.16,72,5467,72.1,132
,アウト,ベント(B),レギュラー,2018.11.16,イン,ベント(B),レギュラー,2018.11.16,72,6233,75.6,134
,アウト,ベント(B),フロント1,2018.11.16,イン,ベント(B),フロント1,2018.11.16,72,5865,73.6,132
,アウト,ベント(B),フロント2,2018.11.16,イン,ベント(B),フロント2,2018.11.16,72,5655,72.3,128
,アウト,ベント(B),レディース1,2018.11.16,イン,ベント(B),レディース1,2018.11.16,72,5541,71.7,125
,アウト,ベント(B),レディース2,2018.11.16,イン,ベント(B),レディース2,2018.11.16,72,5128,69.4,120
阿蘇グリーンヒルカントリークラブ,アウト,ベント(メイン),フロント1,2007.04.27,イン,ベント(メイン),フロント1,2007.04.27,72,6007,73.5,130
,アウト,ベント(メイン),フロント2,2007.04.27,イン,ベント(メイン),フロント2,2007.04.27,72,5257,69.4,119
,アウト,ベント(サブ),フロント1,2007.04.27,イン,ベント(サブ),フロント1,2007.04.27,72,5867,72.4,127
,アウト,ベント(サブ),フロント2,2007.04.27,イン,ベント(サブ),フロント2,2007.04.27,72,5127,68.8,117
阿蘇東急ゴルフクラブ,アウト,Aグリーン(ベント),フロント1,2019.03.12,イン,Aグリーン(ベント),フロント1,2019.03.12,72,6069,75.5,137
,アウト,Aグリーン(ベント),ゴールド,2019.03.12,イン,Aグリーン(ベント),ゴールド,2019.03.12,72,5699,73.2,131
,アウト,Aグリーン(ベント),レディース,2019.03.12,イン,Aグリーン(ベント),レディース,2019.03.12,72,5054,69.3,121
,アウト,Bグリーン(ベント),フロント1,2019.03.12,イン,Bグリーン(ベント),フロント1,2019.03.12,72,6001,75.0,138
,アウト,Bグリーン(ベント),ゴールド,2019.03.12,イン,Bグリーン(ベント),ゴールド,2019.03.12,72,5630,72.8,132
,アウト,Bグリーン(ベント),レディース,2019.03.12,イン,Bグリーン(ベント),レディース,2019.03.12,72,5005,69.1,120
阿蘇やまなみゴルフ倶楽部,阿蘇,ベント,フロント1,2007.05.10,祖母,ベント,フロント1_,,72,6102,74.4,132
,阿蘇,ベント,フロント2,2007.05.10,祖母,ベント,フロント2_,,72,5486,70.9,123
,祖母,ベント,フロント1,2007.05.10,九重,ベント,フロント1_,,72,5670,71.7,125
,祖母,ベント,フロント2,2007.05.10,九重,ベント,フロント2_,,72,5235,69.5,119
,九重,ベント,フロント1,2007.05.10,阿蘇,ベント,フロント1_,,72,5780,72.2,126
,九重,ベント,フロント2,2007.05.10,阿蘇,ベント,フロント2,2007.05.10,72,5439,70.3,121
あつまる阿蘇赤水ゴルフ倶楽部,OUT,ベント,フロント1,2010.03.26,IN,ベント,フロント1,2010.03.26,72,6331,75.2,132
,OUT,ベント,フロント2,2010.03.26,IN,ベント,フロント2,2010.03.26,72,6013,73.6,130
,OUT,ベント,レディース,2010.03.26,IN,ベント,レディース,2010.03.26,72,5482,70.2,121
あつまるレークカントリークラブ,アウト,ベント(A),FT1・LT1,2008.12.10,イン,ベント(A),FT1・LT1,2008.12.10,72,6055,73.8,131
,アウト,ベント(A),FT2・LT2,2008.12.10,イン,ベント(A),FT2・LT2,2008.12.10,72,5590,71.2,123
,アウト,ベント(A),LT3,2008.12.10,イン,ベント(A),LT3,2008.12.10,72,5425,70.2,121
,アウト,ベント(B),FT1・LT1,2008.12.10,イン,ベント(B),FT1・LT1,2008.12.10,72,5850,72.6,127
,アウト,ベント(B),FT2・LT2,2008.12.10,イン,ベント(B),FT2・LT2,2008.12.10,72,5380,70.0,120
,アウト,ベント(B),LT3,2008.12.10,イン,ベント(B),LT3,2008.12.10,72,5240,69.3,118
鹿北ゴルフ倶楽部,アウト,ベント,バック,2015.12.16,イン,ベント,バック,2015.12.16,72,6699,79.0,143
,アウト,ベント,レギュラー,2015.12.16,イン,ベント,レギュラー,2015.12.16,72,6286,76.7,139
,アウト,ベント,フロント1,2015.12.16,イン,ベント,フロント1,2015.12.16,72,6018,75.4,137
,アウト,ベント,フロント2,2015.12.16,イン,ベント,フロント2,2015.12.16,72,5880,74.5,133
,アウト,ベント,ゴールド,2015.12.16,イン,ベント,ゴールド,2015.12.16,72,5522,72.3,127
,アウト,ベント,レディース,2015.12.16,イン,ベント,レディース,2015.12.16,72,5096,70.0,122
菊池カントリークラブ,アウト,ベント,バック,2019.05.22,イン,ベント,バック,2019.05.22,72,6519,78.0,139
,アウト,ベント,レギュラー,2019.05.22,イン,ベント,レギュラー,2019.05.22,72,6088,75.7,133
,アウト,ベント,フロント1,2019.05.22,イン,ベント,フロント1,2019.05.22,72,5514,72.3,125
,アウト,ベント,レディース,2019.05.22,イン,ベント,レディース,2019.05.22,72,4926,69.0,114
菊池高原カントリークラブ,アウト,ベント,バック,2016.08.23,イン,ベント,バック,2016.08.23,72,6697,77.8,138
,アウト,ベント,レギュラー,2016.08.23,イン,ベント,レギュラー,2016.08.23,72,6299,75.8,132
,アウト,ベント,フロント1,2016.08.23,イン,ベント,フロント1,2016.08.23,72,5714,72.4,125
,アウト,ベント,レディース,2016.08.23,イン,ベント,レディース,2016.08.23,72,5178,69.5,119
,アウト,ベント,バック,2016.08.23,ニュー,ベント,バック,2016.08.23,72,6742,78.4,138
,アウト,ベント,レギュラー,2016.08.23,ニュー,ベント,レギュラー,2016.08.23,72,6345,76.2,132
,アウト,ベント,フロント1,2016.08.23,ニュー,ベント,フロント1,2016.08.23,72,5585,71.9,123
,アウト,ベント,レディース,2016.08.23,ニュー,ベント,レディース,2016.08.23,72,5217,69.9,119
,イン,ベント,バック,2016.08.23,ニュー,ベント,バック,2016.08.23,72,6611,77.4,136
,イン,ベント,レギュラー,2016.08.23,ニュー,ベント,レギュラー,2016.08.23,72,6236,75.4,131
,イン,ベント,フロント1,2016.08.23,ニュー,ベント,フロント1,2016.08.23,72,5495,71.1,122
,イン,ベント,レディース,2016.08.23,ニュー,ベント,レディース,2016.08.23,72,5089,68.8,118
九州ゴルフ倶楽部小岱山コース,アウト,ベント,レディース1,2008.04.03,イン,ベント,レディース1,2008.04.03,72,6051,73.4,129
