,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
青森カントリー倶楽部,むつ湾,ベント,バック,2018.07.09,八甲田,ベント,バック,2018.07.09,72,6714,79.4,145
,むつ湾,ベント,フロント,2018.07.09,八甲田,ベント,フロント,2018.07.09,72,6196,76.3,138
,むつ湾,ベント,シルバー,2018.07.09,八甲田,ベント,シルバー,2018.07.09,72,5383,71.3,128
,むつ湾,ベント,レディース,2018.07.09,八甲田,ベント,レディース,2018.07.09,72,5363,70.9,125
,むつ湾,ベント,ゴールド,2018.07.09,八甲田,ベント,ゴールド,2018.07.09,72,5160,69.8,123
,十和田,ベント,バック,2018.07.09,むつ湾,ベント,バック,2018.07.09,72,6858,80.5,146
,十和田,ベント,フロント,2018.07.09,むつ湾,ベント,フロント,2018.07.09,72,6270,76.7,139
,十和田,ベント,シルバー,2018.07.09,むつ湾,ベント,シルバー,2018.07.09,72,5484,72.1,126
,十和田,ベント,レディース,2018.07.09,むつ湾,ベント,レディース,2018.07.09,72,5473,72.0,125
,十和田,ベント,ゴールド,2018.07.09,むつ湾,ベント,ゴールド,2018.07.09,72,5008,69.1,119
,八甲田,ベント,バック,2018.07.09,十和田,ベント,バック,2018.07.09,72,6532,78.9,145
,八甲田,ベント,フロント,2018.07.09,十和田,ベント,フロント,2018.07.09,72,6042,76.0,140
,八甲田,ベント,シルバー,2018.07.09,十和田,ベント,シルバー,2018.07.09,72,5251,71.2,130
,八甲田,ベント,レディース,2018.07.09,十和田,ベント,レディース,2018.07.09,72,5242,70.9,128
,八甲田,ベント,ゴールド,2018.07.09,十和田,ベント,ゴールド,2018.07.09,72,4980,69.1,124
青森スプリング・ゴルフクラブ,トーナメントOUT,ベント,バック,2007.07.02,トーナメントIN,ベント,バック_,,72,7104,78.9,144
,トーナメントOUT,ベント,レギュラー_,,トーナメントIN,ベント,レギュラー_,,72,6529,75.9,136
,トーナメントOUT,ベント,フロント1,2007.07.02,トーナメントIN,ベント,フロント1_,,72,6060,73.1,129
,トーナメントOUT,ベント,フロント2,2007.07.02,トーナメントIN,ベント,フロント2_,,72,5059,68.4,116
,トーナメントOUT,ベント,バック,2007.07.02,リゾートOUT,ベント,バック,2007.07.02,72,6909,77.9,141
,トーナメントOUT,ベント,レギュラー,2007.07.02,リゾートOUT,ベント,レギュラー_,,72,6354,75.0,134
,トーナメントOUT,ベント,フロント1,2007.07.02,リゾートOUT,ベント,フロント1_,,72,5911,72.4,127
,トーナメントOUT,ベント,フロント2_,,リゾートOUT,ベント,フロント2_,,72,4929,67.8,114
,トーナメントOUT,ベント,バック,2007.07.02,リゾートIN,ベント,バック_,,72,7013,78.6,143
,トーナメントOUT,ベント,レギュラー,2007.07.02,リゾートIN,ベント,レギュラー,2007.07.02,72,6423,75.5,135
