,コース１,コース１,コース１,コース１,コース2,コース2,コース2,コース2,Par,Yards,CourseRating,SlopeRating
,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
泉国際ゴルフ倶楽部,アウト,Aグリーン,バック,2014.03.27,イン,Aグリーン,バック,2014.03.27,72,6681,71.8,130
,アウト,Aグリーン,レギュラー,2014.03.27,イン,Aグリーン,レギュラー,2014.03.27,72,6349,70.1,128
,アウト,Aグリーン,フロント1,2014.03.27,イン,Aグリーン,フロント1,2014.03.27,72,6045,68.6,126
,アウト,Aグリーン,ゴールド,2014.03.27,イン,Aグリーン,ゴールド,2014.03.27,72,5662,67.1,121
,アウト,Aグリーン,レディース,2014.03.27,イン,Aグリーン,レディース,2014.03.27,72,5013,64.2,108
,アウト,Bグリーン,バック,2014.03.27,イン,Bグリーン,バック,2014.03.27,72,6623,71.4,128
,アウト,Bグリーン,レギュラー,2014.03.27,イン,Bグリーン,レギュラー,2014.03.27,72,6285,69.8,122
,アウト,Bグリーン,フロント1,2014.03.27,イン,Bグリーン,フロント1,2014.03.27,72,6002,68.3,120
,アウト,Bグリーン,ゴールド,2014.03.27,イン,Bグリーン,ゴールド,2014.03.27,72,5616,66.8,116
,アウト,Bグリーン,レディース,2014.03.27,イン,Bグリーン,レディース,2014.03.27,72,4963,63.7,107
泉パークタウンゴルフ倶楽部,アウト,A,レギュラー,2013.05.21,イン,A,レギュラー,2013.05.21,72,6444,70.7,130
,アウト,A,バック,2013.05.21,イン,A,バック,2013.05.21,72,6851,72.9,132
,アウト,A,フロント,2013.05.21,イン,A,フロント,2013.05.21,72,5603,66.9,119
,アウト,A,レディース,2013.05.21,イン,A,レディース,2013.05.21,72,5523,66.5,118
,アウト,B,レギュラー,2013.05.21,イン,B,レギュラー,2013.05.21,72,6243,69.4,128
,アウト,B,バック,2013.05.21,イン,B,バック,2013.05.21,72,6650,71.3,129
,アウト,B,フロント,2013.05.21,イン,B,フロント,2013.05.21,72,5402,65.5,116
,アウト,B,レディース,2013.05.21,イン,B,レディース,2013.05.21,72,5322,65.2,113
,アウト,AB混合,レギュラー,2015.12.01,イン,AB混合,レギュラー,2015.12.01,72,6369,70.4,126
,アウト,AB混合,バック,2015.12.01,イン,AB混合,バック,2015.12.01,72,6776,72.6,132
,アウト,AB混合,フロント,2015.12.01,イン,AB混合,フロント,2015.12.01,72,5528,66.6,115
,アウト,AB混合,レディース,2015.12.01,イン,AB混合,レディース,2015.12.01,72,5448,66.2,114
大崎ゴルフ倶楽部・三本木コース,南,ベント,バック,2013.10.07,東,ベント,バック,2013.10.07,72,6703,71.5,122
,南,ベント,レギュラー,2013.10.07,東,ベント,レギュラー,2013.10.07,72,6249,68.9,121
,南,ベント,フロント,2013.10.07,東,ベント,フロント,2013.10.07,72,5939,67.5,116
,南,ベント,レディス,2013.10.07,東,ベント,レディス,2013.10.07,72,5364,64.8,108
,東,ベント,バック,2013.10.07,西,ベント,バック,2013.10.07,72,6573,70.7,122
,東,ベント,レギュラー,2013.10.07,西,ベント,レギュラー,2013.10.07,72,6141,68.6,115
,東,ベント,フロント,2013.10.07,西,ベント,フロント,2013.10.07,72,5841,66.9,112
,東,ベント,レディス,2013.10.07,西,ベント,レディス,2013.10.07,72,5220,64.0,103
,西,ベント,バック,2013.10.07,南,ベント,バック,2013.10.07,72,6754,71.8,122
,西,ベント,レギュラー,2013.10.07,南,ベント,レギュラー,2013.10.07,72,6328,69.3,119
,西,ベント,フロント,2013.10.07,南,ベント,フロント,2013.10.07,72,6048,67.8,116
,西,ベント,レディス,2013.10.07,南,ベント,レディス,2013.10.07,72,5360,64.6,106
おおさとゴルフ倶楽部,アウト,ベント,バック,2014.03.26,イン,ベント,バック,2014.03.26,72,6867,72.9,131
,アウト,ベント,レギュラー,2014.03.26,イン,ベント,レギュラー,2014.03.26,72,6483,71.1,128
,アウト,ベント,フロント,2014.03.26,イン,ベント,フロント,2014.03.26,72,5795,67.7,121
,アウト,ベント,レディース,2014.03.26,イン,ベント,レディース,2014.03.26,72,5112,64.3,114
表蔵王国際ゴルフクラブ,東・南 OUT,Aグリーン,レギュラー,2015.12.04,東・南 IN,Aグリーン,レギュラー,2015.12.04,72,6579,71.9,129
,東・南 OUT,Aグリーン,バック,2015.12.04,東・南 IN,Aグリーン,バック,2015.12.04,72,6808,72.9,131
,東・南 OUT,Aグリーン,フロント,2015.12.04,東・南 IN,Aグリーン,フロント,2015.12.04,72,6105,69.4,126
,東・南 OUT,Aグリーン,ゴールド,2015.12.04,東・南 IN,Aグリーン,ゴールド,2015.12.04,72,5684,67.5,121
,東・南 OUT,Aグリーン,レディース,2015.12.04,東・南 IN,Aグリーン,レディース,2015.12.04,72,5192,65.3,112
,東・南 OUT,Bグリーン,レギュラー,2015.12.04,東・南 IN,Bグリーン,レギュラー,2015.12.04,72,6424,71.1,128
,東・南 OUT,Bグリーン,バック,2015.12.04,東・南 IN,Bグリーン,バック,2015.12.04,72,6658,72.4,130
,東・南 OUT,Bグリーン,フロント,2015.12.04,東・南 IN,Bグリーン,フロント,2015.12.04,72,5953,68.8,124
,東・南 OUT,Bグリーン,ゴールド,2015.12.04,東・南 IN,Bグリーン,ゴールド,2015.12.04,72,5532,66.7,118
,東・南 OUT,Bグリーン,レディース,2015.12.04,東・南 IN,Bグリーン,レディース,2015.12.04,72,5103,64.8,111
,西 OUT,Aグリーン,レギュラー,2015.12.04,西 IN,Aグリーン,レギュラー,2015.12.04,72,5684,67.8,124
,西 OUT,Aグリーン,フロント,2015.12.04,西 IN,Aグリーン,フロント,2015.12.04,72,5368,66.2,118
,西 OUT,Aグリーン,ゴールド,2015.12.04,西 IN,Aグリーン,ゴールド,2015.12.04,72,5216,65.4,114
,西 OUT,Aグリーン,レディース,2015.12.04,西 IN,Aグリーン,レディース,2015.12.04,72,4902,64.0,109
グレースリッジカントリークラブ,アウト,ベント,チャンピオン,2016.12.01,イン,ベント,チャンピオン,2016.12.01,72,7047,74.0,133
,アウト,ベント,バック,2016.12.01,イン,ベント,バック,2016.12.01,72,6616,71.6,130
,アウト,ベント,レギュラー,2016.12.01,イン,ベント,レギュラー,2016.12.01,72,6323,70.1,128
,アウト,ベント,フロント1,2016.12.01,イン,ベント,フロント1,2016.12.01,72,5726,67.2,119
,アウト,ベント,レディース1,2016.12.01,イン,ベント,レディース1,2016.12.01,72,4970,64.0,109
グレート仙台カントリー倶楽部,アウト,A,バック,2013.05.20,イン,A,バック,2013.05.20,72,6504,70.9,128
,アウト,A,レギュラー,2013.05.20,イン,A,レギュラー,2013.05.20,72,6171,69.2,124
,アウト,A,フロント,2013.05.20,イン,A,フロント,2013.05.20,72,5899,67.9,123
,アウト,A,レディース,2013.05.20,イン,A,レディース,2013.05.20,72,5223,64.7,117
,アウト,B,バック,2013.05.20,イン,B,バック,2013.05.20,72,6207,69.3,128
,アウト,B,レギュラー,2013.05.20,イン,B,レギュラー,2013.05.20,72,5873,67.8,122
,アウト,B,フロント,2013.05.20,イン,B,フロント,2013.05.20,72,5601,66.5,123
,アウト,B,レディース,2013.05.20,イン,B,レディース,2013.05.20,72,4926,63.1,115
気仙沼カントリークラブ,アウト,ベント,バック,2017.11.13,イン,ベント,バック,2017.11.13,72,5887,70.1,128
,アウト,ベント,レギュラー,2017.11.13,イン,ベント,レギュラー,2017.11.13,72,5614,68.7,126
,アウト,ベント,フロント1,2017.11.13,イン,ベント,フロント1,2017.11.13,72,5183,66.6,123
,アウト,ベント,レディース,2017.11.13,イン,ベント,レディース,2017.11.13,72,4872,65.2,119
仙塩ゴルフ倶楽部,アウト,メインベント,バック,2013.03.27,イン,メインベント,バック,2013.03.27,72,5778,67.8,123
,アウト,メインベント,レギュラー,2013.03.27,イン,メインベント,レギュラー,2013.03.27,72,5522,66.6,117
,アウト,サブベント,バック,2013.03.27,イン,サブベント,バック,2013.03.27,72,5500,66.8,117
,アウト,サブベント,レギュラー,2013.03.27,イン,サブベント,レギュラー,2013.03.27,72,5224,65.4,114
仙台カントリー倶楽部,アウト,ベント,レギュラー,2009.06.22,イン,ベント,レギュラー,2009.06.22,72,5816,68.3,120
,アウト,ベント,バック,2009.06.22,イン,ベント,バック,2009.06.22,72,6557,71.4,129
,アウト,ベント,フロント,2009.06.22,イン,ベント,フロント,2009.06.22,72,5057,65.4,111
,アウト,ベント,レディース,2009.06.22,イン,ベント,レディース,2009.06.22,72,5026,65.3,111
仙台空港カントリークラブ,アウト,ベント,チャンピオン,2014.11.05,イン,ベント,チャンピオン,2014.11.05,72,6991,73.0,133
,アウト,ベント,バック,2014.11.05,イン,ベント,バック,2014.11.05,72,6591,71.3,129
,アウト,ベント,レギュラー,2014.11.05,イン,ベント,レギュラー,2014.11.05,72,6237,69.7,127
,アウト,ベント,フロント,2014.11.05,イン,ベント,フロント,2014.11.05,72,5633,66.7,120
,アウト,ベント,レディース,2014.11.05,イン,ベント,レディース,2014.11.05,72,5339,65.3,117
仙台クラシックゴルフ倶楽部,アウト,ホワイト,チャンピオン,2013.03.28,イン,ホワイト,チャンピオン,2013.03.28,72,7108,74.2,134
,アウト,ホワイト,バック,2013.03.28,イン,ホワイト,バック,2013.03.28,72,6681,71.9,132
,アウト,ホワイト,レギュラー,2013.03.28,イン,ホワイト,レギュラー,2013.03.28,72,6286,70.0,131
,アウト,ホワイト,フロント,2013.03.28,イン,ホワイト,フロント,2013.03.28,72,5927,68.5,125
,アウト,ホワイト,レディースプレミアム,2013.03.28,イン,ホワイト,レディースプレミアム,2013.03.28,72,5185,65.1,110
,アウト,レッド,チャンピオン,2013.03.28,イン,レッド,チャンピオン,2013.03.28,72,6961,73.2,130
,アウト,レッド,バック,2013.03.28,イン,レッド,バック,2013.03.28,72,6534,71.0,128
,アウト,レッド,レギュラー,2013.03.28,イン,レッド,レギュラー,2013.03.28,72,6139,69.1,127
,アウト,レッド,フロント,2013.03.28,イン,レッド,フロント,2013.03.28,72,5780,67.6,119
